order_id,customer_id,order_date,required_date,sales_channel,order_status,payment_status
ORD-00036840,CUST-000137,2026-02-26,2026-02-26,Online,Completed,Pending
ORD-00036841,CUST-003643,2026-06-21,2026-06-21,Online,Completed,Partial
ORD-00036842,CUST-004566,2024-10-24,2024-10-24,Retail,Completed,Pending
ORD-00036843,CUST-001965,2024-11-07,2024-11-07,Direct,Cancelled,Paid
ORD-00036844,CUST-000535,2024-09-08,2024-09-08,Distributor,Pending,Pending
ORD-00036845,CUST-004911,2024-12-19,2024-12-19,Online,Completed,Paid
ORD-00036846,CUST-003222,2025-05-01,2025-05-01,Retail,Cancelled,Pending
ORD-00036847,CUST-003135,2025-01-07,2025-01-07,Direct,Completed,Paid
ORD-00036848,CUST-004079,2024-12-31,2024-12-31,Direct,Completed,Paid
ORD-00036849,CUST-004200,2025-06-09,2025-06-09,Distributor,Completed,Paid
ORD-00036850,CUST-001575,2025-07-15,2025-07-15,Direct,Pending,Pending
ORD-00036851,CUST-003594,2025-05-18,2025-05-18,Distributor,Cancelled,Paid
ORD-00036852,CUST-003655,2025-05-25,2025-05-25,Distributor,Pending,Partial
ORD-00036853,CUST-001756,2025-09-26,2025-09-26,Online,Cancelled,Partial
ORD-00036854,CUST-001601,2025-09-08,2025-09-08,Retail,Completed,Partial
ORD-00036855,CUST-002589,2024-09-01,2024-09-01,Retail,Completed,Paid
ORD-00036856,CUST-000222,2026-08-05,2026-08-05,Online,Pending,Partial
ORD-00036857,CUST-001591,2025-01-04,2025-01-04,Online,Completed,Paid
ORD-00036858,CUST-003799,2025-08-04,2025-08-04,Retail,Pending,Paid
ORD-00036859,CUST-004377,2025-02-09,2025-02-09,Direct,Pending,Paid
ORD-00036860,CUST-002582,2025-09-02,2025-09-02,Distributor,Cancelled,Paid
ORD-00036861,CUST-004645,2025-10-05,2025-10-05,Direct,Cancelled,Paid
ORD-00036862,CUST-002044,2026-07-09,2026-07-09,Distributor,Completed,Partial
ORD-00036863,CUST-002185,2025-08-15,2025-08-15,Online,Completed,Pending
ORD-00036864,CUST-003467,2026-01-29,2026-01-29,Direct,Pending,Paid
ORD-00036865,CUST-001651,2025-01-25,2025-01-25,Distributor,Completed,Partial
ORD-00036866,CUST-002721,2025-06-27,2025-06-27,Retail,Cancelled,Paid
ORD-00036867,CUST-000410,2026-01-05,2026-01-05,Online,Pending,Paid
ORD-00036868,CUST-003817,2026-08-23,2026-08-23,Retail,Completed,Partial
ORD-00036869,CUST-003056,2025-06-22,2025-06-22,Distributor,Cancelled,Paid
ORD-00036870,CUST-002446,2025-05-28,2025-05-28,Distributor,Cancelled,Pending
ORD-00036871,CUST-002469,2025-09-20,2025-09-20,Retail,Pending,Pending
ORD-00036872,CUST-002068,2024-09-27,2024-09-27,Online,Completed,Paid
ORD-00036873,CUST-002280,2025-01-09,2025-01-09,Online,Cancelled,Partial
ORD-00036874,CUST-003945,2025-08-29,2025-08-29,Retail,Pending,Paid
ORD-00036875,CUST-004973,2025-06-14,2025-06-14,Distributor,Completed,Pending
ORD-00036876,CUST-004634,2026-02-21,2026-02-21,Direct,Completed,Paid
ORD-00036877,CUST-001491,2026-01-28,2026-01-28,Online,Cancelled,Partial
ORD-00036878,CUST-004314,2026-01-04,2026-01-04,Direct,Cancelled,Pending
ORD-00036879,CUST-002127,2025-11-18,2025-11-18,Retail,Completed,Partial
ORD-00036880,CUST-000845,2026-06-17,2026-06-17,Direct,Completed,Pending
ORD-00036881,CUST-004650,2025-11-20,2025-11-20,Distributor,Cancelled,Paid
ORD-00036882,CUST-002398,2026-06-23,2026-06-23,Distributor,Cancelled,Partial
ORD-00036883,CUST-001291,2025-08-19,2025-08-19,Direct,Completed,Paid
ORD-00036884,CUST-003414,2026-03-16,2026-03-16,Distributor,Completed,Partial
ORD-00036885,CUST-004085,2025-10-24,2025-10-24,Online,Completed,Paid
ORD-00036886,CUST-000103,2025-11-06,2025-11-06,Distributor,Completed,Paid
ORD-00036887,CUST-004771,2025-05-28,2025-05-28,Online,Pending,Paid
ORD-00036888,CUST-003702,2025-03-01,2025-03-01,Retail,Completed,Partial
ORD-00036889,CUST-004699,2026-03-22,2026-03-22,Retail,Completed,Pending
ORD-00036890,CUST-004868,2026-03-03,2026-03-03,Direct,Completed,Paid
ORD-00036891,CUST-003256,2024-10-15,2024-10-15,Online,Pending,Partial
ORD-00036892,CUST-001439,2025-09-22,2025-09-22,Retail,Completed,Pending
ORD-00036893,CUST-003855,2025-02-16,2025-02-16,Retail,Pending,Paid
ORD-00036894,CUST-001352,2025-01-19,2025-01-19,Online,Completed,Paid
ORD-00036895,CUST-001080,2026-06-24,2026-06-24,Distributor,Completed,Paid
ORD-00036896,CUST-001216,2026-05-10,2026-05-10,Retail,Completed,Paid
ORD-00036897,CUST-003362,2025-09-17,2025-09-17,Online,Completed,Partial
ORD-00036898,CUST-004076,2024-09-06,2024-09-06,Direct,Completed,Paid
ORD-00036899,CUST-003632,2024-12-01,2024-12-01,Distributor,Pending,Pending
ORD-00036900,CUST-001355,2025-06-12,2025-06-12,Direct,Completed,Paid
ORD-00036901,CUST-001923,2025-12-03,2025-12-03,Direct,Cancelled,Paid
ORD-00036902,CUST-001174,2026-02-18,2026-02-18,Retail,Completed,Paid
ORD-00036903,CUST-003568,2025-06-16,2025-06-16,Retail,Pending,Paid
ORD-00036904,CUST-000125,2025-11-20,2025-11-20,Direct,Completed,Paid
ORD-00036905,CUST-002977,2025-03-02,2025-03-02,Direct,Completed,Pending
ORD-00036906,CUST-004224,2026-03-17,2026-03-17,Direct,Completed,Partial
ORD-00036907,CUST-000361,2025-01-11,2025-01-11,Direct,Cancelled,Pending
ORD-00036908,CUST-004163,2025-08-26,2025-08-26,Distributor,Pending,Partial
ORD-00036909,CUST-004622,2024-09-08,2024-09-08,Distributor,Pending,Paid
ORD-00036910,CUST-000760,2026-07-04,2026-07-04,Retail,Completed,Partial
ORD-00036911,CUST-000261,2026-04-09,2026-04-09,Retail,Cancelled,Pending
ORD-00036912,CUST-000057,2025-08-11,2025-08-11,Distributor,Completed,Pending
ORD-00036913,CUST-004724,2026-07-16,2026-07-16,Direct,Cancelled,Partial
ORD-00036914,CUST-004533,2026-01-09,2026-01-09,Direct,Completed,Partial
ORD-00036915,CUST-001608,2026-06-26,2026-06-26,Online,Completed,Paid
ORD-00036916,CUST-000177,2024-11-30,2024-11-30,Retail,Cancelled,Partial
ORD-00036917,CUST-003677,2024-09-07,2024-09-07,Online,Cancelled,Paid
ORD-00036918,CUST-001364,2026-05-16,2026-05-16,Online,Cancelled,Paid
ORD-00036919,CUST-001201,2026-05-03,2026-05-03,Online,Completed,Pending
ORD-00036920,CUST-000397,2024-10-21,2024-10-21,Online,Pending,Partial
ORD-00036921,CUST-002904,2024-12-10,2024-12-10,Online,Cancelled,Pending
ORD-00036922,CUST-002834,2026-02-13,2026-02-13,Direct,Completed,Paid
ORD-00036923,CUST-004730,2025-09-15,2025-09-15,Online,Completed,Paid
ORD-00036924,CUST-002062,2025-05-15,2025-05-15,Online,Completed,Partial
ORD-00036925,CUST-001693,2025-11-24,2025-11-24,Online,Completed,Pending
ORD-00036926,CUST-002685,2025-01-03,2025-01-03,Direct,Pending,Paid
ORD-00036927,CUST-001761,2025-06-11,2025-06-11,Direct,Completed,Paid
ORD-00036928,CUST-004139,2025-01-31,2025-01-31,Distributor,Completed,Partial
ORD-00036929,CUST-004217,2025-11-16,2025-11-16,Distributor,Completed,Paid
ORD-00036930,CUST-003348,2025-02-02,2025-02-02,Distributor,Cancelled,Paid
ORD-00036931,CUST-002224,2026-04-25,2026-04-25,Online,Completed,Partial
ORD-00036932,CUST-001723,2025-07-08,2025-07-08,Distributor,Completed,Partial
ORD-00036933,CUST-001391,2026-05-23,2026-05-23,Online,Completed,Paid
ORD-00036934,CUST-002419,2026-07-26,2026-07-26,Direct,Completed,Paid
ORD-00036935,CUST-004424,2025-04-14,2025-04-14,Direct,Completed,Pending
ORD-00036936,CUST-001346,2025-07-01,2025-07-01,Distributor,Completed,Paid
ORD-00036937,CUST-000711,2025-09-24,2025-09-24,Distributor,Completed,Paid
ORD-00036938,CUST-001700,2026-07-02,2026-07-02,Direct,Cancelled,Paid
ORD-00036939,CUST-001783,2025-12-24,2025-12-24,Retail,Completed,Paid
ORD-00036940,CUST-003759,2026-07-16,2026-07-16,Online,Completed,Pending
ORD-00036941,CUST-002541,2025-08-20,2025-08-20,Distributor,Cancelled,Paid
ORD-00036942,CUST-004660,2025-04-19,2025-04-19,Direct,Completed,Pending
ORD-00036943,CUST-003314,2025-10-01,2025-10-01,Retail,Cancelled,Paid
ORD-00036944,CUST-000507,2026-06-19,2026-06-19,Retail,Completed,Paid
ORD-00036945,CUST-003471,2026-07-13,2026-07-13,Retail,Completed,Paid
ORD-00036946,CUST-000730,2026-03-06,2026-03-06,Retail,Completed,Pending
ORD-00036947,CUST-002510,2024-08-28,2024-08-28,Distributor,Cancelled,Partial
ORD-00036948,CUST-001484,2024-09-04,2024-09-04,Retail,Completed,Pending
ORD-00036949,CUST-004677,2026-08-15,2026-08-15,Online,Cancelled,Paid
ORD-00036950,CUST-003928,2026-02-27,2026-02-27,Online,Completed,Partial
ORD-00036951,CUST-003672,2025-02-19,2025-02-19,Retail,Completed,Paid
ORD-00036952,CUST-001905,2025-11-14,2025-11-14,Online,Completed,Paid
ORD-00036953,CUST-001858,2025-05-27,2025-05-27,Distributor,Completed,Partial
ORD-00036954,CUST-004619,2026-02-19,2026-02-19,Direct,Pending,Pending
ORD-00036955,CUST-003763,2026-02-27,2026-02-27,Retail,Cancelled,Partial
ORD-00036956,CUST-004737,2025-04-17,2025-04-17,Direct,Completed,Partial
ORD-00036957,CUST-001004,2026-07-14,2026-07-14,Distributor,Pending,Paid
ORD-00036958,CUST-004326,2026-01-12,2026-01-12,Direct,Cancelled,Paid
ORD-00036959,CUST-001923,2026-03-25,2026-03-25,Retail,Completed,Paid
ORD-00036960,CUST-003660,2026-01-14,2026-01-14,Distributor,Cancelled,Paid
ORD-00036961,CUST-004612,2025-11-03,2025-11-03,Online,Completed,Pending
ORD-00036962,CUST-003107,2025-12-21,2025-12-21,Direct,Completed,Pending
ORD-00036963,CUST-000231,2025-06-02,2025-06-02,Distributor,Cancelled,Partial
ORD-00036964,CUST-001908,2026-04-16,2026-04-16,Distributor,Pending,Partial
ORD-00036965,CUST-002365,2025-05-23,2025-05-23,Retail,Pending,Paid
ORD-00036966,CUST-001029,2026-06-19,2026-06-19,Distributor,Cancelled,Pending
ORD-00036967,CUST-004008,2024-08-26,2024-08-26,Online,Pending,Paid
ORD-00036968,CUST-002646,2025-10-20,2025-10-20,Retail,Pending,Paid
ORD-00036969,CUST-003366,2026-05-06,2026-05-06,Retail,Pending,Paid
ORD-00036970,CUST-000622,2026-02-09,2026-02-09,Distributor,Completed,Pending
ORD-00036971,CUST-001256,2026-05-05,2026-05-05,Online,Pending,Paid
ORD-00036972,CUST-001674,2025-04-09,2025-04-09,Direct,Pending,Paid
ORD-00036973,CUST-003435,2025-01-13,2025-01-13,Distributor,Cancelled,Partial
ORD-00036974,CUST-003126,2025-01-19,2025-01-19,Online,Cancelled,Pending
ORD-00036975,CUST-002271,2025-11-21,2025-11-21,Distributor,Completed,Paid
ORD-00036976,CUST-001485,2025-06-26,2025-06-26,Distributor,Pending,Partial
ORD-00036977,CUST-001341,2024-12-03,2024-12-03,Distributor,Cancelled,Pending
ORD-00036978,CUST-002203,2025-05-29,2025-05-29,Distributor,Completed,Pending
ORD-00036979,CUST-003760,2026-04-19,2026-04-19,Direct,Pending,Paid
ORD-00036980,CUST-002284,2025-01-20,2025-01-20,Online,Pending,Pending
ORD-00036981,CUST-003905,2025-06-09,2025-06-09,Direct,Completed,Paid
ORD-00036982,CUST-002868,2025-01-12,2025-01-12,Online,Completed,Pending
ORD-00036983,CUST-004299,2025-03-17,2025-03-17,Distributor,Completed,Paid
ORD-00036984,CUST-000535,2024-12-31,2024-12-31,Direct,Cancelled,Pending
ORD-00036985,CUST-003305,2025-05-13,2025-05-13,Online,Completed,Paid
ORD-00036986,CUST-000438,2025-11-28,2025-11-28,Retail,Pending,Pending
ORD-00036987,CUST-002651,2026-01-20,2026-01-20,Distributor,Completed,Partial
ORD-00036988,CUST-001717,2025-01-07,2025-01-07,Distributor,Completed,Paid
ORD-00036989,CUST-002658,2026-03-03,2026-03-03,Retail,Completed,Partial
ORD-00036990,CUST-003166,2025-04-10,2025-04-10,Retail,Cancelled,Paid
ORD-00036991,CUST-004115,2026-08-18,2026-08-18,Direct,Completed,Paid
ORD-00036992,CUST-003098,2025-11-08,2025-11-08,Online,Cancelled,Paid
ORD-00036993,CUST-001962,2026-01-01,2026-01-01,Retail,Pending,Paid
ORD-00036994,CUST-000435,2025-10-12,2025-10-12,Retail,Pending,Pending
ORD-00036995,CUST-002524,2025-10-23,2025-10-23,Retail,Cancelled,Partial
ORD-00036996,CUST-001165,2024-10-18,2024-10-18,Direct,Cancelled,Paid
ORD-00036997,CUST-003857,2024-09-17,2024-09-17,Retail,Cancelled,Partial
ORD-00036998,CUST-003643,2025-03-29,2025-03-29,Online,Completed,Partial
ORD-00036999,CUST-003401,2025-12-16,2025-12-16,Retail,Pending,Paid
ORD-00037000,CUST-001903,2025-06-18,2025-06-18,Online,Cancelled,Paid
ORD-00037001,CUST-001086,2025-02-20,2025-02-20,Online,Completed,Partial
ORD-00037002,CUST-001448,2025-12-02,2025-12-02,Online,Pending,Paid
ORD-00037003,CUST-004036,2026-01-31,2026-01-31,Retail,Cancelled,Pending
ORD-00037004,CUST-002343,2026-05-02,2026-05-02,Retail,Completed,Paid
ORD-00037005,CUST-001002,2025-10-19,2025-10-19,Distributor,Pending,Partial
ORD-00037006,CUST-003311,2026-03-21,2026-03-21,Distributor,Pending,Pending
ORD-00037007,CUST-003629,2025-05-13,2025-05-13,Direct,Cancelled,Paid
ORD-00037008,CUST-004994,2024-12-21,2024-12-21,Direct,Pending,Paid
ORD-00037009,CUST-000816,2026-01-10,2026-01-10,Distributor,Cancelled,Paid
ORD-00037010,CUST-000469,2025-06-16,2025-06-16,Online,Completed,Partial
ORD-00037011,CUST-003207,2026-06-02,2026-06-02,Distributor,Completed,Paid
ORD-00037012,CUST-002276,2024-12-07,2024-12-07,Distributor,Pending,Partial
ORD-00037013,CUST-000979,2025-10-03,2025-10-03,Online,Completed,Paid
ORD-00037014,CUST-002999,2025-01-04,2025-01-04,Retail,Completed,Paid
ORD-00037015,CUST-001337,2026-07-11,2026-07-11,Online,Cancelled,Pending
ORD-00037016,CUST-000311,2025-04-06,2025-04-06,Direct,Completed,Paid
ORD-00037017,CUST-001110,2025-11-05,2025-11-05,Direct,Completed,Paid
ORD-00037018,CUST-003482,2026-04-10,2026-04-10,Distributor,Completed,Paid
ORD-00037019,CUST-002688,2026-01-09,2026-01-09,Retail,Completed,Paid
ORD-00037020,CUST-001583,2024-08-26,2024-08-26,Direct,Cancelled,Partial
ORD-00037021,CUST-001509,2025-04-19,2025-04-19,Online,Completed,Pending
ORD-00037022,CUST-003965,2025-04-17,2025-04-17,Retail,Completed,Pending
ORD-00037023,CUST-004374,2025-05-24,2025-05-24,Distributor,Pending,Paid
ORD-00037024,CUST-004158,2025-12-20,2025-12-20,Online,Pending,Partial
ORD-00037025,CUST-004022,2025-06-10,2025-06-10,Direct,Completed,Partial
ORD-00037026,CUST-001633,2026-01-20,2026-01-20,Online,Pending,Paid
ORD-00037027,CUST-004166,2025-01-14,2025-01-14,Online,Completed,Pending
ORD-00037028,CUST-004599,2026-08-02,2026-08-02,Retail,Completed,Paid
ORD-00037029,CUST-001391,2026-06-27,2026-06-27,Distributor,Completed,Pending
ORD-00037030,CUST-003194,2026-06-03,2026-06-03,Direct,Completed,Partial
ORD-00037031,CUST-002576,2024-09-27,2024-09-27,Online,Cancelled,Pending
ORD-00037032,CUST-001534,2026-01-13,2026-01-13,Retail,Pending,Paid
ORD-00037033,CUST-003569,2025-09-24,2025-09-24,Online,Completed,Pending
ORD-00037034,CUST-000182,2024-12-16,2024-12-16,Distributor,Completed,Paid
ORD-00037035,CUST-004639,2026-06-05,2026-06-05,Direct,Cancelled,Partial
ORD-00037036,CUST-004389,2025-04-01,2025-04-01,Direct,Pending,Partial
ORD-00037037,CUST-003316,2026-01-11,2026-01-11,Retail,Completed,Partial
ORD-00037038,CUST-004287,2025-06-11,2025-06-11,Online,Pending,Paid
ORD-00037039,CUST-001712,2025-08-26,2025-08-26,Direct,Cancelled,Paid
ORD-00037040,CUST-001838,2025-08-05,2025-08-05,Retail,Pending,Paid
ORD-00037041,CUST-004328,2025-04-24,2025-04-24,Online,Completed,Paid
ORD-00037042,CUST-004699,2025-01-13,2025-01-13,Distributor,Pending,Partial
ORD-00037043,CUST-004533,2026-06-26,2026-06-26,Direct,Completed,Partial
ORD-00037044,CUST-000202,2026-06-21,2026-06-21,Online,Completed,Paid
ORD-00037045,CUST-002648,2025-07-19,2025-07-19,Retail,Completed,Partial
ORD-00037046,CUST-001021,2025-07-13,2025-07-13,Retail,Completed,Partial
ORD-00037047,CUST-002766,2024-10-19,2024-10-19,Online,Cancelled,Partial
ORD-00037048,CUST-004825,2025-05-29,2025-05-29,Online,Cancelled,Partial
ORD-00037049,CUST-000611,2026-01-05,2026-01-05,Direct,Pending,Partial
ORD-00037050,CUST-003826,2025-01-16,2025-01-16,Distributor,Cancelled,Partial
ORD-00037051,CUST-001805,2026-02-07,2026-02-07,Direct,Completed,Paid
ORD-00037052,CUST-001505,2025-09-22,2025-09-22,Direct,Pending,Paid
ORD-00037053,CUST-002870,2026-02-07,2026-02-07,Online,Completed,Pending
ORD-00037054,CUST-000364,2026-03-18,2026-03-18,Online,Pending,Pending
ORD-00037055,CUST-002447,2025-07-30,2025-07-30,Online,Completed,Paid
ORD-00037056,CUST-000266,2026-04-20,2026-04-20,Retail,Completed,Paid
ORD-00037057,CUST-003944,2025-10-28,2025-10-28,Direct,Completed,Paid
ORD-00037058,CUST-001934,2024-10-23,2024-10-23,Online,Completed,Paid
ORD-00037059,CUST-003294,2025-09-06,2025-09-06,Distributor,Cancelled,Partial
ORD-00037060,CUST-000382,2025-02-08,2025-02-08,Direct,Cancelled,Partial
ORD-00037061,CUST-003488,2025-06-18,2025-06-18,Distributor,Pending,Paid
ORD-00037062,CUST-001798,2026-08-08,2026-08-08,Online,Completed,Paid
ORD-00037063,CUST-000403,2026-02-12,2026-02-12,Online,Pending,Paid
ORD-00037064,CUST-000279,2026-01-20,2026-01-20,Retail,Completed,Paid
ORD-00037065,CUST-004862,2026-08-14,2026-08-14,Direct,Pending,Partial
ORD-00037066,CUST-000569,2026-03-28,2026-03-28,Distributor,Pending,Pending
ORD-00037067,CUST-000068,2026-06-21,2026-06-21,Distributor,Pending,Pending
ORD-00037068,CUST-004537,2024-09-27,2024-09-27,Retail,Completed,Paid
ORD-00037069,CUST-003134,2025-04-20,2025-04-20,Online,Completed,Paid
ORD-00037070,CUST-000803,2025-08-15,2025-08-15,Distributor,Cancelled,Pending
ORD-00037071,CUST-004422,2026-04-10,2026-04-10,Direct,Pending,Paid
ORD-00037072,CUST-003363,2025-02-12,2025-02-12,Direct,Completed,Paid
ORD-00037073,CUST-004174,2025-07-14,2025-07-14,Direct,Completed,Partial
ORD-00037074,CUST-003029,2025-11-04,2025-11-04,Direct,Completed,Paid
ORD-00037075,CUST-003439,2024-09-23,2024-09-23,Retail,Cancelled,Paid
ORD-00037076,CUST-003267,2024-10-18,2024-10-18,Retail,Completed,Paid
ORD-00037077,CUST-001854,2026-08-24,2026-08-24,Direct,Completed,Paid
ORD-00037078,CUST-001275,2025-06-01,2025-06-01,Distributor,Completed,Pending
ORD-00037079,CUST-004717,2026-01-23,2026-01-23,Online,Completed,Paid
ORD-00037080,CUST-003608,2026-01-22,2026-01-22,Retail,Completed,Pending
ORD-00037081,CUST-004198,2026-02-02,2026-02-02,Retail,Pending,Paid
ORD-00037082,CUST-003862,2024-11-19,2024-11-19,Distributor,Completed,Paid
ORD-00037083,CUST-001629,2025-08-10,2025-08-10,Distributor,Completed,Paid
ORD-00037084,CUST-002608,2026-05-18,2026-05-18,Distributor,Completed,Pending
ORD-00037085,CUST-001697,2026-03-25,2026-03-25,Online,Pending,Paid
ORD-00037086,CUST-003919,2025-11-06,2025-11-06,Direct,Completed,Partial
ORD-00037087,CUST-000235,2025-12-06,2025-12-06,Direct,Pending,Partial
ORD-00037088,CUST-004403,2025-05-09,2025-05-09,Direct,Pending,Pending
ORD-00037089,CUST-004295,2025-08-08,2025-08-08,Online,Completed,Paid
ORD-00037090,CUST-001101,2025-10-06,2025-10-06,Retail,Cancelled,Paid
ORD-00037091,CUST-004411,2026-08-21,2026-08-21,Retail,Pending,Paid
ORD-00037092,CUST-001884,2024-11-04,2024-11-04,Retail,Cancelled,Paid
ORD-00037093,CUST-001021,2026-08-12,2026-08-12,Online,Pending,Pending
ORD-00037094,CUST-001768,2025-11-02,2025-11-02,Distributor,Completed,Pending
ORD-00037095,CUST-003268,2025-07-17,2025-07-17,Direct,Completed,Paid
ORD-00037096,CUST-002724,2026-06-22,2026-06-22,Retail,Completed,Partial
ORD-00037097,CUST-001063,2025-07-04,2025-07-04,Online,Completed,Pending
ORD-00037098,CUST-001300,2024-12-21,2024-12-21,Online,Pending,Paid
ORD-00037099,CUST-000933,2026-07-10,2026-07-10,Online,Pending,Pending
ORD-00037100,CUST-003679,2025-10-23,2025-10-23,Distributor,Completed,Paid
ORD-00037101,CUST-001559,2025-10-07,2025-10-07,Direct,Cancelled,Paid
ORD-00037102,CUST-002774,2026-04-17,2026-04-17,Distributor,Pending,Paid
ORD-00037103,CUST-003845,2026-06-30,2026-06-30,Online,Completed,Paid
ORD-00037104,CUST-001517,2026-07-19,2026-07-19,Direct,Completed,Paid
ORD-00037105,CUST-004221,2025-03-07,2025-03-07,Distributor,Cancelled,Paid
ORD-00037106,CUST-004034,2025-07-15,2025-07-15,Retail,Completed,Pending
ORD-00037107,CUST-003754,2025-10-24,2025-10-24,Retail,Pending,Paid
ORD-00037108,CUST-001005,2025-03-01,2025-03-01,Retail,Cancelled,Paid
ORD-00037109,CUST-000698,2024-09-21,2024-09-21,Retail,Completed,Pending
ORD-00037110,CUST-001217,2025-12-23,2025-12-23,Online,Completed,Pending
ORD-00037111,CUST-001135,2025-06-30,2025-06-30,Distributor,Completed,Paid
ORD-00037112,CUST-003380,2026-04-29,2026-04-29,Retail,Pending,Partial
ORD-00037113,CUST-002397,2025-03-27,2025-03-27,Retail,Completed,Pending
ORD-00037114,CUST-000670,2026-06-21,2026-06-21,Retail,Completed,Paid
ORD-00037115,CUST-001674,2025-02-04,2025-02-04,Online,Completed,Paid
ORD-00037116,CUST-004689,2025-05-03,2025-05-03,Direct,Cancelled,Paid
ORD-00037117,CUST-003436,2025-06-20,2025-06-20,Online,Cancelled,Paid
ORD-00037118,CUST-001993,2026-07-31,2026-07-31,Direct,Cancelled,Paid
ORD-00037119,CUST-000927,2026-02-04,2026-02-04,Distributor,Completed,Pending
ORD-00037120,CUST-001763,2026-08-21,2026-08-21,Direct,Completed,Paid
ORD-00037121,CUST-004078,2025-11-02,2025-11-02,Online,Completed,Partial
ORD-00037122,CUST-001578,2024-11-26,2024-11-26,Distributor,Completed,Paid
ORD-00037123,CUST-000854,2024-11-19,2024-11-19,Distributor,Cancelled,Pending
ORD-00037124,CUST-004478,2026-07-13,2026-07-13,Online,Pending,Partial
ORD-00037125,CUST-000097,2024-10-29,2024-10-29,Online,Completed,Partial
ORD-00037126,CUST-001069,2024-10-12,2024-10-12,Distributor,Pending,Partial
ORD-00037127,CUST-002162,2026-05-24,2026-05-24,Direct,Completed,Pending
ORD-00037128,CUST-003695,2025-12-24,2025-12-24,Distributor,Completed,Paid
ORD-00037129,CUST-003978,2026-05-06,2026-05-06,Distributor,Pending,Partial
ORD-00037130,CUST-001387,2026-08-02,2026-08-02,Distributor,Cancelled,Pending
ORD-00037131,CUST-003037,2025-04-28,2025-04-28,Distributor,Completed,Partial
ORD-00037132,CUST-000926,2025-02-26,2025-02-26,Retail,Completed,Paid
ORD-00037133,CUST-001064,2025-04-15,2025-04-15,Retail,Completed,Paid
ORD-00037134,CUST-004200,2026-06-08,2026-06-08,Retail,Cancelled,Paid
ORD-00037135,CUST-004588,2026-05-31,2026-05-31,Direct,Cancelled,Partial
ORD-00037136,CUST-003983,2026-01-10,2026-01-10,Retail,Completed,Partial
ORD-00037137,CUST-002303,2024-08-30,2024-08-30,Online,Completed,Pending
ORD-00037138,CUST-004859,2024-12-02,2024-12-02,Direct,Completed,Pending
ORD-00037139,CUST-002688,2024-09-12,2024-09-12,Direct,Completed,Partial
ORD-00037140,CUST-001974,2026-01-29,2026-01-29,Distributor,Completed,Paid
ORD-00037141,CUST-003970,2024-10-04,2024-10-04,Retail,Completed,Paid
ORD-00037142,CUST-004498,2025-08-18,2025-08-18,Distributor,Completed,Paid
ORD-00037143,CUST-003286,2025-10-18,2025-10-18,Online,Completed,Paid
ORD-00037144,CUST-002868,2025-03-22,2025-03-22,Online,Completed,Partial
ORD-00037145,CUST-004976,2025-02-24,2025-02-24,Distributor,Pending,Partial
ORD-00037146,CUST-003091,2024-10-03,2024-10-03,Retail,Completed,Pending
ORD-00037147,CUST-000692,2025-02-03,2025-02-03,Retail,Pending,Paid
ORD-00037148,CUST-004240,2024-12-16,2024-12-16,Retail,Completed,Partial
ORD-00037149,CUST-001778,2026-08-12,2026-08-12,Distributor,Completed,Paid
ORD-00037150,CUST-001577,2026-06-20,2026-06-20,Retail,Cancelled,Paid
ORD-00037151,CUST-002639,2025-01-16,2025-01-16,Direct,Pending,Partial
ORD-00037152,CUST-002470,2025-12-09,2025-12-09,Retail,Completed,Paid
ORD-00037153,CUST-001051,2026-07-10,2026-07-10,Direct,Completed,Partial
ORD-00037154,CUST-002821,2026-01-09,2026-01-09,Online,Completed,Partial
ORD-00037155,CUST-000827,2025-12-29,2025-12-29,Distributor,Completed,Pending
ORD-00037156,CUST-004037,2026-02-19,2026-02-19,Direct,Completed,Partial
ORD-00037157,CUST-003710,2026-05-03,2026-05-03,Online,Pending,Pending
ORD-00037158,CUST-001820,2025-08-22,2025-08-22,Direct,Pending,Paid
ORD-00037159,CUST-001848,2025-01-29,2025-01-29,Retail,Completed,Pending
ORD-00037160,CUST-002963,2025-02-03,2025-02-03,Distributor,Completed,Paid
ORD-00037161,CUST-003416,2026-07-29,2026-07-29,Retail,Completed,Paid
ORD-00037162,CUST-003234,2025-03-11,2025-03-11,Retail,Pending,Paid
ORD-00037163,CUST-002778,2025-11-12,2025-11-12,Online,Completed,Paid
ORD-00037164,CUST-003834,2025-06-30,2025-06-30,Direct,Completed,Paid
ORD-00037165,CUST-000812,2024-11-20,2024-11-20,Direct,Completed,Pending
ORD-00037166,CUST-000532,2025-01-27,2025-01-27,Distributor,Pending,Partial
ORD-00037167,CUST-000115,2025-02-25,2025-02-25,Online,Completed,Partial
ORD-00037168,CUST-000070,2026-06-21,2026-06-21,Retail,Completed,Partial
ORD-00037169,CUST-004344,2024-11-23,2024-11-23,Online,Cancelled,Partial
ORD-00037170,CUST-002799,2025-06-16,2025-06-16,Distributor,Completed,Pending
ORD-00037171,CUST-003714,2024-12-28,2024-12-28,Retail,Pending,Partial
ORD-00037172,CUST-003759,2025-08-23,2025-08-23,Retail,Pending,Paid
ORD-00037173,CUST-004549,2025-05-01,2025-05-01,Retail,Cancelled,Paid
ORD-00037174,CUST-004669,2024-08-26,2024-08-26,Direct,Pending,Paid
ORD-00037175,CUST-002416,2025-02-24,2025-02-24,Direct,Cancelled,Paid
ORD-00037176,CUST-000892,2025-01-05,2025-01-05,Online,Cancelled,Paid
