quality_check_id,production_id,inspection_date,inspector_id,units_inspected,defective_units,defect_type,result
QC-00048221,PROD-00047946,2025-11-14,EMP-00477,561,14,Assembly,Passed
QC-00048222,PROD-00007803,2024-12-19,EMP-00143,2944,14,Assembly,Passed
QC-00048223,PROD-00227374,2025-05-01,EMP-00100,2356,124,Dimensional,Failed
QC-00048224,PROD-00058459,2025-01-06,EMP-00448,678,9,Dimensional,Passed
QC-00048225,PROD-00150079,2025-06-01,EMP-00168,1497,5,Dimensional,Passed
QC-00048226,PROD-00077274,2025-12-22,EMP-00267,1594,59,None,Passed
QC-00048227,PROD-00268765,2026-06-22,EMP-00216,1525,125,Assembly,Failed
QC-00048228,PROD-00265909,2024-10-14,EMP-00366,606,12,Surface,Passed
QC-00048229,PROD-00076506,2026-06-16,EMP-00446,678,56,Dimensional,Failed
QC-00048230,PROD-00090876,2025-08-30,EMP-00203,2660,107,None,Passed
QC-00048231,PROD-00026732,2026-01-31,EMP-00443,1647,119,None,Failed
QC-00048232,PROD-00188854,2025-08-15,EMP-00028,900,43,Assembly,Passed
QC-00048233,PROD-00147622,2026-04-20,EMP-00256,2257,21,Surface,Passed
QC-00048234,PROD-00280666,2025-09-14,EMP-00371,1655,101,Surface,Failed
QC-00048235,PROD-00013980,2025-04-11,EMP-00423,2379,46,None,Passed
QC-00048236,PROD-00210537,2024-11-16,EMP-00376,2947,292,None,Failed
QC-00048237,PROD-00032872,2025-12-07,EMP-00023,2996,284,Dimensional,Failed
QC-00048238,PROD-00133751,2025-07-06,EMP-00249,1204,110,None,Failed
QC-00048239,PROD-00044786,2026-08-06,EMP-00443,985,64,None,Failed
QC-00048240,PROD-00050892,2024-08-26,EMP-00173,1071,61,None,Failed
QC-00048241,PROD-00285872,2026-06-03,EMP-00173,1789,68,Assembly,Passed
QC-00048242,PROD-00030071,2025-08-31,EMP-00267,514,15,Surface,Passed
QC-00048243,PROD-00296107,2024-12-13,EMP-00438,1052,74,Material,Failed
QC-00048244,PROD-00245647,2025-05-06,EMP-00371,2399,89,None,Passed
QC-00048245,PROD-00079643,2026-03-29,EMP-00194,1286,26,Assembly,Passed
QC-00048246,PROD-00106622,2026-03-30,EMP-00371,1441,37,Assembly,Passed
QC-00048247,PROD-00204216,2026-02-23,EMP-00367,1447,76,None,Failed
QC-00048248,PROD-00161865,2025-05-16,EMP-00430,2231,120,Dimensional,Failed
QC-00048249,PROD-00299147,2024-08-27,EMP-00169,1722,159,Dimensional,Failed
QC-00048250,PROD-00293557,2025-09-04,EMP-00336,640,60,Assembly,Failed
QC-00048251,PROD-00057837,2025-04-08,EMP-00312,2741,28,Dimensional,Passed
QC-00048252,PROD-00177160,2024-10-27,EMP-00201,631,63,Assembly,Failed
QC-00048253,PROD-00154354,2026-03-24,EMP-00242,2523,112,Surface,Passed
QC-00048254,PROD-00125274,2026-05-31,EMP-00180,1898,116,Assembly,Failed
QC-00048255,PROD-00267276,2025-02-17,EMP-00304,1882,129,Surface,Failed
QC-00048256,PROD-00130310,2025-04-07,EMP-00197,550,3,Assembly,Passed
QC-00048257,PROD-00248833,2025-01-13,EMP-00206,1369,84,None,Failed
QC-00048258,PROD-00231703,2024-12-07,EMP-00279,1871,105,Material,Failed
QC-00048259,PROD-00146654,2026-01-20,EMP-00170,2608,19,Dimensional,Passed
QC-00048260,PROD-00215878,2024-12-25,EMP-00456,2478,129,Assembly,Failed
QC-00048261,PROD-00009183,2024-09-18,EMP-00078,1794,118,Surface,Failed
QC-00048262,PROD-00013039,2025-02-02,EMP-00477,664,42,Material,Failed
QC-00048263,PROD-00159432,2026-01-15,EMP-00039,710,13,None,Passed
QC-00048264,PROD-00043092,2025-01-05,EMP-00474,1882,112,None,Failed
QC-00048265,PROD-00016193,2026-05-20,EMP-00269,522,24,Assembly,Passed
QC-00048266,PROD-00254117,2025-10-27,EMP-00228,815,65,Material,Failed
QC-00048267,PROD-00140632,2024-09-12,EMP-00348,1760,152,Assembly,Failed
QC-00048268,PROD-00102444,2025-01-03,EMP-00411,1598,97,Assembly,Failed
QC-00048269,PROD-00025361,2025-06-18,EMP-00302,1628,0,Surface,Passed
QC-00048270,PROD-00246619,2025-09-12,EMP-00281,1604,113,None,Failed
QC-00048271,PROD-00168696,2025-03-03,EMP-00167,1384,59,Material,Passed
QC-00048272,PROD-00028131,2025-05-21,EMP-00124,2181,107,None,Passed
QC-00048273,PROD-00035360,2026-02-08,EMP-00286,2419,145,Material,Failed
QC-00048274,PROD-00185706,2026-06-14,EMP-00156,1821,47,Assembly,Passed
QC-00048275,PROD-00274280,2025-10-10,EMP-00058,1232,18,Material,Passed
QC-00048276,PROD-00019924,2024-09-26,EMP-00359,2533,191,None,Failed
QC-00048277,PROD-00193748,2026-01-25,EMP-00431,512,14,Surface,Passed
QC-00048278,PROD-00048909,2025-05-24,EMP-00339,1013,27,Assembly,Passed
QC-00048279,PROD-00163080,2025-12-31,EMP-00403,2529,70,Assembly,Passed
QC-00048280,PROD-00277815,2025-02-10,EMP-00442,1315,127,Material,Failed
QC-00048281,PROD-00015065,2025-10-03,EMP-00254,2817,78,Surface,Passed
QC-00048282,PROD-00286508,2025-08-30,EMP-00005,1453,9,Material,Passed
QC-00048283,PROD-00212449,2025-04-03,EMP-00332,2574,199,Surface,Failed
QC-00048284,PROD-00253783,2025-09-27,EMP-00482,2909,102,Surface,Passed
QC-00048285,PROD-00222550,2025-06-26,EMP-00086,2956,8,Dimensional,Passed
QC-00048286,PROD-00192412,2025-10-16,EMP-00225,846,18,Dimensional,Passed
QC-00048287,PROD-00207727,2026-05-09,EMP-00042,2135,18,None,Passed
QC-00048288,PROD-00255464,2026-01-23,EMP-00361,872,14,Assembly,Passed
QC-00048289,PROD-00107609,2025-08-28,EMP-00157,1911,12,Material,Passed
QC-00048290,PROD-00181814,2025-07-15,EMP-00017,2993,295,None,Failed
QC-00048291,PROD-00071838,2025-03-29,EMP-00172,1626,39,Material,Passed
QC-00048292,PROD-00093483,2025-09-26,EMP-00458,1532,58,Material,Passed
QC-00048293,PROD-00216328,2024-11-10,EMP-00313,2637,42,Material,Passed
QC-00048294,PROD-00182127,2026-05-10,EMP-00341,679,18,Assembly,Passed
QC-00048295,PROD-00247591,2026-03-02,EMP-00206,2458,151,Assembly,Failed
QC-00048296,PROD-00148684,2025-07-26,EMP-00342,1113,56,Surface,Failed
QC-00048297,PROD-00015805,2024-12-13,EMP-00248,1275,2,Surface,Passed
QC-00048298,PROD-00203521,2025-11-11,EMP-00019,872,20,Surface,Passed
QC-00048299,PROD-00162972,2025-04-06,EMP-00434,1797,159,Material,Failed
QC-00048300,PROD-00021382,2024-10-11,EMP-00010,2838,235,Surface,Failed
QC-00048301,PROD-00294890,2025-03-03,EMP-00351,821,9,Dimensional,Passed
QC-00048302,PROD-00067178,2024-10-02,EMP-00097,1710,46,Dimensional,Passed
QC-00048303,PROD-00167354,2024-09-06,EMP-00368,2170,49,None,Passed
QC-00048304,PROD-00240188,2025-03-25,EMP-00334,1394,84,None,Failed
QC-00048305,PROD-00112547,2026-06-07,EMP-00335,615,51,Surface,Failed
QC-00048306,PROD-00148826,2025-12-28,EMP-00328,2531,140,Material,Failed
QC-00048307,PROD-00051539,2025-02-28,EMP-00195,2906,173,Material,Failed
QC-00048308,PROD-00181993,2026-05-30,EMP-00187,2903,224,None,Failed
QC-00048309,PROD-00203312,2024-12-23,EMP-00294,1999,141,Material,Failed
QC-00048310,PROD-00185320,2026-05-11,EMP-00022,793,12,None,Passed
QC-00048311,PROD-00156142,2025-02-28,EMP-00225,1751,126,Surface,Failed
QC-00048312,PROD-00080376,2025-10-01,EMP-00026,1103,94,None,Failed
QC-00048313,PROD-00203138,2025-03-18,EMP-00343,781,49,None,Failed
QC-00048314,PROD-00101045,2026-04-11,EMP-00307,2435,119,Dimensional,Passed
QC-00048315,PROD-00142972,2025-07-31,EMP-00383,1057,42,Dimensional,Passed
QC-00048316,PROD-00166808,2024-12-28,EMP-00470,1771,126,Dimensional,Failed
QC-00048317,PROD-00232017,2025-05-29,EMP-00221,2392,176,Assembly,Failed
QC-00048318,PROD-00004329,2026-01-05,EMP-00195,2963,32,Assembly,Passed
QC-00048319,PROD-00117477,2025-01-05,EMP-00232,2295,206,Surface,Failed
QC-00048320,PROD-00169367,2025-01-21,EMP-00211,949,86,Surface,Failed
QC-00048321,PROD-00196656,2025-01-10,EMP-00009,1559,39,None,Passed
QC-00048322,PROD-00158430,2026-05-31,EMP-00254,779,57,Assembly,Failed
QC-00048323,PROD-00150394,2025-12-22,EMP-00395,902,43,Dimensional,Passed
QC-00048324,PROD-00143064,2024-10-20,EMP-00288,2968,269,Dimensional,Failed
QC-00048325,PROD-00298983,2025-04-01,EMP-00084,2304,131,Assembly,Failed
QC-00048326,PROD-00000232,2026-03-28,EMP-00480,1829,28,None,Passed
QC-00048327,PROD-00116239,2024-09-12,EMP-00355,1168,49,None,Passed
QC-00048328,PROD-00083271,2025-07-27,EMP-00131,818,25,Material,Passed
QC-00048329,PROD-00102277,2025-09-27,EMP-00208,1307,47,Surface,Passed
QC-00048330,PROD-00021108,2025-02-06,EMP-00282,2032,35,None,Passed
QC-00048331,PROD-00195134,2025-11-01,EMP-00308,1234,39,None,Passed
QC-00048332,PROD-00256469,2026-08-04,EMP-00465,2845,5,None,Passed
QC-00048333,PROD-00138279,2026-02-25,EMP-00272,721,28,Assembly,Passed
QC-00048334,PROD-00166819,2024-12-08,EMP-00078,1856,140,Assembly,Failed
QC-00048335,PROD-00267713,2025-07-14,EMP-00215,611,11,Assembly,Passed
QC-00048336,PROD-00110229,2025-12-27,EMP-00495,1069,106,Assembly,Failed
QC-00048337,PROD-00129213,2025-09-29,EMP-00231,2035,182,None,Failed
QC-00048338,PROD-00250249,2026-08-07,EMP-00069,1704,89,None,Failed
QC-00048339,PROD-00277581,2025-05-04,EMP-00416,1257,47,Surface,Passed
QC-00048340,PROD-00190739,2026-07-17,EMP-00375,518,36,Assembly,Failed
QC-00048341,PROD-00070361,2026-06-15,EMP-00168,840,56,Surface,Failed
QC-00048342,PROD-00155940,2026-02-18,EMP-00315,2937,211,Dimensional,Failed
QC-00048343,PROD-00111393,2025-04-22,EMP-00442,2108,87,Surface,Passed
QC-00048344,PROD-00240044,2025-03-29,EMP-00001,2175,12,Surface,Passed
QC-00048345,PROD-00034035,2025-01-05,EMP-00201,2772,211,None,Failed
QC-00048346,PROD-00279387,2024-11-14,EMP-00473,832,49,None,Failed
QC-00048347,PROD-00244350,2026-05-04,EMP-00034,1735,60,None,Passed
QC-00048348,PROD-00144156,2025-03-02,EMP-00500,1559,11,None,Passed
QC-00048349,PROD-00143819,2026-03-19,EMP-00483,1273,47,Assembly,Passed
QC-00048350,PROD-00263162,2025-06-25,EMP-00126,1625,152,Assembly,Failed
QC-00048351,PROD-00229959,2025-11-02,EMP-00362,1685,21,Surface,Passed
QC-00048352,PROD-00171161,2025-01-27,EMP-00476,948,33,None,Passed
QC-00048353,PROD-00255437,2025-10-05,EMP-00188,1693,18,Surface,Passed
QC-00048354,PROD-00064764,2026-08-15,EMP-00035,2556,139,Surface,Failed
QC-00048355,PROD-00235385,2025-07-13,EMP-00142,1269,106,Dimensional,Failed
QC-00048356,PROD-00138274,2026-07-28,EMP-00183,568,56,Dimensional,Failed
QC-00048357,PROD-00214006,2026-03-25,EMP-00009,739,55,Dimensional,Failed
QC-00048358,PROD-00294902,2026-05-02,EMP-00407,1491,23,Assembly,Passed
QC-00048359,PROD-00080560,2025-06-01,EMP-00042,2460,189,Dimensional,Failed
QC-00048360,PROD-00196313,2026-04-27,EMP-00308,1744,6,Material,Passed
QC-00048361,PROD-00168016,2026-01-08,EMP-00270,784,61,Surface,Failed
QC-00048362,PROD-00153719,2026-06-11,EMP-00289,568,44,Material,Failed
QC-00048363,PROD-00034952,2024-12-12,EMP-00131,906,24,Surface,Passed
QC-00048364,PROD-00006584,2026-02-27,EMP-00243,2943,249,Assembly,Failed
QC-00048365,PROD-00194740,2025-12-07,EMP-00399,2534,42,None,Passed
QC-00048366,PROD-00239327,2025-10-04,EMP-00418,2060,28,Surface,Passed
QC-00048367,PROD-00242507,2025-12-04,EMP-00346,2420,26,None,Passed
QC-00048368,PROD-00039729,2025-07-31,EMP-00236,2294,146,Dimensional,Failed
QC-00048369,PROD-00137601,2025-10-05,EMP-00287,2539,114,Dimensional,Passed
QC-00048370,PROD-00088084,2026-06-16,EMP-00121,1511,108,Surface,Failed
QC-00048371,PROD-00203052,2025-12-26,EMP-00128,1937,130,Dimensional,Failed
QC-00048372,PROD-00146710,2025-04-24,EMP-00263,631,24,Dimensional,Passed
QC-00048373,PROD-00007904,2025-02-07,EMP-00070,507,19,Assembly,Passed
QC-00048374,PROD-00238475,2025-08-26,EMP-00331,974,31,None,Passed
QC-00048375,PROD-00075498,2025-03-21,EMP-00465,2293,177,None,Failed
QC-00048376,PROD-00182811,2025-02-08,EMP-00293,1689,129,Dimensional,Failed
QC-00048377,PROD-00103873,2026-03-03,EMP-00477,1535,81,None,Failed
QC-00048378,PROD-00038386,2024-09-28,EMP-00458,2766,257,Dimensional,Failed
QC-00048379,PROD-00040634,2026-03-28,EMP-00190,1360,79,Dimensional,Failed
QC-00048380,PROD-00125810,2025-06-21,EMP-00138,2665,5,Surface,Passed
QC-00048381,PROD-00009966,2025-07-15,EMP-00230,1182,53,None,Passed
QC-00048382,PROD-00239109,2025-10-07,EMP-00211,1139,47,Assembly,Passed
QC-00048383,PROD-00096300,2026-05-22,EMP-00279,1766,86,Material,Passed
QC-00048384,PROD-00027018,2025-06-10,EMP-00378,2621,247,None,Failed
QC-00048385,PROD-00275595,2026-05-03,EMP-00234,1755,80,Dimensional,Passed
QC-00048386,PROD-00265777,2024-10-14,EMP-00170,2862,176,Assembly,Failed
QC-00048387,PROD-00212785,2025-05-10,EMP-00051,697,64,Material,Failed
QC-00048388,PROD-00217829,2026-01-16,EMP-00172,801,25,Assembly,Passed
QC-00048389,PROD-00018638,2026-01-02,EMP-00287,1726,65,Assembly,Passed
QC-00048390,PROD-00264558,2025-10-22,EMP-00077,895,80,Surface,Failed
QC-00048391,PROD-00170860,2026-03-01,EMP-00074,2220,210,Surface,Failed
QC-00048392,PROD-00112178,2025-08-08,EMP-00192,2066,157,Material,Failed
QC-00048393,PROD-00207643,2025-01-13,EMP-00181,925,3,Dimensional,Passed
QC-00048394,PROD-00062433,2026-04-02,EMP-00264,1349,21,Surface,Passed
QC-00048395,PROD-00203271,2026-02-14,EMP-00500,1973,81,None,Passed
QC-00048396,PROD-00213207,2026-04-15,EMP-00345,2071,150,None,Failed
QC-00048397,PROD-00172770,2025-06-23,EMP-00411,705,9,Surface,Passed
QC-00048398,PROD-00201507,2025-10-16,EMP-00093,2418,173,Surface,Failed
QC-00048399,PROD-00134294,2025-06-16,EMP-00272,1516,116,Material,Failed
QC-00048400,PROD-00236428,2026-07-20,EMP-00077,1360,10,Surface,Passed
QC-00048401,PROD-00021235,2024-10-05,EMP-00156,2520,55,Dimensional,Passed
QC-00048402,PROD-00118707,2026-05-19,EMP-00403,2236,111,None,Passed
QC-00048403,PROD-00271009,2026-01-05,EMP-00470,1503,33,None,Passed
QC-00048404,PROD-00164034,2026-01-14,EMP-00126,2050,202,Material,Failed
QC-00048405,PROD-00085256,2024-09-23,EMP-00191,1256,117,Dimensional,Failed
QC-00048406,PROD-00219535,2025-10-17,EMP-00278,1899,91,Assembly,Passed
QC-00048407,PROD-00250122,2025-07-18,EMP-00158,2914,190,Assembly,Failed
QC-00048408,PROD-00099378,2025-12-07,EMP-00324,2813,272,Dimensional,Failed
QC-00048409,PROD-00062169,2024-12-24,EMP-00272,2287,62,Dimensional,Passed
QC-00048410,PROD-00031971,2025-06-12,EMP-00453,833,65,Surface,Failed
QC-00048411,PROD-00252892,2025-09-11,EMP-00287,976,0,Material,Passed
QC-00048412,PROD-00087645,2025-10-08,EMP-00369,654,40,None,Failed
QC-00048413,PROD-00264086,2025-12-23,EMP-00148,1191,44,Dimensional,Passed
QC-00048414,PROD-00101164,2025-01-29,EMP-00140,2456,148,Dimensional,Failed
QC-00048415,PROD-00276968,2025-06-10,EMP-00487,672,25,Surface,Passed
QC-00048416,PROD-00176642,2025-05-05,EMP-00461,1960,43,Surface,Passed
QC-00048417,PROD-00084478,2025-03-29,EMP-00115,1121,75,Dimensional,Failed
QC-00048418,PROD-00033402,2025-01-19,EMP-00170,682,7,Surface,Passed
QC-00048419,PROD-00203693,2024-10-07,EMP-00326,2241,46,Material,Passed
QC-00048420,PROD-00058037,2025-05-25,EMP-00238,1314,119,Material,Failed
QC-00048421,PROD-00083424,2024-12-11,EMP-00378,1211,12,Dimensional,Passed
QC-00048422,PROD-00024815,2025-10-07,EMP-00271,2290,155,Dimensional,Failed
QC-00048423,PROD-00134208,2025-06-15,EMP-00187,1914,133,Surface,Failed
QC-00048424,PROD-00090897,2024-10-21,EMP-00391,2817,264,Dimensional,Failed
QC-00048425,PROD-00271015,2026-08-06,EMP-00223,675,33,None,Passed
QC-00048426,PROD-00249955,2025-01-12,EMP-00444,1003,45,Dimensional,Passed
QC-00048427,PROD-00203974,2025-05-20,EMP-00067,1509,98,None,Failed
QC-00048428,PROD-00120596,2024-12-15,EMP-00137,1208,119,Assembly,Failed
QC-00048429,PROD-00042737,2025-06-02,EMP-00301,650,20,Surface,Passed
QC-00048430,PROD-00045647,2026-04-04,EMP-00206,2057,154,None,Failed
QC-00048431,PROD-00180400,2025-01-21,EMP-00474,571,5,Material,Passed
QC-00048432,PROD-00299963,2025-10-10,EMP-00405,1585,129,Assembly,Failed
QC-00048433,PROD-00293941,2025-09-11,EMP-00323,2397,84,None,Passed
QC-00048434,PROD-00250193,2025-11-01,EMP-00207,792,56,Material,Failed
QC-00048435,PROD-00130656,2025-07-14,EMP-00206,1625,160,Assembly,Failed
QC-00048436,PROD-00208727,2025-08-13,EMP-00066,2790,177,None,Failed
QC-00048437,PROD-00184161,2024-10-03,EMP-00425,2393,102,Material,Passed
QC-00048438,PROD-00095454,2026-03-23,EMP-00345,2996,69,Material,Passed
QC-00048439,PROD-00064029,2025-09-26,EMP-00450,2102,118,Dimensional,Failed
QC-00048440,PROD-00161694,2025-08-03,EMP-00035,2828,106,Dimensional,Passed
QC-00048441,PROD-00244368,2026-08-05,EMP-00236,501,37,Material,Failed
QC-00048442,PROD-00291552,2025-09-19,EMP-00200,875,65,Dimensional,Failed
QC-00048443,PROD-00045999,2026-08-06,EMP-00397,2451,43,Surface,Passed
QC-00048444,PROD-00174073,2026-06-10,EMP-00394,2646,203,Material,Failed
QC-00048445,PROD-00119512,2026-01-19,EMP-00190,883,46,Dimensional,Failed
QC-00048446,PROD-00251342,2025-11-24,EMP-00186,1539,87,Material,Failed
QC-00048447,PROD-00032389,2026-03-28,EMP-00096,903,25,Assembly,Passed
QC-00048448,PROD-00076181,2025-06-20,EMP-00061,2483,148,Material,Failed
QC-00048449,PROD-00212492,2025-05-14,EMP-00449,820,53,Assembly,Failed
QC-00048450,PROD-00271562,2025-05-26,EMP-00067,2455,195,Dimensional,Failed
QC-00048451,PROD-00088952,2024-11-20,EMP-00029,1675,109,Material,Failed
QC-00048452,PROD-00209043,2024-12-20,EMP-00370,1458,57,Surface,Passed
QC-00048453,PROD-00273457,2026-08-10,EMP-00324,2467,112,None,Passed
QC-00048454,PROD-00032181,2025-09-03,EMP-00022,2113,57,Surface,Passed
QC-00048455,PROD-00101220,2026-01-20,EMP-00461,2782,220,Surface,Failed
QC-00048456,PROD-00279978,2025-09-19,EMP-00203,1493,112,Material,Failed
QC-00048457,PROD-00058558,2026-04-10,EMP-00128,723,35,Material,Passed
QC-00048458,PROD-00272291,2025-01-16,EMP-00190,2434,148,None,Failed
QC-00048459,PROD-00289532,2026-01-08,EMP-00250,834,39,Dimensional,Passed
QC-00048460,PROD-00215042,2025-02-05,EMP-00385,1884,96,Surface,Failed
QC-00048461,PROD-00161427,2024-10-27,EMP-00202,2787,247,Surface,Failed
QC-00048462,PROD-00274805,2026-04-16,EMP-00498,1009,70,Material,Failed
QC-00048463,PROD-00067842,2024-11-20,EMP-00082,1154,81,Dimensional,Failed
QC-00048464,PROD-00001211,2025-10-22,EMP-00074,1610,54,Surface,Passed
QC-00048465,PROD-00115228,2025-09-18,EMP-00220,1902,126,Dimensional,Failed
QC-00048466,PROD-00264718,2026-07-01,EMP-00222,2325,89,Surface,Passed
QC-00048467,PROD-00058496,2025-11-22,EMP-00299,2343,31,Surface,Passed
QC-00048468,PROD-00196506,2026-08-08,EMP-00382,2620,86,Surface,Passed
QC-00048469,PROD-00030870,2025-05-06,EMP-00458,1550,115,None,Failed
QC-00048470,PROD-00216873,2026-05-28,EMP-00082,740,74,Assembly,Failed
QC-00048471,PROD-00116324,2026-05-28,EMP-00491,1834,94,Material,Failed
QC-00048472,PROD-00277642,2026-03-15,EMP-00356,1236,76,Surface,Failed
QC-00048473,PROD-00009890,2025-11-21,EMP-00399,1913,133,Surface,Failed
QC-00048474,PROD-00120495,2025-09-21,EMP-00274,2014,183,Dimensional,Failed
QC-00048475,PROD-00295879,2024-08-29,EMP-00071,1383,130,None,Failed
QC-00048476,PROD-00068714,2026-03-31,EMP-00271,2167,45,Assembly,Passed
QC-00048477,PROD-00209966,2026-07-28,EMP-00246,2078,105,Dimensional,Failed
QC-00048478,PROD-00255527,2026-02-17,EMP-00277,1024,69,Material,Failed
QC-00048479,PROD-00222877,2025-10-10,EMP-00335,651,7,Assembly,Passed
QC-00048480,PROD-00047277,2026-04-02,EMP-00309,797,6,None,Passed
QC-00048481,PROD-00296165,2025-11-15,EMP-00179,1024,73,Material,Failed
QC-00048482,PROD-00241335,2026-07-08,EMP-00245,2196,211,Assembly,Failed
QC-00048483,PROD-00042854,2026-02-21,EMP-00100,1896,172,None,Failed
QC-00048484,PROD-00294742,2025-04-28,EMP-00413,2392,176,Surface,Failed
QC-00048485,PROD-00268455,2024-09-22,EMP-00047,979,39,Surface,Passed
QC-00048486,PROD-00268025,2026-02-10,EMP-00065,2776,74,Surface,Passed
QC-00048487,PROD-00248792,2025-01-17,EMP-00288,1896,28,Material,Passed
QC-00048488,PROD-00276214,2025-06-03,EMP-00174,505,18,None,Passed
QC-00048489,PROD-00253189,2026-04-19,EMP-00127,1255,116,Assembly,Failed
QC-00048490,PROD-00194330,2025-09-18,EMP-00218,1385,56,Material,Passed
QC-00048491,PROD-00005355,2025-01-29,EMP-00488,1160,26,Surface,Passed
QC-00048492,PROD-00214692,2025-10-20,EMP-00348,1717,94,Material,Failed
QC-00048493,PROD-00007030,2025-03-05,EMP-00325,1370,20,Surface,Passed
QC-00048494,PROD-00146475,2025-02-14,EMP-00379,2150,172,None,Failed
QC-00048495,PROD-00174652,2025-06-17,EMP-00395,2858,113,Material,Passed
QC-00048496,PROD-00237580,2026-05-07,EMP-00451,1912,161,Surface,Failed
QC-00048497,PROD-00006067,2025-04-19,EMP-00484,2573,35,Assembly,Passed
QC-00048498,PROD-00058619,2025-10-29,EMP-00333,602,49,Material,Failed
QC-00048499,PROD-00059317,2025-09-03,EMP-00084,1492,117,Material,Failed
QC-00048500,PROD-00247360,2025-05-18,EMP-00491,1693,17,None,Passed
QC-00048501,PROD-00040068,2026-01-02,EMP-00245,1830,156,Material,Failed
QC-00048502,PROD-00042852,2026-04-04,EMP-00212,2616,38,Surface,Passed
QC-00048503,PROD-00285740,2026-03-01,EMP-00401,573,23,None,Passed
QC-00048504,PROD-00069287,2024-09-19,EMP-00397,2385,90,Dimensional,Passed
QC-00048505,PROD-00042271,2025-07-24,EMP-00168,2711,100,Surface,Passed
QC-00048506,PROD-00203077,2025-07-18,EMP-00164,1972,15,Assembly,Passed
QC-00048507,PROD-00183799,2024-10-30,EMP-00088,1764,170,Surface,Failed
QC-00048508,PROD-00090014,2025-03-20,EMP-00233,2831,52,Material,Passed
QC-00048509,PROD-00152400,2025-06-12,EMP-00181,1191,55,Material,Passed
QC-00048510,PROD-00156063,2026-02-02,EMP-00145,1199,55,None,Passed
QC-00048511,PROD-00137028,2025-04-20,EMP-00020,2939,180,None,Failed
QC-00048512,PROD-00281096,2024-10-01,EMP-00362,2740,103,None,Passed
QC-00048513,PROD-00224672,2026-08-18,EMP-00363,1354,20,Surface,Passed
QC-00048514,PROD-00222462,2025-03-11,EMP-00148,2185,62,Material,Passed
QC-00048515,PROD-00030875,2025-07-18,EMP-00128,1487,40,Assembly,Passed
QC-00048516,PROD-00065753,2024-08-25,EMP-00270,823,81,Dimensional,Failed
QC-00048517,PROD-00135394,2025-05-28,EMP-00457,1477,47,Dimensional,Passed
QC-00048518,PROD-00133343,2026-01-02,EMP-00055,1377,29,Surface,Passed
QC-00048519,PROD-00244320,2025-01-01,EMP-00376,1379,13,None,Passed
QC-00048520,PROD-00246337,2024-10-28,EMP-00121,530,3,Assembly,Passed
QC-00048521,PROD-00094634,2025-07-25,EMP-00348,1896,81,Material,Passed
QC-00048522,PROD-00038086,2025-02-21,EMP-00479,2265,72,Dimensional,Passed
QC-00048523,PROD-00152723,2025-07-20,EMP-00279,917,47,None,Failed
QC-00048524,PROD-00156801,2025-10-16,EMP-00455,2809,71,Material,Passed
QC-00048525,PROD-00248043,2024-09-01,EMP-00369,628,16,Dimensional,Passed
QC-00048526,PROD-00244767,2026-06-20,EMP-00385,2091,149,None,Failed
QC-00048527,PROD-00294448,2025-10-13,EMP-00402,1702,61,Material,Passed
QC-00048528,PROD-00264120,2025-12-06,EMP-00055,760,62,None,Failed
QC-00048529,PROD-00026086,2024-12-03,EMP-00115,2221,216,Assembly,Failed
QC-00048530,PROD-00078511,2025-07-07,EMP-00230,1105,8,Material,Passed
QC-00048531,PROD-00027339,2025-02-23,EMP-00375,1212,108,Assembly,Failed
QC-00048532,PROD-00288171,2025-09-27,EMP-00375,828,1,None,Passed
QC-00048533,PROD-00298928,2026-02-21,EMP-00180,538,2,Surface,Passed
QC-00048534,PROD-00111518,2026-08-07,EMP-00438,584,41,Assembly,Failed
QC-00048535,PROD-00031974,2026-08-12,EMP-00377,2867,213,Surface,Failed
QC-00048536,PROD-00296983,2026-03-17,EMP-00101,1083,89,Dimensional,Failed
QC-00048537,PROD-00242651,2025-11-08,EMP-00148,2550,89,None,Passed
QC-00048538,PROD-00279990,2026-04-06,EMP-00139,1135,32,Material,Passed
QC-00048539,PROD-00158532,2026-07-10,EMP-00177,1074,96,Surface,Failed
QC-00048540,PROD-00142785,2025-07-10,EMP-00311,2410,166,Dimensional,Failed
QC-00048541,PROD-00096943,2026-03-29,EMP-00150,1034,3,Assembly,Passed
QC-00048542,PROD-00105344,2026-02-20,EMP-00339,884,79,Assembly,Failed
QC-00048543,PROD-00092756,2025-02-18,EMP-00360,822,42,Surface,Failed
QC-00048544,PROD-00232929,2025-08-17,EMP-00266,2045,62,Assembly,Passed
QC-00048545,PROD-00287197,2025-06-14,EMP-00314,2608,213,None,Failed
QC-00048546,PROD-00022730,2025-11-06,EMP-00103,1461,40,Dimensional,Passed
QC-00048547,PROD-00002876,2026-02-27,EMP-00041,2038,55,Material,Passed
QC-00048548,PROD-00151025,2026-05-28,EMP-00188,1720,51,None,Passed
QC-00048549,PROD-00155660,2026-05-28,EMP-00449,2842,149,Dimensional,Failed
QC-00048550,PROD-00188571,2025-07-09,EMP-00296,1612,120,None,Failed
QC-00048551,PROD-00110558,2026-01-26,EMP-00216,1765,47,Assembly,Passed
QC-00048552,PROD-00138918,2026-01-06,EMP-00125,2055,44,Dimensional,Passed
QC-00048553,PROD-00075485,2026-08-24,EMP-00197,1719,67,Dimensional,Passed
QC-00048554,PROD-00095137,2024-11-29,EMP-00017,2166,36,None,Passed
