quality_check_id,production_id,inspection_date,inspector_id,units_inspected,defective_units,defect_type,result
QC-00038244,PROD-00001625,2024-09-14,EMP-00214,1981,37,Dimensional,Passed
QC-00038245,PROD-00193698,2025-11-01,EMP-00498,1066,12,Dimensional,Passed
QC-00038246,PROD-00010290,2025-09-05,EMP-00197,2776,109,Surface,Passed
QC-00038247,PROD-00126821,2025-11-23,EMP-00310,986,4,Surface,Passed
QC-00038248,PROD-00089621,2025-06-21,EMP-00308,2898,91,Surface,Passed
QC-00038249,PROD-00026689,2025-06-04,EMP-00252,2579,60,None,Passed
QC-00038250,PROD-00297935,2025-09-05,EMP-00288,1809,66,Material,Passed
QC-00038251,PROD-00238661,2024-12-01,EMP-00264,2274,97,Assembly,Passed
QC-00038252,PROD-00078022,2025-01-16,EMP-00217,2569,129,Surface,Failed
QC-00038253,PROD-00166124,2026-07-30,EMP-00327,586,37,Dimensional,Failed
QC-00038254,PROD-00229868,2025-06-07,EMP-00446,2453,197,Dimensional,Failed
QC-00038255,PROD-00206262,2025-03-07,EMP-00443,1680,88,Assembly,Failed
QC-00038256,PROD-00135179,2025-05-20,EMP-00027,2210,74,Assembly,Passed
QC-00038257,PROD-00220074,2026-03-21,EMP-00371,1881,48,Assembly,Passed
QC-00038258,PROD-00099920,2025-11-16,EMP-00432,1606,15,Material,Passed
QC-00038259,PROD-00242415,2025-06-26,EMP-00426,2527,8,Surface,Passed
QC-00038260,PROD-00099885,2025-08-11,EMP-00323,851,70,Dimensional,Failed
QC-00038261,PROD-00077323,2024-09-10,EMP-00122,1293,37,Dimensional,Passed
QC-00038262,PROD-00120999,2026-01-08,EMP-00306,709,39,Surface,Failed
QC-00038263,PROD-00240242,2025-09-04,EMP-00201,2990,294,Material,Failed
QC-00038264,PROD-00222074,2024-12-13,EMP-00239,1654,6,Dimensional,Passed
QC-00038265,PROD-00155861,2025-10-24,EMP-00418,1878,144,Material,Failed
QC-00038266,PROD-00229136,2025-11-25,EMP-00234,1853,165,Dimensional,Failed
QC-00038267,PROD-00262463,2025-11-22,EMP-00425,1359,25,Dimensional,Passed
QC-00038268,PROD-00268567,2026-07-12,EMP-00120,527,43,Dimensional,Failed
QC-00038269,PROD-00045162,2025-06-22,EMP-00029,1935,42,Material,Passed
QC-00038270,PROD-00076839,2025-07-01,EMP-00041,1704,154,Surface,Failed
QC-00038271,PROD-00017378,2025-06-11,EMP-00103,2790,214,Assembly,Failed
QC-00038272,PROD-00052468,2024-11-17,EMP-00156,797,21,Surface,Passed
QC-00038273,PROD-00255133,2026-06-25,EMP-00121,1625,156,Assembly,Failed
QC-00038274,PROD-00088773,2024-11-27,EMP-00055,2378,101,Dimensional,Passed
QC-00038275,PROD-00062811,2025-07-28,EMP-00381,1391,126,Assembly,Failed
QC-00038276,PROD-00101136,2025-03-30,EMP-00047,1151,7,Material,Passed
QC-00038277,PROD-00051143,2025-08-25,EMP-00258,2173,55,Assembly,Passed
QC-00038278,PROD-00285589,2025-01-06,EMP-00196,975,40,None,Passed
QC-00038279,PROD-00000734,2026-06-29,EMP-00465,2628,227,Dimensional,Failed
QC-00038280,PROD-00038868,2026-05-25,EMP-00006,2111,105,Surface,Passed
QC-00038281,PROD-00235719,2025-03-01,EMP-00469,1433,103,Dimensional,Failed
QC-00038282,PROD-00132966,2026-06-13,EMP-00421,2846,112,Material,Passed
QC-00038283,PROD-00168612,2026-05-11,EMP-00355,2428,209,Assembly,Failed
QC-00038284,PROD-00203883,2024-09-28,EMP-00373,1840,159,Material,Failed
QC-00038285,PROD-00061112,2025-04-29,EMP-00111,1227,11,Material,Passed
QC-00038286,PROD-00066609,2026-02-22,EMP-00063,633,15,Surface,Passed
QC-00038287,PROD-00190252,2026-02-09,EMP-00157,2680,151,Assembly,Failed
QC-00038288,PROD-00183257,2024-11-10,EMP-00486,1317,27,Dimensional,Passed
QC-00038289,PROD-00207327,2026-06-09,EMP-00326,2819,104,Material,Passed
QC-00038290,PROD-00157487,2026-06-18,EMP-00375,1975,197,Assembly,Failed
QC-00038291,PROD-00080817,2025-08-04,EMP-00018,976,49,None,Failed
QC-00038292,PROD-00252006,2026-06-17,EMP-00404,2399,31,Material,Passed
QC-00038293,PROD-00186607,2025-04-10,EMP-00373,2178,138,Surface,Failed
QC-00038294,PROD-00044426,2024-12-19,EMP-00048,2147,15,Surface,Passed
QC-00038295,PROD-00090859,2026-06-10,EMP-00386,2041,194,Dimensional,Failed
QC-00038296,PROD-00150362,2026-01-11,EMP-00351,2859,267,Surface,Failed
QC-00038297,PROD-00205897,2026-05-16,EMP-00113,507,27,None,Failed
QC-00038298,PROD-00293216,2025-10-27,EMP-00308,800,78,Material,Failed
QC-00038299,PROD-00210329,2025-01-09,EMP-00210,2281,225,Material,Failed
QC-00038300,PROD-00280566,2024-12-25,EMP-00064,2562,95,Material,Passed
QC-00038301,PROD-00077941,2024-11-25,EMP-00096,1849,43,Dimensional,Passed
QC-00038302,PROD-00029727,2025-12-22,EMP-00110,2085,36,Assembly,Passed
QC-00038303,PROD-00063243,2025-09-07,EMP-00372,1292,98,Assembly,Failed
QC-00038304,PROD-00277694,2025-12-26,EMP-00446,2103,49,Dimensional,Passed
QC-00038305,PROD-00296865,2026-05-28,EMP-00409,1763,55,Surface,Passed
QC-00038306,PROD-00219324,2025-09-10,EMP-00471,2128,170,Surface,Failed
QC-00038307,PROD-00176526,2024-11-28,EMP-00392,2269,162,None,Failed
QC-00038308,PROD-00063780,2025-10-20,EMP-00015,526,33,Surface,Failed
QC-00038309,PROD-00107680,2026-01-10,EMP-00266,2504,181,Dimensional,Failed
QC-00038310,PROD-00218688,2025-12-26,EMP-00041,2691,185,None,Failed
QC-00038311,PROD-00291899,2025-10-26,EMP-00378,690,40,Material,Failed
QC-00038312,PROD-00173993,2026-06-13,EMP-00448,2346,204,None,Failed
QC-00038313,PROD-00178121,2026-03-02,EMP-00067,2099,54,Assembly,Passed
QC-00038314,PROD-00262382,2025-09-22,EMP-00392,572,52,None,Failed
QC-00038315,PROD-00121750,2025-09-15,EMP-00358,2836,252,Surface,Failed
QC-00038316,PROD-00291745,2026-07-23,EMP-00369,2713,44,None,Passed
QC-00038317,PROD-00253675,2025-10-15,EMP-00246,2046,83,Assembly,Passed
QC-00038318,PROD-00007557,2026-07-27,EMP-00389,1078,21,None,Passed
QC-00038319,PROD-00209852,2026-06-05,EMP-00184,1133,96,Surface,Failed
QC-00038320,PROD-00191559,2024-10-21,EMP-00124,991,44,Assembly,Passed
QC-00038321,PROD-00116481,2025-09-17,EMP-00098,2795,199,None,Failed
QC-00038322,PROD-00228161,2026-07-02,EMP-00358,2064,33,Dimensional,Passed
QC-00038323,PROD-00258608,2025-12-19,EMP-00166,2055,142,Assembly,Failed
QC-00038324,PROD-00025202,2025-07-09,EMP-00220,1495,101,Assembly,Failed
QC-00038325,PROD-00294486,2025-07-30,EMP-00291,607,56,Dimensional,Failed
QC-00038326,PROD-00209558,2026-03-29,EMP-00165,2611,218,Assembly,Failed
QC-00038327,PROD-00136636,2025-10-30,EMP-00200,1197,116,Surface,Failed
QC-00038328,PROD-00184166,2026-07-22,EMP-00161,2492,49,None,Passed
QC-00038329,PROD-00248487,2025-10-15,EMP-00019,760,45,Dimensional,Failed
QC-00038330,PROD-00206559,2025-01-10,EMP-00061,1108,89,Material,Failed
QC-00038331,PROD-00142866,2026-02-22,EMP-00269,2838,239,Assembly,Failed
QC-00038332,PROD-00050896,2026-07-28,EMP-00255,2834,282,Dimensional,Failed
QC-00038333,PROD-00089608,2024-09-20,EMP-00084,803,31,None,Passed
QC-00038334,PROD-00207108,2025-05-13,EMP-00013,1084,46,Dimensional,Passed
QC-00038335,PROD-00109058,2025-09-06,EMP-00347,1620,11,None,Passed
QC-00038336,PROD-00149700,2024-12-04,EMP-00269,911,63,Dimensional,Failed
QC-00038337,PROD-00289991,2025-09-10,EMP-00331,1062,88,None,Failed
QC-00038338,PROD-00105208,2024-11-20,EMP-00271,2463,41,Dimensional,Passed
QC-00038339,PROD-00081940,2025-04-10,EMP-00012,715,61,None,Failed
QC-00038340,PROD-00140139,2024-10-02,EMP-00222,1521,71,Material,Passed
QC-00038341,PROD-00205337,2024-10-06,EMP-00352,1192,40,Material,Passed
QC-00038342,PROD-00297593,2024-08-27,EMP-00488,2384,4,Material,Passed
QC-00038343,PROD-00244489,2026-05-10,EMP-00034,2908,182,Dimensional,Failed
QC-00038344,PROD-00082882,2025-08-21,EMP-00315,1992,78,Surface,Passed
QC-00038345,PROD-00203332,2024-11-21,EMP-00013,2510,166,None,Failed
QC-00038346,PROD-00259885,2025-01-19,EMP-00500,652,52,None,Failed
QC-00038347,PROD-00147116,2025-02-25,EMP-00152,1890,77,Assembly,Passed
QC-00038348,PROD-00008392,2025-03-28,EMP-00301,1368,58,Surface,Passed
QC-00038349,PROD-00271775,2024-09-20,EMP-00423,1777,76,Assembly,Passed
QC-00038350,PROD-00153382,2024-10-01,EMP-00141,1991,17,Material,Passed
QC-00038351,PROD-00258033,2026-05-26,EMP-00340,1920,140,Material,Failed
QC-00038352,PROD-00230131,2024-12-22,EMP-00201,1366,95,Dimensional,Failed
QC-00038353,PROD-00067078,2024-11-04,EMP-00197,1824,155,Assembly,Failed
QC-00038354,PROD-00135316,2025-10-01,EMP-00165,1159,59,Assembly,Failed
QC-00038355,PROD-00191524,2024-09-30,EMP-00195,2963,65,Assembly,Passed
QC-00038356,PROD-00189796,2026-04-08,EMP-00009,1008,24,None,Passed
QC-00038357,PROD-00045441,2026-05-02,EMP-00178,1117,97,Assembly,Failed
QC-00038358,PROD-00097728,2026-02-15,EMP-00104,1183,39,Material,Passed
QC-00038359,PROD-00175728,2026-07-08,EMP-00036,2813,147,None,Failed
QC-00038360,PROD-00267620,2024-12-19,EMP-00458,1122,62,None,Failed
QC-00038361,PROD-00120209,2025-03-07,EMP-00451,2482,71,Assembly,Passed
QC-00038362,PROD-00167396,2025-02-23,EMP-00474,1052,80,Dimensional,Failed
QC-00038363,PROD-00200768,2025-06-05,EMP-00341,2971,90,Material,Passed
QC-00038364,PROD-00135748,2024-09-15,EMP-00342,858,28,Surface,Passed
QC-00038365,PROD-00005813,2024-09-01,EMP-00076,1205,102,Dimensional,Failed
QC-00038366,PROD-00230795,2024-10-10,EMP-00228,839,24,None,Passed
QC-00038367,PROD-00234079,2025-05-15,EMP-00053,1373,122,Assembly,Failed
QC-00038368,PROD-00270760,2025-09-18,EMP-00070,1399,102,Assembly,Failed
QC-00038369,PROD-00162774,2026-06-02,EMP-00042,1350,44,Material,Passed
QC-00038370,PROD-00179581,2025-10-09,EMP-00377,1054,89,None,Failed
QC-00038371,PROD-00124717,2026-01-13,EMP-00316,2774,230,Dimensional,Failed
QC-00038372,PROD-00186879,2024-11-22,EMP-00067,2044,86,None,Passed
QC-00038373,PROD-00033598,2026-04-27,EMP-00301,1873,21,Dimensional,Passed
QC-00038374,PROD-00089106,2025-05-29,EMP-00328,1649,36,Material,Passed
QC-00038375,PROD-00162916,2025-07-21,EMP-00206,692,11,None,Passed
QC-00038376,PROD-00208134,2025-09-27,EMP-00450,2401,99,Assembly,Passed
QC-00038377,PROD-00067447,2025-12-29,EMP-00455,1816,159,None,Failed
QC-00038378,PROD-00274080,2025-12-04,EMP-00132,761,17,Dimensional,Passed
QC-00038379,PROD-00106736,2024-12-20,EMP-00007,1484,114,Assembly,Failed
QC-00038380,PROD-00229642,2026-04-15,EMP-00091,1972,189,None,Failed
QC-00038381,PROD-00104744,2025-02-19,EMP-00473,2109,199,Material,Failed
QC-00038382,PROD-00124188,2026-05-11,EMP-00004,2231,67,Material,Passed
QC-00038383,PROD-00095358,2026-05-15,EMP-00499,2393,150,Assembly,Failed
QC-00038384,PROD-00104645,2024-11-05,EMP-00065,1674,158,Surface,Failed
QC-00038385,PROD-00254752,2026-01-11,EMP-00350,2029,119,None,Failed
QC-00038386,PROD-00022278,2026-02-22,EMP-00212,1195,4,Surface,Passed
QC-00038387,PROD-00184414,2025-08-12,EMP-00262,2764,191,Surface,Failed
QC-00038388,PROD-00114474,2025-07-03,EMP-00188,1009,0,Assembly,Passed
QC-00038389,PROD-00270654,2026-04-18,EMP-00250,584,15,None,Passed
QC-00038390,PROD-00091858,2024-11-14,EMP-00316,2785,110,Material,Passed
QC-00038391,PROD-00235095,2025-10-16,EMP-00222,506,31,Dimensional,Failed
QC-00038392,PROD-00293810,2026-08-23,EMP-00276,1095,47,Material,Passed
QC-00038393,PROD-00109543,2025-04-23,EMP-00037,2597,142,Assembly,Failed
QC-00038394,PROD-00066762,2024-10-11,EMP-00016,1172,100,Dimensional,Failed
QC-00038395,PROD-00239620,2025-05-24,EMP-00400,827,76,Assembly,Failed
QC-00038396,PROD-00107977,2025-01-10,EMP-00218,2922,162,None,Failed
QC-00038397,PROD-00090281,2025-01-09,EMP-00400,1417,34,Surface,Passed
QC-00038398,PROD-00087827,2026-03-25,EMP-00476,977,24,Assembly,Passed
QC-00038399,PROD-00063535,2026-07-19,EMP-00285,1634,157,Material,Failed
QC-00038400,PROD-00084719,2024-11-22,EMP-00489,1611,143,Dimensional,Failed
QC-00038401,PROD-00099037,2025-07-26,EMP-00500,2479,52,Assembly,Passed
QC-00038402,PROD-00114117,2024-09-14,EMP-00334,2099,86,Dimensional,Passed
QC-00038403,PROD-00220001,2025-05-17,EMP-00310,1965,89,Assembly,Passed
QC-00038404,PROD-00200463,2026-07-08,EMP-00351,1856,106,Dimensional,Failed
QC-00038405,PROD-00101110,2025-07-15,EMP-00155,1870,20,Surface,Passed
QC-00038406,PROD-00168000,2024-09-27,EMP-00329,1288,57,Material,Passed
QC-00038407,PROD-00110188,2024-09-26,EMP-00013,1551,8,Assembly,Passed
QC-00038408,PROD-00153422,2026-06-04,EMP-00437,1611,71,Material,Passed
QC-00038409,PROD-00206610,2025-04-13,EMP-00174,1117,21,Assembly,Passed
QC-00038410,PROD-00157946,2025-07-09,EMP-00117,2893,173,Assembly,Failed
QC-00038411,PROD-00202038,2025-01-20,EMP-00096,1685,9,Material,Passed
QC-00038412,PROD-00069214,2026-02-26,EMP-00296,684,64,Surface,Failed
QC-00038413,PROD-00243737,2025-01-28,EMP-00422,2510,57,Surface,Passed
QC-00038414,PROD-00208221,2024-11-24,EMP-00152,2712,167,Assembly,Failed
QC-00038415,PROD-00242460,2025-08-31,EMP-00261,2119,191,None,Failed
QC-00038416,PROD-00171052,2025-04-15,EMP-00351,1909,189,Dimensional,Failed
QC-00038417,PROD-00293510,2025-04-08,EMP-00192,1978,151,Material,Failed
QC-00038418,PROD-00248172,2026-03-24,EMP-00008,2366,104,Assembly,Passed
QC-00038419,PROD-00267816,2025-05-19,EMP-00339,541,1,Dimensional,Passed
QC-00038420,PROD-00019490,2025-11-30,EMP-00215,2851,254,Surface,Failed
QC-00038421,PROD-00036289,2026-03-21,EMP-00488,1246,30,Material,Passed
QC-00038422,PROD-00230517,2025-12-21,EMP-00074,1051,96,Material,Failed
QC-00038423,PROD-00094784,2025-04-19,EMP-00388,2199,85,Dimensional,Passed
QC-00038424,PROD-00243255,2025-03-26,EMP-00046,2426,242,Material,Failed
QC-00038425,PROD-00119656,2024-09-14,EMP-00012,2369,28,Assembly,Passed
QC-00038426,PROD-00149063,2024-11-27,EMP-00177,2370,210,Dimensional,Failed
QC-00038427,PROD-00015313,2025-08-03,EMP-00419,738,6,Material,Passed
QC-00038428,PROD-00061097,2024-11-21,EMP-00049,1735,17,Assembly,Passed
QC-00038429,PROD-00030078,2025-08-03,EMP-00241,2377,111,None,Passed
QC-00038430,PROD-00112085,2024-09-08,EMP-00337,861,86,Assembly,Failed
QC-00038431,PROD-00158265,2025-06-16,EMP-00403,886,24,Surface,Passed
QC-00038432,PROD-00251042,2025-06-26,EMP-00115,1035,25,Material,Passed
QC-00038433,PROD-00217967,2025-05-03,EMP-00339,617,23,Material,Passed
QC-00038434,PROD-00216092,2025-04-19,EMP-00427,1294,29,Assembly,Passed
QC-00038435,PROD-00031786,2024-12-13,EMP-00278,1006,36,Surface,Passed
QC-00038436,PROD-00251525,2026-03-02,EMP-00176,2391,25,Dimensional,Passed
QC-00038437,PROD-00209106,2025-01-08,EMP-00444,759,35,Surface,Passed
QC-00038438,PROD-00159789,2026-05-17,EMP-00155,2617,222,None,Failed
QC-00038439,PROD-00171864,2025-11-29,EMP-00445,2990,19,Dimensional,Passed
QC-00038440,PROD-00165983,2025-01-23,EMP-00171,1710,54,Dimensional,Passed
QC-00038441,PROD-00255867,2024-10-31,EMP-00098,2853,285,None,Failed
QC-00038442,PROD-00034087,2025-09-14,EMP-00015,2674,94,Dimensional,Passed
QC-00038443,PROD-00232902,2026-05-24,EMP-00433,671,25,Assembly,Passed
QC-00038444,PROD-00154922,2025-09-29,EMP-00223,556,15,Assembly,Passed
QC-00038445,PROD-00194711,2024-12-30,EMP-00170,1392,16,Assembly,Passed
QC-00038446,PROD-00286165,2025-08-29,EMP-00047,2033,116,Dimensional,Failed
QC-00038447,PROD-00089087,2026-04-11,EMP-00346,1163,77,Material,Failed
QC-00038448,PROD-00217752,2025-01-27,EMP-00314,2087,183,Assembly,Failed
QC-00038449,PROD-00116140,2026-03-20,EMP-00025,1703,106,Material,Failed
QC-00038450,PROD-00272251,2025-12-19,EMP-00228,2798,15,Dimensional,Passed
QC-00038451,PROD-00206026,2026-06-08,EMP-00485,1169,80,Surface,Failed
QC-00038452,PROD-00062274,2025-05-02,EMP-00365,1202,108,Surface,Failed
QC-00038453,PROD-00296449,2025-09-20,EMP-00475,2746,162,Assembly,Failed
QC-00038454,PROD-00077202,2025-07-08,EMP-00149,633,0,None,Passed
QC-00038455,PROD-00162702,2025-12-09,EMP-00162,2420,98,Assembly,Passed
QC-00038456,PROD-00263046,2026-03-19,EMP-00466,2649,47,Material,Passed
QC-00038457,PROD-00150758,2025-02-16,EMP-00152,1949,111,Material,Failed
QC-00038458,PROD-00026388,2026-03-25,EMP-00189,1605,119,Dimensional,Failed
QC-00038459,PROD-00182220,2026-08-02,EMP-00439,1648,133,Material,Failed
QC-00038460,PROD-00013678,2025-04-14,EMP-00111,1147,35,Surface,Passed
QC-00038461,PROD-00162460,2025-10-08,EMP-00368,1653,45,Dimensional,Passed
QC-00038462,PROD-00227510,2025-05-26,EMP-00163,867,5,Material,Passed
QC-00038463,PROD-00241920,2026-07-05,EMP-00251,2377,109,Surface,Passed
QC-00038464,PROD-00221659,2026-08-02,EMP-00021,1205,109,Surface,Failed
QC-00038465,PROD-00012709,2025-12-17,EMP-00049,1484,142,Assembly,Failed
QC-00038466,PROD-00109122,2025-06-25,EMP-00072,2480,140,Surface,Failed
QC-00038467,PROD-00242871,2024-12-20,EMP-00271,2640,249,Dimensional,Failed
QC-00038468,PROD-00015983,2026-01-30,EMP-00321,2618,55,Assembly,Passed
QC-00038469,PROD-00068316,2025-12-28,EMP-00061,2041,38,Assembly,Passed
QC-00038470,PROD-00292106,2025-04-08,EMP-00129,1020,4,Assembly,Passed
QC-00038471,PROD-00005286,2025-04-02,EMP-00351,1610,30,Dimensional,Passed
QC-00038472,PROD-00191712,2025-02-19,EMP-00145,500,44,Assembly,Failed
QC-00038473,PROD-00213265,2026-04-19,EMP-00275,1583,8,None,Passed
QC-00038474,PROD-00205079,2026-07-02,EMP-00029,1130,101,Surface,Failed
QC-00038475,PROD-00076940,2025-09-21,EMP-00206,2258,83,None,Passed
QC-00038476,PROD-00150739,2025-07-10,EMP-00098,973,70,Material,Failed
QC-00038477,PROD-00197468,2026-05-23,EMP-00457,2120,28,Material,Passed
QC-00038478,PROD-00004978,2025-02-18,EMP-00196,2308,196,None,Failed
QC-00038479,PROD-00120800,2025-02-11,EMP-00158,1740,11,Material,Passed
QC-00038480,PROD-00083134,2026-01-20,EMP-00485,2804,167,Material,Failed
QC-00038481,PROD-00180166,2025-01-06,EMP-00377,598,16,None,Passed
QC-00038482,PROD-00233366,2025-04-23,EMP-00266,2352,31,Dimensional,Passed
QC-00038483,PROD-00137361,2026-03-16,EMP-00130,514,2,Surface,Passed
QC-00038484,PROD-00182353,2026-07-11,EMP-00105,2940,158,Material,Failed
QC-00038485,PROD-00276342,2024-12-29,EMP-00120,726,17,Dimensional,Passed
QC-00038486,PROD-00177709,2025-05-31,EMP-00101,1947,24,None,Passed
QC-00038487,PROD-00249951,2024-10-22,EMP-00121,2222,91,Assembly,Passed
QC-00038488,PROD-00022276,2026-01-18,EMP-00005,678,22,Material,Passed
QC-00038489,PROD-00116334,2025-09-08,EMP-00366,2731,215,None,Failed
QC-00038490,PROD-00122579,2024-09-03,EMP-00221,781,29,Material,Passed
QC-00038491,PROD-00007964,2024-09-05,EMP-00215,2868,25,None,Passed
QC-00038492,PROD-00155191,2025-07-04,EMP-00382,1397,14,Surface,Passed
QC-00038493,PROD-00149411,2026-06-17,EMP-00194,2667,111,Surface,Passed
QC-00038494,PROD-00199424,2025-06-27,EMP-00283,2408,111,None,Passed
QC-00038495,PROD-00283763,2025-02-14,EMP-00416,2625,189,Dimensional,Failed
QC-00038496,PROD-00003930,2026-04-06,EMP-00127,1929,85,Dimensional,Passed
QC-00038497,PROD-00103736,2025-11-11,EMP-00054,1510,135,Dimensional,Failed
QC-00038498,PROD-00039421,2025-12-09,EMP-00015,1798,6,Assembly,Passed
QC-00038499,PROD-00254385,2026-08-15,EMP-00361,1376,125,Dimensional,Failed
QC-00038500,PROD-00043396,2026-04-18,EMP-00239,576,19,Assembly,Passed
QC-00038501,PROD-00010614,2025-04-20,EMP-00388,1806,40,Dimensional,Passed
QC-00038502,PROD-00270528,2026-06-22,EMP-00360,1353,88,Material,Failed
QC-00038503,PROD-00112609,2026-06-25,EMP-00185,2524,115,Surface,Passed
QC-00038504,PROD-00226229,2025-10-18,EMP-00443,826,1,Surface,Passed
QC-00038505,PROD-00207511,2026-05-19,EMP-00352,2366,128,Material,Failed
QC-00038506,PROD-00143464,2024-12-08,EMP-00283,1329,53,Surface,Passed
QC-00038507,PROD-00018497,2024-12-30,EMP-00341,1465,3,Material,Passed
QC-00038508,PROD-00212639,2026-03-02,EMP-00496,2699,226,Material,Failed
QC-00038509,PROD-00119973,2025-03-28,EMP-00445,2291,176,Dimensional,Failed
QC-00038510,PROD-00279072,2026-07-06,EMP-00093,1442,82,Surface,Failed
QC-00038511,PROD-00287270,2025-02-26,EMP-00356,1041,60,Material,Failed
QC-00038512,PROD-00133033,2024-10-30,EMP-00050,2501,106,None,Passed
QC-00038513,PROD-00161470,2025-10-06,EMP-00398,1116,86,Dimensional,Failed
QC-00038514,PROD-00249470,2026-06-05,EMP-00005,1672,48,Dimensional,Passed
QC-00038515,PROD-00211789,2025-01-11,EMP-00167,2837,187,Assembly,Failed
QC-00038516,PROD-00152538,2025-04-17,EMP-00240,613,38,Material,Failed
QC-00038517,PROD-00170554,2025-05-19,EMP-00121,1373,121,None,Failed
QC-00038518,PROD-00151192,2025-05-22,EMP-00426,1958,92,Surface,Passed
QC-00038519,PROD-00247018,2025-07-09,EMP-00343,587,27,None,Passed
QC-00038520,PROD-00150327,2026-02-28,EMP-00450,2556,137,Material,Failed
QC-00038521,PROD-00193515,2026-01-09,EMP-00376,2999,275,Material,Failed
QC-00038522,PROD-00119192,2025-01-22,EMP-00101,1855,39,Assembly,Passed
QC-00038523,PROD-00016582,2024-12-20,EMP-00271,1676,96,Surface,Failed
QC-00038524,PROD-00156846,2026-05-12,EMP-00012,2051,34,Dimensional,Passed
QC-00038525,PROD-00127814,2026-08-01,EMP-00164,1043,97,Assembly,Failed
QC-00038526,PROD-00068878,2026-06-19,EMP-00080,899,55,None,Failed
QC-00038527,PROD-00296083,2024-10-02,EMP-00484,569,36,Dimensional,Failed
QC-00038528,PROD-00253986,2026-08-09,EMP-00156,932,31,Material,Passed
QC-00038529,PROD-00024276,2025-10-24,EMP-00063,868,47,Assembly,Failed
QC-00038530,PROD-00151123,2026-05-20,EMP-00193,2986,99,Assembly,Passed
QC-00038531,PROD-00260319,2025-07-29,EMP-00452,1938,72,Dimensional,Passed
QC-00038532,PROD-00072742,2025-01-20,EMP-00040,2895,278,Surface,Failed
QC-00038533,PROD-00024051,2026-07-01,EMP-00457,2287,94,Assembly,Passed
QC-00038534,PROD-00193249,2025-04-22,EMP-00266,1596,70,Material,Passed
QC-00038535,PROD-00037402,2025-06-03,EMP-00120,2706,50,Dimensional,Passed
QC-00038536,PROD-00110302,2025-08-25,EMP-00123,2806,129,Assembly,Passed
QC-00038537,PROD-00015687,2024-09-28,EMP-00137,1553,91,Assembly,Failed
QC-00038538,PROD-00236144,2026-06-19,EMP-00459,1870,76,Dimensional,Passed
QC-00038539,PROD-00170477,2026-03-11,EMP-00149,1997,95,None,Passed
QC-00038540,PROD-00065724,2026-06-02,EMP-00142,1496,97,None,Failed
QC-00038541,PROD-00107276,2025-04-03,EMP-00028,722,41,Material,Failed
QC-00038542,PROD-00214925,2025-09-25,EMP-00353,1754,161,Material,Failed
QC-00038543,PROD-00016972,2025-04-13,EMP-00272,2229,42,Dimensional,Passed
QC-00038544,PROD-00017484,2024-09-27,EMP-00312,1997,153,Material,Failed
QC-00038545,PROD-00298607,2026-05-07,EMP-00021,2528,176,Dimensional,Failed
QC-00038546,PROD-00133598,2026-04-24,EMP-00344,2810,22,Assembly,Passed
QC-00038547,PROD-00067589,2025-12-19,EMP-00406,2327,193,Surface,Failed
QC-00038548,PROD-00146052,2025-11-25,EMP-00498,2259,202,None,Failed
QC-00038549,PROD-00194850,2025-09-25,EMP-00057,1335,32,Material,Passed
QC-00038550,PROD-00067275,2024-10-19,EMP-00188,548,39,None,Failed
QC-00038551,PROD-00163036,2025-04-05,EMP-00084,2196,169,Dimensional,Failed
QC-00038552,PROD-00269029,2025-10-25,EMP-00286,1315,26,Material,Passed
QC-00038553,PROD-00014457,2026-05-20,EMP-00356,1877,160,Material,Failed
QC-00038554,PROD-00183983,2025-04-04,EMP-00103,1025,48,Assembly,Passed
QC-00038555,PROD-00209158,2026-03-28,EMP-00437,1222,55,Surface,Passed
QC-00038556,PROD-00140228,2025-11-25,EMP-00103,2591,76,None,Passed
QC-00038557,PROD-00091530,2025-12-21,EMP-00127,1840,7,Surface,Passed
QC-00038558,PROD-00139638,2024-10-25,EMP-00447,594,8,Surface,Passed
QC-00038559,PROD-00162412,2025-10-13,EMP-00328,1590,69,Surface,Passed
QC-00038560,PROD-00272143,2024-09-14,EMP-00349,2891,225,None,Failed
QC-00038561,PROD-00204691,2024-09-14,EMP-00188,1843,99,Dimensional,Failed
QC-00038562,PROD-00127727,2025-01-04,EMP-00018,1545,108,None,Failed
QC-00038563,PROD-00052180,2025-08-15,EMP-00419,2857,172,Dimensional,Failed
QC-00038564,PROD-00182607,2026-05-02,EMP-00426,2763,136,None,Passed
QC-00038565,PROD-00217766,2024-11-04,EMP-00044,1678,135,Surface,Failed
QC-00038566,PROD-00200550,2026-06-25,EMP-00235,2392,109,Dimensional,Passed
QC-00038567,PROD-00273451,2026-08-04,EMP-00311,2163,122,Surface,Failed
QC-00038568,PROD-00102021,2025-01-18,EMP-00454,1408,130,Assembly,Failed
QC-00038569,PROD-00116966,2025-09-09,EMP-00348,2268,214,Assembly,Failed
QC-00038570,PROD-00238859,2026-07-21,EMP-00376,1188,24,Surface,Passed
QC-00038571,PROD-00212077,2025-01-16,EMP-00491,641,53,None,Failed
QC-00038572,PROD-00000230,2024-09-13,EMP-00414,2740,183,None,Failed
QC-00038573,PROD-00183938,2026-04-11,EMP-00493,653,62,Material,Failed
QC-00038574,PROD-00215582,2025-09-23,EMP-00031,2177,1,Material,Passed
QC-00038575,PROD-00049429,2026-07-04,EMP-00389,1594,75,Assembly,Passed
QC-00038576,PROD-00156271,2026-01-10,EMP-00080,1540,2,Surface,Passed
