usage_id,production_id,material_id,quantity_used,unit_cost,usage_date
USE-00047823,PROD-00268162,MAT-004,534.98,32.22,2026-07-20
USE-00047824,PROD-00178858,MAT-003,267.66,405.96,2025-02-25
USE-00047825,PROD-00296688,MAT-006,212.33,419.57,2024-11-03
USE-00047826,PROD-00192003,MAT-009,529.71,484.29,2026-02-05
USE-00047827,PROD-00050413,MAT-008,964.03,95.09,2025-12-15
USE-00047828,PROD-00223837,MAT-004,913.36,96.74,2025-03-04
USE-00047829,PROD-00145380,MAT-006,621.3,206.56,2026-03-05
USE-00047830,PROD-00017189,MAT-001,679.07,46.33,2026-03-03
USE-00047831,PROD-00077431,MAT-004,411.26,479.11,2024-12-03
USE-00047832,PROD-00214457,MAT-005,221.1,401.76,2025-06-06
USE-00047833,PROD-00012950,MAT-009,330.45,296.58,2024-08-25
USE-00047834,PROD-00074106,MAT-006,788.89,443.36,2026-05-29
USE-00047835,PROD-00148877,MAT-004,397.69,199.89,2025-10-13
USE-00047836,PROD-00070796,MAT-010,489.26,47.83,2026-02-17
USE-00047837,PROD-00246887,MAT-006,442.88,51.67,2024-10-04
USE-00047838,PROD-00187924,MAT-010,73.77,78.4,2024-10-05
USE-00047839,PROD-00066692,MAT-006,103.94,143.98,2025-05-11
USE-00047840,PROD-00217084,MAT-001,737.55,438.54,2026-07-26
USE-00047841,PROD-00134618,MAT-001,38.3,158.23,2026-05-08
USE-00047842,PROD-00283048,MAT-003,31.49,172.01,2026-05-26
USE-00047843,PROD-00199841,MAT-004,675.18,224.57,2025-05-27
USE-00047844,PROD-00056269,MAT-006,388.13,429.55,2025-02-13
USE-00047845,PROD-00038022,MAT-002,637.18,202.25,2026-03-07
USE-00047846,PROD-00009350,MAT-010,431.31,358.19,2024-10-23
USE-00047847,PROD-00101871,MAT-003,965.07,65.0,2026-01-31
USE-00047848,PROD-00180661,MAT-009,708.58,313.75,2025-03-29
USE-00047849,PROD-00001338,MAT-003,87.64,220.62,2025-12-06
USE-00047850,PROD-00074718,MAT-009,90.69,319.67,2025-07-18
USE-00047851,PROD-00128142,MAT-007,813.47,385.49,2025-12-20
USE-00047852,PROD-00041080,MAT-009,620.89,325.26,2026-03-15
USE-00047853,PROD-00140888,MAT-006,519.29,430.04,2025-01-20
USE-00047854,PROD-00246607,MAT-003,86.79,408.65,2024-09-17
USE-00047855,PROD-00105001,MAT-002,748.0,285.33,2026-04-26
USE-00047856,PROD-00191471,MAT-003,130.97,467.55,2025-12-30
USE-00047857,PROD-00235507,MAT-006,966.8,131.1,2026-07-24
USE-00047858,PROD-00188911,MAT-004,158.12,81.37,2024-11-16
USE-00047859,PROD-00008402,MAT-005,945.05,481.31,2025-09-02
USE-00047860,PROD-00180933,MAT-004,949.09,313.47,2026-07-29
USE-00047861,PROD-00019906,MAT-004,549.89,188.8,2026-03-12
USE-00047862,PROD-00185275,MAT-008,588.06,251.93,2026-06-21
USE-00047863,PROD-00292288,MAT-010,534.75,452.5,2026-03-08
USE-00047864,PROD-00285900,MAT-005,640.77,413.97,2025-02-11
USE-00047865,PROD-00130220,MAT-002,460.83,127.07,2025-09-01
USE-00047866,PROD-00280017,MAT-010,761.88,258.69,2026-08-02
USE-00047867,PROD-00197698,MAT-001,340.33,450.37,2025-03-18
USE-00047868,PROD-00274372,MAT-001,556.87,474.02,2025-11-25
USE-00047869,PROD-00061750,MAT-008,74.16,117.07,2024-12-30
USE-00047870,PROD-00011717,MAT-008,728.0,304.37,2025-01-27
USE-00047871,PROD-00125758,MAT-005,757.16,288.93,2024-12-29
USE-00047872,PROD-00107547,MAT-003,794.97,483.48,2024-11-30
USE-00047873,PROD-00117754,MAT-007,82.21,449.42,2025-04-12
USE-00047874,PROD-00116996,MAT-010,206.07,123.43,2026-04-09
USE-00047875,PROD-00143962,MAT-005,152.92,412.21,2026-04-27
USE-00047876,PROD-00124719,MAT-004,103.02,96.62,2026-06-14
USE-00047877,PROD-00186325,MAT-001,350.09,270.24,2024-09-25
USE-00047878,PROD-00014984,MAT-003,22.34,327.55,2025-06-12
USE-00047879,PROD-00190205,MAT-006,829.21,285.85,2025-04-27
USE-00047880,PROD-00278473,MAT-009,877.75,178.82,2024-11-24
USE-00047881,PROD-00023884,MAT-007,987.93,274.84,2025-01-05
USE-00047882,PROD-00016257,MAT-008,214.58,309.48,2025-05-08
USE-00047883,PROD-00276294,MAT-005,141.54,422.34,2024-12-13
USE-00047884,PROD-00142573,MAT-003,362.12,323.5,2026-01-21
USE-00047885,PROD-00113796,MAT-007,790.25,345.18,2026-05-25
USE-00047886,PROD-00219091,MAT-008,296.96,279.06,2025-06-14
USE-00047887,PROD-00019142,MAT-010,802.78,413.39,2024-11-05
USE-00047888,PROD-00110270,MAT-005,634.23,200.88,2024-10-29
USE-00047889,PROD-00056448,MAT-002,936.27,19.37,2025-06-22
USE-00047890,PROD-00233198,MAT-005,947.77,271.05,2024-12-26
USE-00047891,PROD-00196874,MAT-002,335.55,87.47,2025-02-09
USE-00047892,PROD-00138922,MAT-009,679.67,170.78,2025-05-03
USE-00047893,PROD-00046885,MAT-006,190.65,46.6,2026-05-19
USE-00047894,PROD-00198132,MAT-001,259.56,185.97,2024-09-29
USE-00047895,PROD-00173823,MAT-007,456.84,183.26,2026-04-08
USE-00047896,PROD-00255227,MAT-004,770.09,357.62,2025-08-23
USE-00047897,PROD-00147958,MAT-002,667.03,354.41,2026-05-10
USE-00047898,PROD-00055720,MAT-004,389.47,213.13,2026-01-15
USE-00047899,PROD-00086823,MAT-006,430.98,20.84,2026-01-06
USE-00047900,PROD-00288518,MAT-001,558.01,455.89,2025-07-30
USE-00047901,PROD-00089437,MAT-005,82.6,37.78,2025-10-18
USE-00047902,PROD-00065972,MAT-008,784.1,370.8,2025-03-07
USE-00047903,PROD-00229852,MAT-004,503.2,414.69,2024-12-07
USE-00047904,PROD-00120032,MAT-010,744.39,81.49,2025-11-18
USE-00047905,PROD-00006487,MAT-008,521.55,455.06,2025-04-07
USE-00047906,PROD-00286019,MAT-002,404.49,85.97,2025-08-22
USE-00047907,PROD-00216270,MAT-006,313.63,467.3,2025-05-09
USE-00047908,PROD-00231158,MAT-005,260.25,56.43,2026-04-03
USE-00047909,PROD-00229663,MAT-007,875.77,115.11,2025-06-16
USE-00047910,PROD-00254213,MAT-005,937.32,360.8,2025-01-16
USE-00047911,PROD-00127524,MAT-005,325.92,205.44,2025-02-26
USE-00047912,PROD-00145462,MAT-009,784.13,111.2,2026-04-04
USE-00047913,PROD-00255068,MAT-004,593.72,401.81,2026-08-07
USE-00047914,PROD-00013979,MAT-009,622.39,12.47,2025-07-10
USE-00047915,PROD-00287367,MAT-008,819.15,491.7,2025-06-16
USE-00047916,PROD-00277707,MAT-002,641.05,295.48,2024-10-22
USE-00047917,PROD-00266784,MAT-007,545.45,119.77,2025-05-19
USE-00047918,PROD-00091355,MAT-008,576.14,391.43,2025-01-22
USE-00047919,PROD-00075842,MAT-010,97.61,466.43,2024-10-06
USE-00047920,PROD-00219508,MAT-008,687.21,176.31,2026-02-03
USE-00047921,PROD-00187517,MAT-007,838.47,65.57,2024-12-13
USE-00047922,PROD-00227844,MAT-004,266.83,199.58,2026-02-21
USE-00047923,PROD-00288434,MAT-001,205.95,416.37,2026-05-02
USE-00047924,PROD-00214396,MAT-010,539.94,302.09,2025-11-02
USE-00047925,PROD-00214638,MAT-004,424.52,427.96,2025-02-28
USE-00047926,PROD-00018834,MAT-010,756.17,414.94,2024-11-18
USE-00047927,PROD-00029260,MAT-006,934.98,191.95,2024-10-12
USE-00047928,PROD-00159518,MAT-005,584.31,70.83,2026-03-28
USE-00047929,PROD-00019990,MAT-002,252.45,271.93,2025-10-04
USE-00047930,PROD-00216044,MAT-004,405.64,140.19,2025-01-12
USE-00047931,PROD-00269048,MAT-010,747.22,86.7,2024-10-15
USE-00047932,PROD-00081351,MAT-005,77.01,440.33,2025-11-22
USE-00047933,PROD-00097362,MAT-004,846.32,432.91,2024-10-06
USE-00047934,PROD-00232696,MAT-006,754.88,21.29,2024-11-04
USE-00047935,PROD-00004284,MAT-002,38.78,381.07,2024-08-28
USE-00047936,PROD-00022213,MAT-007,591.59,171.39,2026-04-26
USE-00047937,PROD-00175542,MAT-005,120.28,203.24,2024-11-11
USE-00047938,PROD-00293935,MAT-007,745.85,447.26,2026-05-26
USE-00047939,PROD-00147908,MAT-007,418.45,75.54,2024-09-20
USE-00047940,PROD-00291070,MAT-006,747.25,183.24,2026-04-28
USE-00047941,PROD-00283136,MAT-009,857.85,232.41,2026-04-16
USE-00047942,PROD-00145311,MAT-004,205.97,176.92,2026-07-25
USE-00047943,PROD-00181869,MAT-010,284.73,96.22,2026-02-22
USE-00047944,PROD-00067507,MAT-008,150.14,172.72,2025-07-05
USE-00047945,PROD-00037742,MAT-002,606.48,20.9,2026-03-23
USE-00047946,PROD-00150510,MAT-001,832.28,432.38,2025-04-24
USE-00047947,PROD-00021312,MAT-008,778.84,100.45,2026-03-31
USE-00047948,PROD-00034252,MAT-009,545.98,160.84,2024-12-27
USE-00047949,PROD-00297066,MAT-002,907.99,142.48,2025-05-18
USE-00047950,PROD-00125476,MAT-008,544.24,108.93,2024-09-03
USE-00047951,PROD-00075150,MAT-005,12.64,347.92,2025-01-07
USE-00047952,PROD-00176394,MAT-010,685.34,429.09,2026-05-14
USE-00047953,PROD-00161652,MAT-009,220.36,427.54,2025-02-25
USE-00047954,PROD-00128740,MAT-007,167.38,160.94,2025-05-22
USE-00047955,PROD-00042250,MAT-005,750.56,152.16,2026-02-19
USE-00047956,PROD-00208211,MAT-007,132.86,492.1,2026-04-04
USE-00047957,PROD-00153748,MAT-008,464.46,370.45,2025-01-04
USE-00047958,PROD-00183186,MAT-008,903.21,342.25,2026-08-02
USE-00047959,PROD-00078289,MAT-006,749.38,102.76,2025-12-28
USE-00047960,PROD-00000909,MAT-010,877.72,221.01,2026-06-05
USE-00047961,PROD-00017782,MAT-001,923.74,102.57,2024-11-25
USE-00047962,PROD-00230153,MAT-005,430.66,481.3,2025-03-22
USE-00047963,PROD-00041205,MAT-001,943.6,309.13,2025-04-02
USE-00047964,PROD-00031276,MAT-008,603.29,163.41,2025-10-01
USE-00047965,PROD-00252137,MAT-005,416.74,66.43,2025-10-12
USE-00047966,PROD-00120497,MAT-009,145.46,193.4,2025-09-26
USE-00047967,PROD-00169555,MAT-001,318.48,127.25,2026-04-05
USE-00047968,PROD-00038180,MAT-004,30.59,39.0,2025-11-26
USE-00047969,PROD-00045468,MAT-006,229.45,103.56,2024-09-11
USE-00047970,PROD-00157709,MAT-002,148.16,226.72,2025-08-15
USE-00047971,PROD-00251654,MAT-006,139.76,176.37,2025-04-09
USE-00047972,PROD-00143861,MAT-009,264.98,469.09,2025-08-10
USE-00047973,PROD-00207507,MAT-008,469.12,339.02,2025-07-25
USE-00047974,PROD-00003589,MAT-002,589.63,58.19,2026-07-23
USE-00047975,PROD-00250856,MAT-010,612.42,259.24,2026-04-21
USE-00047976,PROD-00238144,MAT-001,779.97,353.06,2025-01-31
USE-00047977,PROD-00107389,MAT-004,888.75,188.97,2026-08-16
USE-00047978,PROD-00041683,MAT-003,481.02,225.53,2026-01-28
USE-00047979,PROD-00109714,MAT-004,933.69,48.22,2026-01-30
USE-00047980,PROD-00281288,MAT-005,647.82,385.63,2024-11-05
USE-00047981,PROD-00234705,MAT-010,586.93,16.54,2024-11-22
USE-00047982,PROD-00205149,MAT-008,803.9,63.66,2025-08-14
USE-00047983,PROD-00216328,MAT-010,786.66,317.06,2026-07-03
USE-00047984,PROD-00225819,MAT-002,101.69,306.99,2026-01-17
USE-00047985,PROD-00098595,MAT-003,564.73,195.82,2025-11-11
USE-00047986,PROD-00201144,MAT-004,301.9,347.49,2025-07-17
USE-00047987,PROD-00259140,MAT-001,612.45,198.56,2026-03-10
USE-00047988,PROD-00290156,MAT-008,631.9,26.0,2025-01-19
USE-00047989,PROD-00222313,MAT-009,432.54,38.9,2025-09-20
USE-00047990,PROD-00205679,MAT-005,476.13,69.2,2024-11-17
USE-00047991,PROD-00063135,MAT-009,551.74,71.22,2026-04-23
USE-00047992,PROD-00063767,MAT-003,278.14,82.47,2025-08-19
USE-00047993,PROD-00094849,MAT-004,181.62,360.34,2024-10-17
USE-00047994,PROD-00006691,MAT-008,665.71,250.9,2025-06-25
USE-00047995,PROD-00133005,MAT-002,34.26,431.08,2026-07-05
USE-00047996,PROD-00234116,MAT-008,129.97,132.12,2026-07-20
USE-00047997,PROD-00064499,MAT-010,61.17,475.06,2025-08-24
USE-00047998,PROD-00038437,MAT-003,273.67,92.86,2025-06-08
USE-00047999,PROD-00217409,MAT-009,695.76,475.42,2024-10-11
USE-00048000,PROD-00008632,MAT-009,926.05,352.93,2025-09-29
USE-00048001,PROD-00082756,MAT-003,685.83,110.09,2025-09-03
USE-00048002,PROD-00142811,MAT-008,905.66,119.16,2026-07-23
USE-00048003,PROD-00172577,MAT-006,170.68,351.89,2026-05-22
USE-00048004,PROD-00137765,MAT-009,458.27,480.49,2025-05-04
USE-00048005,PROD-00258791,MAT-005,871.82,484.1,2025-12-22
USE-00048006,PROD-00162913,MAT-006,542.51,464.46,2025-12-26
USE-00048007,PROD-00063459,MAT-010,884.31,141.95,2026-04-20
USE-00048008,PROD-00230988,MAT-008,216.4,151.7,2025-02-27
USE-00048009,PROD-00042170,MAT-009,129.89,206.46,2026-03-11
USE-00048010,PROD-00246637,MAT-009,470.27,164.17,2025-12-18
USE-00048011,PROD-00174307,MAT-006,922.5,176.06,2026-04-06
USE-00048012,PROD-00250197,MAT-005,429.66,205.72,2025-01-21
USE-00048013,PROD-00077035,MAT-010,512.43,347.38,2025-07-26
USE-00048014,PROD-00058665,MAT-003,178.08,498.05,2025-08-28
USE-00048015,PROD-00130670,MAT-008,579.08,373.71,2025-08-17
USE-00048016,PROD-00110914,MAT-010,770.47,305.1,2026-06-17
USE-00048017,PROD-00226389,MAT-009,580.1,458.7,2025-08-21
USE-00048018,PROD-00266488,MAT-001,218.17,475.03,2025-10-10
USE-00048019,PROD-00138980,MAT-006,813.8,277.36,2025-08-31
USE-00048020,PROD-00185219,MAT-005,824.39,408.47,2026-01-14
USE-00048021,PROD-00143017,MAT-002,70.2,302.48,2025-04-15
USE-00048022,PROD-00037674,MAT-004,306.06,287.32,2024-09-23
USE-00048023,PROD-00089400,MAT-003,324.84,247.82,2025-12-11
USE-00048024,PROD-00254481,MAT-003,977.19,444.96,2025-11-07
USE-00048025,PROD-00119050,MAT-002,249.73,61.03,2024-12-11
USE-00048026,PROD-00194211,MAT-001,598.87,307.16,2025-03-30
USE-00048027,PROD-00030768,MAT-005,828.32,361.39,2024-10-21
USE-00048028,PROD-00093631,MAT-005,292.66,48.75,2026-04-13
USE-00048029,PROD-00151387,MAT-007,151.48,394.44,2025-07-09
USE-00048030,PROD-00195375,MAT-010,656.63,224.59,2025-03-10
USE-00048031,PROD-00120545,MAT-004,608.94,288.31,2025-08-27
USE-00048032,PROD-00194328,MAT-006,341.61,45.47,2026-06-28
USE-00048033,PROD-00226709,MAT-007,665.53,292.33,2025-09-05
USE-00048034,PROD-00033115,MAT-007,586.12,256.57,2025-12-28
USE-00048035,PROD-00080931,MAT-002,349.74,214.15,2025-01-08
USE-00048036,PROD-00155211,MAT-001,509.33,102.81,2025-02-13
USE-00048037,PROD-00145745,MAT-003,535.71,467.84,2025-10-10
USE-00048038,PROD-00109582,MAT-009,570.25,87.92,2025-01-16
USE-00048039,PROD-00145956,MAT-005,569.14,31.34,2025-03-06
USE-00048040,PROD-00250215,MAT-003,279.67,469.44,2025-12-10
USE-00048041,PROD-00211773,MAT-006,229.88,163.72,2026-05-20
USE-00048042,PROD-00195342,MAT-002,225.13,492.75,2024-10-22
USE-00048043,PROD-00222832,MAT-009,775.68,463.97,2024-11-25
USE-00048044,PROD-00157991,MAT-007,422.29,214.25,2026-08-07
USE-00048045,PROD-00259431,MAT-010,648.12,330.86,2026-07-09
USE-00048046,PROD-00154709,MAT-007,108.36,50.67,2025-06-21
USE-00048047,PROD-00060878,MAT-001,598.96,310.91,2024-09-30
USE-00048048,PROD-00229007,MAT-002,735.22,239.4,2024-08-31
USE-00048049,PROD-00059037,MAT-006,184.35,329.04,2025-08-11
USE-00048050,PROD-00200180,MAT-009,589.68,28.97,2024-12-17
USE-00048051,PROD-00219289,MAT-004,215.42,427.13,2025-02-14
USE-00048052,PROD-00015673,MAT-004,202.69,247.91,2026-05-06
USE-00048053,PROD-00284310,MAT-008,624.87,435.49,2025-07-07
USE-00048054,PROD-00235038,MAT-006,977.71,38.3,2025-05-06
USE-00048055,PROD-00197334,MAT-003,820.91,90.35,2025-06-30
USE-00048056,PROD-00032442,MAT-006,990.4,343.69,2025-05-13
USE-00048057,PROD-00236733,MAT-004,656.48,455.8,2025-10-21
USE-00048058,PROD-00261217,MAT-005,81.82,259.24,2025-08-24
USE-00048059,PROD-00044065,MAT-008,626.76,445.65,2025-03-05
USE-00048060,PROD-00229434,MAT-009,28.79,135.66,2026-04-10
USE-00048061,PROD-00260538,MAT-003,326.69,59.68,2026-07-23
USE-00048062,PROD-00145909,MAT-009,662.33,341.17,2026-03-13
USE-00048063,PROD-00199894,MAT-002,716.95,487.25,2024-08-30
USE-00048064,PROD-00227106,MAT-008,59.2,136.83,2025-12-31
USE-00048065,PROD-00264240,MAT-004,572.84,131.8,2026-06-04
USE-00048066,PROD-00152190,MAT-010,189.88,414.04,2026-06-16
USE-00048067,PROD-00193457,MAT-006,943.21,390.65,2026-02-25
USE-00048068,PROD-00078153,MAT-002,86.69,331.31,2026-03-17
USE-00048069,PROD-00017976,MAT-004,909.27,283.05,2026-08-01
USE-00048070,PROD-00020803,MAT-002,214.53,421.38,2025-12-30
USE-00048071,PROD-00281250,MAT-009,587.12,394.17,2026-08-06
USE-00048072,PROD-00162120,MAT-009,126.98,88.91,2025-04-07
USE-00048073,PROD-00028512,MAT-005,71.65,429.6,2024-12-09
USE-00048074,PROD-00155152,MAT-004,971.51,272.09,2024-10-09
USE-00048075,PROD-00248061,MAT-002,653.12,359.77,2026-01-30
USE-00048076,PROD-00132464,MAT-010,526.8,43.06,2026-04-03
USE-00048077,PROD-00227681,MAT-006,141.57,228.45,2025-05-28
USE-00048078,PROD-00213287,MAT-008,217.0,387.54,2024-11-09
USE-00048079,PROD-00289856,MAT-007,390.44,150.7,2025-05-10
USE-00048080,PROD-00258640,MAT-002,163.91,458.96,2026-04-18
USE-00048081,PROD-00177699,MAT-001,867.26,467.28,2026-02-15
USE-00048082,PROD-00088822,MAT-007,117.39,31.64,2026-02-24
USE-00048083,PROD-00233765,MAT-005,818.6,114.34,2024-11-20
USE-00048084,PROD-00282573,MAT-001,100.28,350.47,2025-07-15
USE-00048085,PROD-00145209,MAT-009,212.32,220.49,2025-10-04
USE-00048086,PROD-00033465,MAT-007,649.43,415.01,2026-06-28
USE-00048087,PROD-00031412,MAT-008,430.83,108.06,2025-12-08
USE-00048088,PROD-00022569,MAT-008,710.58,414.94,2025-06-09
USE-00048089,PROD-00282829,MAT-004,936.87,177.03,2026-04-06
USE-00048090,PROD-00017694,MAT-007,829.29,155.35,2024-10-05
USE-00048091,PROD-00018017,MAT-010,827.61,450.79,2024-12-19
USE-00048092,PROD-00024085,MAT-003,480.08,357.87,2025-04-21
USE-00048093,PROD-00133659,MAT-006,148.42,107.6,2024-12-26
USE-00048094,PROD-00011303,MAT-005,822.84,229.77,2026-04-07
USE-00048095,PROD-00110816,MAT-001,212.69,63.52,2025-01-18
USE-00048096,PROD-00257079,MAT-005,448.46,211.07,2024-10-03
USE-00048097,PROD-00152288,MAT-008,266.52,205.19,2024-10-03
USE-00048098,PROD-00294046,MAT-006,883.68,118.94,2026-01-03
USE-00048099,PROD-00180161,MAT-003,667.07,128.28,2024-11-04
USE-00048100,PROD-00243922,MAT-006,464.09,254.19,2026-05-26
USE-00048101,PROD-00182330,MAT-007,707.97,194.26,2026-01-28
USE-00048102,PROD-00157510,MAT-005,671.41,454.28,2026-02-04
USE-00048103,PROD-00111043,MAT-006,562.45,387.27,2026-05-20
USE-00048104,PROD-00091500,MAT-010,744.42,93.78,2024-12-13
USE-00048105,PROD-00012459,MAT-005,688.99,238.82,2026-01-15
USE-00048106,PROD-00240470,MAT-001,993.44,192.15,2025-02-06
USE-00048107,PROD-00260767,MAT-010,21.77,209.54,2024-11-22
USE-00048108,PROD-00240386,MAT-001,377.65,48.76,2026-05-21
USE-00048109,PROD-00120982,MAT-004,330.62,318.66,2025-12-24
USE-00048110,PROD-00108043,MAT-010,52.03,75.63,2025-01-18
USE-00048111,PROD-00288527,MAT-008,905.87,293.54,2026-05-25
USE-00048112,PROD-00028018,MAT-003,500.88,231.13,2025-11-19
USE-00048113,PROD-00146720,MAT-008,895.7,279.51,2024-11-03
USE-00048114,PROD-00047806,MAT-005,595.6,419.92,2026-01-09
USE-00048115,PROD-00139603,MAT-003,539.55,71.76,2024-12-25
USE-00048116,PROD-00115014,MAT-003,567.37,419.59,2024-12-21
USE-00048117,PROD-00104008,MAT-006,93.79,422.38,2026-07-02
USE-00048118,PROD-00202607,MAT-007,179.24,13.21,2024-11-21
USE-00048119,PROD-00120563,MAT-005,57.82,95.51,2025-05-26
USE-00048120,PROD-00295343,MAT-003,310.84,14.78,2025-06-12
USE-00048121,PROD-00090583,MAT-004,700.62,342.58,2026-07-12
USE-00048122,PROD-00086950,MAT-001,906.23,346.78,2025-09-06
USE-00048123,PROD-00089870,MAT-004,332.69,452.22,2026-03-30
USE-00048124,PROD-00119751,MAT-003,799.8,226.66,2025-04-16
USE-00048125,PROD-00274352,MAT-003,328.26,342.8,2026-01-08
USE-00048126,PROD-00033167,MAT-009,948.29,12.03,2025-09-23
USE-00048127,PROD-00111434,MAT-002,532.75,383.02,2024-12-20
USE-00048128,PROD-00253132,MAT-006,411.99,249.09,2024-11-04
USE-00048129,PROD-00008554,MAT-010,156.02,83.21,2026-05-21
USE-00048130,PROD-00261425,MAT-010,859.32,409.63,2026-07-19
USE-00048131,PROD-00064682,MAT-004,202.14,426.93,2025-02-04
USE-00048132,PROD-00205205,MAT-005,323.7,274.23,2026-05-13
USE-00048133,PROD-00205483,MAT-009,351.75,26.19,2026-05-23
USE-00048134,PROD-00027097,MAT-009,880.88,123.93,2024-09-11
USE-00048135,PROD-00253702,MAT-004,555.61,181.31,2025-05-08
USE-00048136,PROD-00042800,MAT-002,105.92,443.77,2025-12-15
USE-00048137,PROD-00010606,MAT-009,949.02,251.08,2025-09-12
USE-00048138,PROD-00065357,MAT-009,149.32,284.38,2024-08-25
USE-00048139,PROD-00093169,MAT-004,359.68,291.91,2025-06-27
USE-00048140,PROD-00246629,MAT-009,639.82,329.56,2025-06-17
USE-00048141,PROD-00075236,MAT-002,431.28,412.05,2025-03-17
USE-00048142,PROD-00158925,MAT-003,740.25,366.3,2024-12-03
USE-00048143,PROD-00184136,MAT-002,170.76,259.29,2025-10-30
USE-00048144,PROD-00175064,MAT-009,342.75,359.8,2026-03-01
USE-00048145,PROD-00025952,MAT-004,833.48,66.97,2025-10-14
USE-00048146,PROD-00245184,MAT-001,860.85,497.01,2025-09-23
USE-00048147,PROD-00097041,MAT-001,358.37,346.38,2026-02-22
USE-00048148,PROD-00243152,MAT-003,232.35,148.07,2025-11-16
USE-00048149,PROD-00095310,MAT-009,168.34,229.05,2025-12-03
USE-00048150,PROD-00029132,MAT-004,288.59,49.53,2024-09-20
USE-00048151,PROD-00237526,MAT-005,393.07,209.4,2024-09-12
USE-00048152,PROD-00245544,MAT-006,210.01,64.16,2026-01-11
USE-00048153,PROD-00210756,MAT-002,310.92,128.54,2026-06-15
USE-00048154,PROD-00271330,MAT-002,932.98,66.37,2025-06-10
USE-00048155,PROD-00106015,MAT-006,291.56,149.34,2026-08-21
USE-00048156,PROD-00050198,MAT-005,765.21,309.63,2025-05-13
USE-00048157,PROD-00245582,MAT-001,878.4,169.51,2024-09-04
USE-00048158,PROD-00285393,MAT-007,448.84,252.43,2025-01-03
USE-00048159,PROD-00218119,MAT-005,194.7,110.45,2026-05-28
USE-00048160,PROD-00154899,MAT-003,707.01,279.22,2026-05-19
USE-00048161,PROD-00168685,MAT-008,517.1,424.52,2025-07-23
USE-00048162,PROD-00014015,MAT-009,353.75,53.77,2024-08-30
USE-00048163,PROD-00084861,MAT-005,886.62,286.99,2026-01-27
USE-00048164,PROD-00285625,MAT-006,209.02,130.57,2026-08-14
USE-00048165,PROD-00043326,MAT-005,270.21,256.64,2025-07-09
USE-00048166,PROD-00216229,MAT-003,595.81,309.31,2025-10-31
USE-00048167,PROD-00134721,MAT-009,589.65,280.28,2025-06-08
USE-00048168,PROD-00016540,MAT-002,821.1,467.53,2025-09-06
USE-00048169,PROD-00039785,MAT-001,176.03,351.8,2025-04-26
USE-00048170,PROD-00094759,MAT-010,958.23,350.16,2025-07-23
USE-00048171,PROD-00033662,MAT-009,54.31,255.14,2024-09-25
USE-00048172,PROD-00015833,MAT-007,720.03,126.65,2026-02-04
USE-00048173,PROD-00207758,MAT-001,897.98,429.52,2025-06-17
USE-00048174,PROD-00205671,MAT-003,552.04,21.4,2026-05-29
USE-00048175,PROD-00228249,MAT-008,417.99,371.83,2025-12-21
USE-00048176,PROD-00111335,MAT-006,567.02,116.28,2025-11-01
USE-00048177,PROD-00020852,MAT-007,420.77,255.07,2025-03-22
USE-00048178,PROD-00297774,MAT-001,172.17,102.63,2025-02-11
USE-00048179,PROD-00002152,MAT-009,653.23,473.5,2024-09-17
USE-00048180,PROD-00001662,MAT-007,567.2,340.94,2025-03-04
USE-00048181,PROD-00003819,MAT-003,796.09,475.78,2026-03-30
USE-00048182,PROD-00242658,MAT-004,682.91,325.77,2026-07-15
USE-00048183,PROD-00282611,MAT-007,407.31,382.84,2025-07-10
USE-00048184,PROD-00187695,MAT-006,832.59,380.74,2026-01-20
USE-00048185,PROD-00280350,MAT-010,205.0,228.87,2025-04-08
USE-00048186,PROD-00069080,MAT-003,636.57,495.29,2026-06-16
USE-00048187,PROD-00100612,MAT-002,980.26,262.51,2026-02-02
USE-00048188,PROD-00197455,MAT-007,342.0,76.1,2024-11-02
USE-00048189,PROD-00068774,MAT-009,474.34,380.83,2026-08-10
USE-00048190,PROD-00228903,MAT-005,487.38,243.38,2025-06-01
USE-00048191,PROD-00275555,MAT-007,997.6,37.2,2025-10-19
USE-00048192,PROD-00281497,MAT-004,872.3,194.62,2026-03-28
USE-00048193,PROD-00253189,MAT-010,402.18,85.18,2026-04-29
USE-00048194,PROD-00087839,MAT-003,849.93,48.08,2025-10-26
USE-00048195,PROD-00248677,MAT-002,538.49,187.01,2025-11-10
USE-00048196,PROD-00094757,MAT-005,803.37,392.93,2025-07-24
USE-00048197,PROD-00146978,MAT-010,771.23,460.92,2025-05-28
USE-00048198,PROD-00156888,MAT-007,993.39,171.85,2026-08-20
USE-00048199,PROD-00255943,MAT-007,342.77,234.98,2025-01-05
USE-00048200,PROD-00155258,MAT-010,848.09,439.91,2025-01-14
USE-00048201,PROD-00044005,MAT-005,222.62,101.15,2026-06-28
USE-00048202,PROD-00052881,MAT-004,950.8,176.22,2025-09-21
USE-00048203,PROD-00259572,MAT-005,726.0,405.94,2025-01-02
USE-00048204,PROD-00074053,MAT-008,551.66,451.04,2024-12-30
USE-00048205,PROD-00109083,MAT-010,10.23,325.02,2025-01-23
USE-00048206,PROD-00082212,MAT-001,559.89,164.58,2025-04-08
USE-00048207,PROD-00141500,MAT-005,242.34,180.41,2025-01-19
USE-00048208,PROD-00271044,MAT-005,789.3,27.61,2025-07-28
USE-00048209,PROD-00132758,MAT-004,144.31,324.15,2026-06-25
USE-00048210,PROD-00194323,MAT-004,959.94,115.44,2025-01-03
