movement_id,movement_date,material_id,warehouse,movement_type,quantity
INV-00037578,2026-05-17,MAT-001,WH-002,Return,664
INV-00037579,2025-03-17,MAT-001,WH-001,Adjustment,3293
INV-00037580,2025-06-03,MAT-009,WH-002,Production Consumption,3387
INV-00037581,2025-06-28,MAT-007,WH-002,Adjustment,1698
INV-00037582,2025-12-20,MAT-009,WH-002,Adjustment,843
INV-00037583,2025-05-11,MAT-002,WH-002,Adjustment,2484
INV-00037584,2025-06-13,MAT-006,WH-001,Purchase,1455
INV-00037585,2025-09-02,MAT-008,WH-002,Adjustment,2881
INV-00037586,2025-06-21,MAT-001,WH-003,Sales,98
INV-00037587,2024-11-11,MAT-006,WH-001,Purchase,3377
INV-00037588,2026-03-02,MAT-001,WH-003,Return,3141
INV-00037589,2025-06-14,MAT-001,WH-002,Production Consumption,2365
INV-00037590,2025-07-06,MAT-006,WH-002,Adjustment,3029
INV-00037591,2025-03-14,MAT-009,WH-003,Production Consumption,1010
INV-00037592,2026-04-13,MAT-010,WH-003,Production Consumption,2843
INV-00037593,2026-02-22,MAT-003,WH-002,Adjustment,2095
INV-00037594,2025-05-09,MAT-008,WH-001,Adjustment,4086
INV-00037595,2026-05-09,MAT-010,WH-001,Production Consumption,561
INV-00037596,2026-04-23,MAT-002,WH-001,Return,2980
INV-00037597,2025-10-04,MAT-010,WH-002,Return,3686
INV-00037598,2025-03-07,MAT-006,WH-003,Production Consumption,4640
INV-00037599,2025-04-29,MAT-008,WH-001,Purchase,135
INV-00037600,2026-06-10,MAT-004,WH-001,Adjustment,4555
INV-00037601,2025-07-22,MAT-003,WH-003,Sales,883
INV-00037602,2024-09-06,MAT-010,WH-003,Adjustment,2785
INV-00037603,2025-09-17,MAT-009,WH-002,Adjustment,1053
INV-00037604,2026-04-10,MAT-008,WH-003,Purchase,2805
INV-00037605,2025-08-05,MAT-008,WH-003,Production Consumption,753
INV-00037606,2026-08-08,MAT-009,WH-003,Production Consumption,1012
INV-00037607,2025-01-03,MAT-007,WH-003,Return,1578
INV-00037608,2026-04-28,MAT-009,WH-002,Production Consumption,2865
INV-00037609,2026-02-27,MAT-010,WH-003,Adjustment,4059
INV-00037610,2025-06-09,MAT-004,WH-001,Adjustment,2504
INV-00037611,2024-11-10,MAT-007,WH-001,Adjustment,3442
INV-00037612,2024-11-22,MAT-003,WH-003,Adjustment,2289
INV-00037613,2025-06-02,MAT-008,WH-001,Return,3553
INV-00037614,2024-09-07,MAT-010,WH-003,Production Consumption,2711
INV-00037615,2026-07-26,MAT-006,WH-002,Sales,961
INV-00037616,2025-09-13,MAT-003,WH-003,Adjustment,2460
INV-00037617,2026-04-08,MAT-003,WH-003,Sales,4930
INV-00037618,2026-08-19,MAT-003,WH-001,Sales,546
INV-00037619,2025-10-02,MAT-004,WH-003,Return,1548
INV-00037620,2025-02-24,MAT-001,WH-002,Production Consumption,556
INV-00037621,2025-04-05,MAT-010,WH-001,Adjustment,118
INV-00037622,2026-08-17,MAT-001,WH-002,Production Consumption,1115
INV-00037623,2025-05-23,MAT-006,WH-003,Production Consumption,4438
INV-00037624,2025-05-27,MAT-005,WH-003,Production Consumption,3822
INV-00037625,2024-09-08,MAT-008,WH-001,Sales,2625
INV-00037626,2026-08-07,MAT-009,WH-001,Production Consumption,2099
INV-00037627,2024-11-15,MAT-002,WH-002,Purchase,3182
INV-00037628,2026-03-17,MAT-003,WH-001,Sales,1796
INV-00037629,2025-09-12,MAT-009,WH-003,Purchase,2370
INV-00037630,2025-04-20,MAT-003,WH-001,Production Consumption,544
INV-00037631,2025-07-07,MAT-002,WH-002,Sales,4007
INV-00037632,2025-05-14,MAT-004,WH-001,Purchase,4489
INV-00037633,2024-11-22,MAT-010,WH-001,Adjustment,4425
INV-00037634,2026-03-16,MAT-004,WH-002,Production Consumption,2183
INV-00037635,2025-01-12,MAT-010,WH-001,Production Consumption,2129
INV-00037636,2025-10-06,MAT-003,WH-001,Purchase,2677
INV-00037637,2025-11-01,MAT-004,WH-002,Purchase,2735
INV-00037638,2025-04-18,MAT-003,WH-001,Sales,4962
INV-00037639,2026-06-24,MAT-001,WH-003,Adjustment,2202
INV-00037640,2026-01-22,MAT-001,WH-001,Production Consumption,4514
INV-00037641,2024-10-24,MAT-008,WH-002,Sales,4922
INV-00037642,2025-03-04,MAT-009,WH-002,Return,4493
INV-00037643,2025-05-20,MAT-001,WH-002,Purchase,3390
INV-00037644,2024-12-18,MAT-006,WH-002,Adjustment,1917
INV-00037645,2024-11-12,MAT-006,WH-002,Production Consumption,2464
INV-00037646,2026-05-20,MAT-010,WH-002,Sales,3533
INV-00037647,2026-01-09,MAT-001,WH-002,Purchase,1497
INV-00037648,2025-10-28,MAT-005,WH-003,Purchase,4365
INV-00037649,2025-07-01,MAT-004,WH-002,Production Consumption,1752
INV-00037650,2025-07-10,MAT-007,WH-002,Sales,977
INV-00037651,2025-05-08,MAT-010,WH-002,Sales,3000
INV-00037652,2025-12-25,MAT-006,WH-002,Sales,491
INV-00037653,2025-09-13,MAT-008,WH-002,Sales,2051
INV-00037654,2025-07-04,MAT-007,WH-002,Production Consumption,217
INV-00037655,2024-11-19,MAT-005,WH-001,Adjustment,2096
INV-00037656,2026-07-29,MAT-010,WH-001,Production Consumption,1900
INV-00037657,2025-07-27,MAT-008,WH-002,Sales,2995
INV-00037658,2024-12-14,MAT-005,WH-001,Sales,2447
INV-00037659,2025-12-01,MAT-004,WH-001,Purchase,2842
INV-00037660,2025-01-27,MAT-006,WH-002,Production Consumption,1461
INV-00037661,2026-04-13,MAT-009,WH-001,Return,1229
INV-00037662,2025-11-10,MAT-010,WH-001,Purchase,948
INV-00037663,2025-05-13,MAT-005,WH-002,Return,2850
INV-00037664,2025-01-12,MAT-002,WH-001,Production Consumption,2524
INV-00037665,2025-11-05,MAT-005,WH-003,Production Consumption,1585
INV-00037666,2025-03-16,MAT-008,WH-002,Sales,1491
INV-00037667,2024-11-09,MAT-001,WH-001,Sales,3293
INV-00037668,2025-03-21,MAT-003,WH-002,Sales,2411
INV-00037669,2024-08-29,MAT-009,WH-001,Sales,4010
INV-00037670,2026-07-06,MAT-002,WH-001,Adjustment,4823
INV-00037671,2026-06-24,MAT-003,WH-002,Purchase,448
INV-00037672,2026-04-18,MAT-003,WH-001,Production Consumption,832
INV-00037673,2025-08-06,MAT-003,WH-001,Adjustment,1570
INV-00037674,2025-01-03,MAT-005,WH-003,Return,3735
INV-00037675,2025-07-29,MAT-009,WH-002,Adjustment,3822
INV-00037676,2025-03-03,MAT-010,WH-001,Adjustment,3262
INV-00037677,2025-09-07,MAT-007,WH-003,Adjustment,3656
INV-00037678,2026-05-01,MAT-010,WH-003,Sales,2663
INV-00037679,2025-08-18,MAT-007,WH-003,Return,2209
INV-00037680,2025-02-08,MAT-003,WH-001,Adjustment,1592
INV-00037681,2026-05-15,MAT-005,WH-002,Adjustment,2291
INV-00037682,2025-02-19,MAT-001,WH-002,Sales,4518
INV-00037683,2026-03-27,MAT-004,WH-002,Sales,3455
INV-00037684,2026-01-13,MAT-008,WH-002,Sales,1646
INV-00037685,2024-09-26,MAT-005,WH-003,Adjustment,714
INV-00037686,2025-02-02,MAT-006,WH-002,Purchase,2519
INV-00037687,2025-10-23,MAT-005,WH-001,Adjustment,4005
INV-00037688,2025-02-06,MAT-010,WH-001,Production Consumption,3002
INV-00037689,2025-09-25,MAT-010,WH-002,Sales,2374
INV-00037690,2025-09-12,MAT-010,WH-003,Purchase,230
INV-00037691,2025-01-14,MAT-003,WH-001,Return,1069
INV-00037692,2026-02-28,MAT-008,WH-001,Purchase,1615
INV-00037693,2026-07-07,MAT-009,WH-003,Purchase,722
INV-00037694,2026-05-07,MAT-008,WH-002,Purchase,3227
INV-00037695,2026-02-18,MAT-007,WH-003,Purchase,833
INV-00037696,2025-06-12,MAT-009,WH-002,Purchase,1614
INV-00037697,2024-12-09,MAT-007,WH-003,Adjustment,4428
INV-00037698,2025-07-06,MAT-010,WH-002,Return,4489
INV-00037699,2026-03-25,MAT-007,WH-003,Return,135
INV-00037700,2025-11-04,MAT-010,WH-001,Return,4471
INV-00037701,2025-06-20,MAT-005,WH-003,Adjustment,3111
INV-00037702,2024-09-17,MAT-003,WH-001,Purchase,2602
INV-00037703,2026-04-11,MAT-002,WH-003,Purchase,3954
INV-00037704,2026-01-25,MAT-001,WH-002,Return,4427
INV-00037705,2025-08-18,MAT-007,WH-002,Sales,2207
INV-00037706,2025-05-11,MAT-008,WH-003,Adjustment,720
INV-00037707,2025-03-09,MAT-003,WH-002,Purchase,2115
INV-00037708,2024-10-07,MAT-009,WH-002,Production Consumption,240
INV-00037709,2026-01-17,MAT-007,WH-002,Production Consumption,3616
INV-00037710,2026-01-15,MAT-002,WH-001,Purchase,3401
INV-00037711,2025-12-01,MAT-003,WH-002,Production Consumption,2343
INV-00037712,2024-09-06,MAT-004,WH-001,Purchase,695
INV-00037713,2024-12-06,MAT-009,WH-002,Production Consumption,3379
INV-00037714,2024-12-14,MAT-001,WH-001,Production Consumption,3234
INV-00037715,2026-01-07,MAT-010,WH-003,Adjustment,3381
INV-00037716,2026-04-06,MAT-009,WH-001,Adjustment,3228
INV-00037717,2025-11-08,MAT-008,WH-001,Adjustment,702
INV-00037718,2026-04-26,MAT-005,WH-003,Adjustment,2364
INV-00037719,2026-03-24,MAT-004,WH-001,Return,2372
INV-00037720,2025-10-25,MAT-005,WH-001,Production Consumption,764
INV-00037721,2025-06-07,MAT-003,WH-003,Purchase,1439
INV-00037722,2025-11-01,MAT-006,WH-003,Purchase,3227
INV-00037723,2024-12-04,MAT-007,WH-001,Sales,4465
INV-00037724,2026-04-09,MAT-002,WH-002,Production Consumption,4670
INV-00037725,2025-02-01,MAT-007,WH-003,Sales,1403
INV-00037726,2025-08-25,MAT-010,WH-003,Adjustment,603
INV-00037727,2025-01-03,MAT-009,WH-001,Production Consumption,4506
INV-00037728,2025-08-08,MAT-008,WH-001,Sales,4261
INV-00037729,2024-11-12,MAT-003,WH-002,Adjustment,4398
INV-00037730,2026-05-25,MAT-004,WH-003,Sales,4278
INV-00037731,2025-03-24,MAT-002,WH-003,Return,2089
INV-00037732,2025-05-26,MAT-001,WH-003,Adjustment,18
INV-00037733,2025-03-20,MAT-006,WH-003,Return,1408
INV-00037734,2025-07-19,MAT-001,WH-002,Production Consumption,387
INV-00037735,2025-05-21,MAT-004,WH-001,Production Consumption,1852
INV-00037736,2024-09-23,MAT-007,WH-001,Production Consumption,1276
INV-00037737,2025-09-28,MAT-001,WH-003,Purchase,1457
INV-00037738,2024-12-24,MAT-005,WH-001,Return,1573
INV-00037739,2025-07-13,MAT-002,WH-002,Purchase,1735
INV-00037740,2024-12-30,MAT-004,WH-002,Sales,3142
INV-00037741,2025-04-27,MAT-007,WH-002,Sales,3489
INV-00037742,2024-12-04,MAT-001,WH-003,Sales,3028
INV-00037743,2025-01-27,MAT-008,WH-002,Sales,4280
INV-00037744,2025-03-17,MAT-009,WH-003,Production Consumption,306
INV-00037745,2026-06-16,MAT-010,WH-003,Purchase,343
INV-00037746,2025-04-12,MAT-007,WH-003,Return,1242
INV-00037747,2024-12-15,MAT-010,WH-001,Purchase,130
INV-00037748,2025-11-27,MAT-004,WH-003,Purchase,4765
INV-00037749,2024-08-29,MAT-001,WH-003,Production Consumption,1187
INV-00037750,2025-05-21,MAT-004,WH-003,Return,4065
INV-00037751,2025-03-01,MAT-009,WH-003,Adjustment,4962
INV-00037752,2025-03-07,MAT-001,WH-001,Sales,2315
INV-00037753,2025-09-18,MAT-010,WH-001,Sales,2447
INV-00037754,2026-05-12,MAT-003,WH-003,Sales,3483
INV-00037755,2024-12-07,MAT-008,WH-003,Sales,802
INV-00037756,2025-08-25,MAT-010,WH-002,Production Consumption,2946
INV-00037757,2024-10-31,MAT-001,WH-001,Purchase,2271
INV-00037758,2025-10-29,MAT-010,WH-003,Sales,927
INV-00037759,2024-12-09,MAT-007,WH-001,Sales,2313
INV-00037760,2026-03-15,MAT-008,WH-002,Sales,131
INV-00037761,2024-12-28,MAT-002,WH-003,Production Consumption,3797
INV-00037762,2025-02-05,MAT-008,WH-002,Production Consumption,3924
INV-00037763,2024-11-08,MAT-003,WH-002,Return,3429
INV-00037764,2026-05-08,MAT-003,WH-002,Production Consumption,3362
INV-00037765,2025-07-21,MAT-004,WH-001,Adjustment,1100
INV-00037766,2025-05-19,MAT-002,WH-001,Sales,139
INV-00037767,2025-06-03,MAT-010,WH-002,Sales,1772
INV-00037768,2025-04-28,MAT-005,WH-001,Return,3403
INV-00037769,2025-11-25,MAT-005,WH-001,Return,4072
INV-00037770,2025-01-14,MAT-001,WH-003,Production Consumption,2837
INV-00037771,2025-09-24,MAT-005,WH-002,Purchase,4626
INV-00037772,2025-01-14,MAT-004,WH-002,Adjustment,666
INV-00037773,2026-04-05,MAT-005,WH-002,Purchase,299
INV-00037774,2026-07-18,MAT-005,WH-003,Production Consumption,3611
INV-00037775,2025-06-21,MAT-005,WH-001,Sales,1426
INV-00037776,2025-07-31,MAT-003,WH-003,Production Consumption,1270
INV-00037777,2025-10-09,MAT-001,WH-002,Purchase,168
INV-00037778,2024-12-29,MAT-007,WH-002,Purchase,1384
INV-00037779,2025-10-01,MAT-009,WH-003,Purchase,109
INV-00037780,2025-10-15,MAT-004,WH-001,Production Consumption,4503
INV-00037781,2024-11-11,MAT-009,WH-002,Sales,2082
INV-00037782,2024-09-26,MAT-006,WH-003,Adjustment,2243
INV-00037783,2024-10-08,MAT-010,WH-003,Adjustment,214
INV-00037784,2025-04-11,MAT-002,WH-003,Sales,2028
INV-00037785,2024-11-03,MAT-010,WH-002,Purchase,4508
INV-00037786,2026-05-03,MAT-009,WH-001,Purchase,1676
INV-00037787,2026-07-19,MAT-006,WH-002,Sales,4429
INV-00037788,2025-08-23,MAT-005,WH-003,Adjustment,1741
INV-00037789,2026-08-18,MAT-010,WH-003,Sales,3174
INV-00037790,2026-05-08,MAT-001,WH-001,Purchase,4040
INV-00037791,2025-05-12,MAT-009,WH-003,Purchase,3579
INV-00037792,2026-01-03,MAT-006,WH-003,Sales,598
INV-00037793,2025-11-20,MAT-005,WH-002,Purchase,635
INV-00037794,2026-03-19,MAT-009,WH-002,Adjustment,1180
INV-00037795,2026-07-25,MAT-009,WH-001,Sales,50
INV-00037796,2026-07-01,MAT-010,WH-003,Purchase,1671
INV-00037797,2025-01-30,MAT-002,WH-002,Purchase,1147
INV-00037798,2025-06-04,MAT-009,WH-002,Adjustment,742
INV-00037799,2025-05-10,MAT-001,WH-002,Adjustment,99
INV-00037800,2025-07-31,MAT-006,WH-002,Purchase,4036
INV-00037801,2026-04-22,MAT-007,WH-001,Production Consumption,3193
INV-00037802,2026-02-20,MAT-006,WH-001,Purchase,3540
INV-00037803,2026-07-23,MAT-002,WH-003,Sales,2091
INV-00037804,2024-09-16,MAT-006,WH-002,Adjustment,4589
INV-00037805,2025-09-25,MAT-007,WH-003,Return,127
INV-00037806,2024-12-16,MAT-003,WH-003,Purchase,269
INV-00037807,2025-10-11,MAT-008,WH-002,Purchase,3534
INV-00037808,2026-02-27,MAT-001,WH-001,Sales,1497
INV-00037809,2025-08-03,MAT-008,WH-002,Adjustment,883
INV-00037810,2025-05-30,MAT-004,WH-002,Production Consumption,2788
INV-00037811,2025-05-24,MAT-005,WH-002,Return,1051
INV-00037812,2024-12-30,MAT-008,WH-002,Adjustment,1361
INV-00037813,2025-12-27,MAT-002,WH-001,Return,2492
INV-00037814,2025-11-28,MAT-002,WH-001,Production Consumption,153
INV-00037815,2025-07-10,MAT-004,WH-002,Adjustment,707
INV-00037816,2024-11-24,MAT-009,WH-002,Sales,1431
INV-00037817,2025-03-16,MAT-010,WH-003,Sales,3723
INV-00037818,2025-01-07,MAT-005,WH-002,Purchase,3615
INV-00037819,2025-12-31,MAT-009,WH-003,Return,2645
INV-00037820,2025-08-08,MAT-001,WH-003,Production Consumption,101
INV-00037821,2026-05-01,MAT-001,WH-002,Adjustment,3784
INV-00037822,2025-04-01,MAT-003,WH-001,Sales,4028
INV-00037823,2024-08-30,MAT-005,WH-002,Return,3650
INV-00037824,2026-08-08,MAT-007,WH-002,Adjustment,2579
INV-00037825,2025-05-10,MAT-005,WH-003,Purchase,255
INV-00037826,2024-10-30,MAT-006,WH-003,Return,3078
INV-00037827,2024-10-30,MAT-009,WH-003,Return,2375
INV-00037828,2026-08-21,MAT-008,WH-001,Return,133
INV-00037829,2024-11-26,MAT-006,WH-001,Adjustment,926
INV-00037830,2025-08-25,MAT-005,WH-002,Purchase,2835
INV-00037831,2025-05-29,MAT-001,WH-001,Adjustment,222
INV-00037832,2026-02-27,MAT-006,WH-001,Sales,3691
INV-00037833,2024-09-22,MAT-008,WH-003,Production Consumption,1998
INV-00037834,2026-08-25,MAT-004,WH-002,Return,589
INV-00037835,2025-11-03,MAT-009,WH-003,Adjustment,1889
INV-00037836,2026-06-13,MAT-001,WH-003,Production Consumption,3010
INV-00037837,2026-03-25,MAT-007,WH-002,Return,1143
INV-00037838,2026-01-20,MAT-005,WH-002,Adjustment,2645
INV-00037839,2025-05-16,MAT-010,WH-002,Purchase,2697
INV-00037840,2025-02-22,MAT-009,WH-001,Adjustment,3779
INV-00037841,2025-04-13,MAT-006,WH-003,Production Consumption,110
INV-00037842,2025-09-28,MAT-007,WH-003,Purchase,891
INV-00037843,2026-07-25,MAT-008,WH-002,Sales,177
INV-00037844,2024-10-16,MAT-007,WH-003,Return,1171
INV-00037845,2026-01-15,MAT-005,WH-003,Purchase,1677
INV-00037846,2025-01-17,MAT-010,WH-002,Sales,2424
INV-00037847,2026-08-10,MAT-008,WH-003,Return,333
INV-00037848,2026-02-14,MAT-007,WH-002,Return,1456
INV-00037849,2026-04-09,MAT-005,WH-003,Purchase,601
INV-00037850,2025-02-03,MAT-008,WH-002,Purchase,4167
INV-00037851,2025-12-28,MAT-007,WH-002,Sales,61
INV-00037852,2026-08-14,MAT-003,WH-002,Adjustment,2284
INV-00037853,2026-05-10,MAT-006,WH-002,Production Consumption,3731
INV-00037854,2025-10-22,MAT-009,WH-001,Return,3041
INV-00037855,2026-04-25,MAT-002,WH-003,Purchase,2356
INV-00037856,2026-08-03,MAT-002,WH-002,Sales,1268
INV-00037857,2026-08-02,MAT-001,WH-003,Production Consumption,1285
INV-00037858,2025-08-24,MAT-007,WH-001,Return,1418
INV-00037859,2025-07-28,MAT-010,WH-001,Production Consumption,234
INV-00037860,2024-11-29,MAT-006,WH-003,Return,444
INV-00037861,2025-04-29,MAT-009,WH-002,Adjustment,580
INV-00037862,2025-04-13,MAT-006,WH-002,Purchase,4590
INV-00037863,2025-09-19,MAT-009,WH-001,Production Consumption,3844
INV-00037864,2026-01-01,MAT-006,WH-003,Production Consumption,4576
INV-00037865,2026-03-13,MAT-006,WH-003,Sales,3345
INV-00037866,2025-08-18,MAT-003,WH-002,Production Consumption,4267
INV-00037867,2025-11-24,MAT-005,WH-001,Return,1225
INV-00037868,2026-04-25,MAT-008,WH-003,Sales,2143
INV-00037869,2024-10-19,MAT-004,WH-003,Sales,3747
INV-00037870,2026-01-10,MAT-006,WH-001,Sales,1107
INV-00037871,2024-09-15,MAT-004,WH-002,Sales,2422
INV-00037872,2024-09-11,MAT-009,WH-001,Purchase,3323
INV-00037873,2025-11-22,MAT-004,WH-002,Purchase,2585
INV-00037874,2025-12-03,MAT-010,WH-001,Sales,3669
INV-00037875,2024-12-23,MAT-009,WH-002,Production Consumption,3942
INV-00037876,2025-06-09,MAT-007,WH-003,Adjustment,2505
INV-00037877,2026-08-06,MAT-009,WH-001,Production Consumption,2620
INV-00037878,2024-09-07,MAT-010,WH-001,Production Consumption,448
INV-00037879,2026-04-25,MAT-002,WH-001,Sales,3995
INV-00037880,2025-02-28,MAT-007,WH-003,Adjustment,3689
INV-00037881,2025-12-31,MAT-008,WH-003,Return,4036
INV-00037882,2026-02-20,MAT-003,WH-001,Purchase,4684
INV-00037883,2025-03-03,MAT-007,WH-002,Return,3442
INV-00037884,2026-04-05,MAT-008,WH-002,Adjustment,3603
INV-00037885,2024-10-28,MAT-010,WH-003,Production Consumption,4218
INV-00037886,2026-01-05,MAT-003,WH-001,Sales,2015
INV-00037887,2025-10-02,MAT-005,WH-001,Return,2490
INV-00037888,2025-10-04,MAT-004,WH-002,Purchase,1941
INV-00037889,2024-09-15,MAT-010,WH-001,Purchase,705
INV-00037890,2026-01-25,MAT-010,WH-003,Production Consumption,1174
INV-00037891,2025-07-27,MAT-002,WH-001,Return,2011
INV-00037892,2026-03-08,MAT-005,WH-002,Sales,3996
INV-00037893,2024-09-03,MAT-006,WH-001,Sales,400
INV-00037894,2024-12-31,MAT-009,WH-002,Adjustment,41
INV-00037895,2025-06-11,MAT-003,WH-003,Return,2779
INV-00037896,2026-02-28,MAT-002,WH-001,Purchase,128
INV-00037897,2026-06-20,MAT-009,WH-003,Production Consumption,1311
INV-00037898,2026-02-19,MAT-002,WH-001,Return,4648
INV-00037899,2024-12-05,MAT-006,WH-001,Sales,4366
INV-00037900,2026-07-12,MAT-004,WH-002,Purchase,4426
INV-00037901,2025-11-05,MAT-003,WH-002,Sales,4909
INV-00037902,2026-01-15,MAT-001,WH-003,Sales,3240
INV-00037903,2026-04-13,MAT-004,WH-002,Production Consumption,4070
INV-00037904,2025-02-26,MAT-003,WH-002,Production Consumption,719
INV-00037905,2025-03-15,MAT-006,WH-003,Adjustment,1971
INV-00037906,2024-12-26,MAT-004,WH-002,Sales,2066
INV-00037907,2025-08-24,MAT-008,WH-003,Adjustment,438
INV-00037908,2025-05-16,MAT-003,WH-001,Sales,4485
INV-00037909,2026-04-13,MAT-003,WH-003,Production Consumption,3487
INV-00037910,2025-09-17,MAT-008,WH-002,Adjustment,2208
INV-00037911,2026-02-22,MAT-001,WH-003,Adjustment,574
INV-00037912,2025-06-20,MAT-002,WH-001,Production Consumption,186
INV-00037913,2024-08-31,MAT-008,WH-003,Adjustment,339
INV-00037914,2026-03-18,MAT-002,WH-003,Return,1201
INV-00037915,2025-09-21,MAT-005,WH-003,Sales,3168
INV-00037916,2024-10-24,MAT-002,WH-001,Adjustment,140
INV-00037917,2025-05-06,MAT-008,WH-001,Sales,2991
INV-00037918,2026-07-07,MAT-008,WH-003,Sales,3470
INV-00037919,2025-08-02,MAT-007,WH-003,Purchase,4957
INV-00037920,2025-11-14,MAT-006,WH-002,Return,3420
INV-00037921,2025-07-06,MAT-009,WH-003,Return,1160
INV-00037922,2025-12-18,MAT-006,WH-001,Adjustment,3872
INV-00037923,2025-12-19,MAT-008,WH-003,Production Consumption,2879
INV-00037924,2025-04-04,MAT-010,WH-002,Adjustment,4073
INV-00037925,2025-11-17,MAT-004,WH-003,Production Consumption,1159
INV-00037926,2026-06-12,MAT-006,WH-001,Purchase,3140
INV-00037927,2025-11-16,MAT-006,WH-002,Production Consumption,3805
INV-00037928,2024-12-13,MAT-006,WH-002,Production Consumption,1616
INV-00037929,2026-05-28,MAT-003,WH-003,Production Consumption,1478
INV-00037930,2025-11-29,MAT-009,WH-001,Production Consumption,705
INV-00037931,2026-05-07,MAT-004,WH-001,Purchase,1045
INV-00037932,2025-03-07,MAT-004,WH-002,Return,2351
INV-00037933,2024-10-26,MAT-005,WH-001,Sales,2946
INV-00037934,2025-03-17,MAT-009,WH-002,Purchase,2155
INV-00037935,2026-01-28,MAT-006,WH-003,Production Consumption,2314
INV-00037936,2024-09-01,MAT-003,WH-001,Sales,1876
INV-00037937,2025-02-14,MAT-005,WH-003,Return,3399
INV-00037938,2024-12-22,MAT-010,WH-001,Purchase,3781
INV-00037939,2026-03-15,MAT-010,WH-001,Adjustment,3631
INV-00037940,2026-01-22,MAT-010,WH-001,Adjustment,2994
INV-00037941,2025-07-04,MAT-003,WH-001,Production Consumption,3324
INV-00037942,2026-06-20,MAT-007,WH-002,Purchase,3683
INV-00037943,2025-06-11,MAT-009,WH-002,Adjustment,1708
INV-00037944,2026-05-09,MAT-005,WH-001,Return,546
INV-00037945,2025-07-16,MAT-007,WH-003,Return,1594
INV-00037946,2026-05-15,MAT-010,WH-002,Sales,734
INV-00037947,2025-01-21,MAT-005,WH-003,Return,1266
INV-00037948,2025-10-16,MAT-004,WH-002,Production Consumption,719
INV-00037949,2025-09-23,MAT-006,WH-001,Adjustment,1544
INV-00037950,2025-03-24,MAT-003,WH-003,Return,4114
INV-00037951,2025-05-07,MAT-010,WH-001,Sales,3088
INV-00037952,2025-06-13,MAT-007,WH-002,Adjustment,3481
INV-00037953,2026-05-03,MAT-007,WH-002,Production Consumption,4950
INV-00037954,2024-09-27,MAT-005,WH-003,Adjustment,1467
INV-00037955,2024-11-08,MAT-002,WH-001,Purchase,1599
INV-00037956,2024-09-02,MAT-007,WH-003,Production Consumption,2472
INV-00037957,2026-05-17,MAT-004,WH-003,Adjustment,4235
INV-00037958,2025-05-07,MAT-010,WH-001,Production Consumption,743
INV-00037959,2026-03-09,MAT-007,WH-003,Production Consumption,151
INV-00037960,2025-06-03,MAT-003,WH-001,Return,3405
INV-00037961,2025-06-11,MAT-002,WH-001,Sales,738
INV-00037962,2025-07-17,MAT-007,WH-001,Adjustment,718
INV-00037963,2026-08-23,MAT-001,WH-003,Production Consumption,3606
INV-00037964,2025-04-14,MAT-005,WH-001,Adjustment,3949
INV-00037965,2024-09-12,MAT-007,WH-001,Return,2631
INV-00037966,2026-07-16,MAT-001,WH-001,Return,212
INV-00037967,2024-12-07,MAT-005,WH-001,Production Consumption,4092
INV-00037968,2025-06-02,MAT-009,WH-003,Adjustment,3322
INV-00037969,2024-11-19,MAT-008,WH-003,Adjustment,2497
INV-00037970,2025-03-22,MAT-004,WH-001,Sales,4355
INV-00037971,2026-03-24,MAT-006,WH-001,Production Consumption,2041
INV-00037972,2026-01-14,MAT-007,WH-001,Sales,336
INV-00037973,2024-08-31,MAT-010,WH-002,Production Consumption,3875
INV-00037974,2024-08-30,MAT-010,WH-002,Adjustment,4976
INV-00037975,2026-01-27,MAT-003,WH-003,Sales,1024
INV-00037976,2024-10-13,MAT-008,WH-002,Adjustment,283
INV-00037977,2024-12-04,MAT-004,WH-002,Return,3403
INV-00037978,2026-07-17,MAT-001,WH-003,Adjustment,4601
INV-00037979,2024-10-26,MAT-005,WH-001,Purchase,4463
INV-00037980,2025-08-29,MAT-006,WH-001,Adjustment,2843
INV-00037981,2026-05-19,MAT-001,WH-003,Adjustment,857
INV-00037982,2026-01-10,MAT-008,WH-002,Production Consumption,2010
INV-00037983,2024-12-12,MAT-007,WH-002,Production Consumption,4671
INV-00037984,2026-04-12,MAT-007,WH-002,Adjustment,4547
INV-00037985,2026-06-13,MAT-005,WH-002,Production Consumption,3462
INV-00037986,2025-10-04,MAT-002,WH-002,Purchase,3696
INV-00037987,2025-07-01,MAT-005,WH-003,Return,4089
INV-00037988,2025-07-30,MAT-006,WH-003,Adjustment,1379
INV-00037989,2025-05-04,MAT-006,WH-001,Adjustment,4455
INV-00037990,2025-06-11,MAT-001,WH-002,Production Consumption,4695
INV-00037991,2025-10-22,MAT-002,WH-003,Sales,3862
INV-00037992,2025-10-29,MAT-005,WH-003,Sales,4919
INV-00037993,2024-08-29,MAT-009,WH-001,Adjustment,1312
INV-00037994,2025-08-12,MAT-007,WH-001,Production Consumption,3295
INV-00037995,2025-04-28,MAT-007,WH-003,Sales,1639
INV-00037996,2024-09-19,MAT-001,WH-003,Purchase,579
INV-00037997,2026-05-12,MAT-004,WH-002,Adjustment,1081
INV-00037998,2026-06-27,MAT-003,WH-001,Adjustment,3655
INV-00037999,2026-04-11,MAT-007,WH-003,Sales,3188
INV-00038000,2025-02-26,MAT-009,WH-001,Return,2914
INV-00038001,2024-12-14,MAT-002,WH-002,Production Consumption,665
