usage_id,production_id,material_id,quantity_used,unit_cost,usage_date
USE-00034188,PROD-00044092,MAT-004,673.5,225.59,2025-09-19
USE-00034189,PROD-00190772,MAT-007,50.27,107.95,2025-09-22
USE-00034190,PROD-00271742,MAT-009,699.89,362.3,2025-08-19
USE-00034191,PROD-00081304,MAT-010,631.87,367.31,2025-01-14
USE-00034192,PROD-00203089,MAT-005,100.51,115.08,2025-12-27
USE-00034193,PROD-00005628,MAT-001,580.99,278.27,2025-09-27
USE-00034194,PROD-00071480,MAT-003,929.95,431.78,2025-06-25
USE-00034195,PROD-00169490,MAT-010,890.3,351.66,2025-03-23
USE-00034196,PROD-00076614,MAT-006,116.89,405.3,2025-07-24
USE-00034197,PROD-00101215,MAT-002,684.05,137.95,2025-09-04
USE-00034198,PROD-00210558,MAT-001,747.89,409.49,2026-04-16
USE-00034199,PROD-00254869,MAT-001,616.06,358.57,2025-01-06
USE-00034200,PROD-00118353,MAT-008,573.4,116.87,2024-11-14
USE-00034201,PROD-00296044,MAT-005,103.33,87.24,2025-07-08
USE-00034202,PROD-00275110,MAT-008,735.66,409.38,2024-11-08
USE-00034203,PROD-00024127,MAT-004,264.45,332.34,2026-08-10
USE-00034204,PROD-00148987,MAT-007,587.57,477.75,2024-10-30
USE-00034205,PROD-00267992,MAT-006,551.43,490.53,2026-01-09
USE-00034206,PROD-00044468,MAT-008,88.0,242.63,2025-07-14
USE-00034207,PROD-00221906,MAT-008,426.58,148.37,2026-02-07
USE-00034208,PROD-00096852,MAT-001,849.38,155.25,2026-06-19
USE-00034209,PROD-00256398,MAT-003,853.44,36.37,2024-09-10
USE-00034210,PROD-00280549,MAT-002,249.25,450.14,2024-12-19
USE-00034211,PROD-00085714,MAT-010,758.45,102.71,2025-05-10
USE-00034212,PROD-00059478,MAT-002,136.97,176.37,2025-10-05
USE-00034213,PROD-00171949,MAT-010,603.73,218.13,2025-05-10
USE-00034214,PROD-00003112,MAT-002,240.47,256.33,2026-01-11
USE-00034215,PROD-00068973,MAT-005,697.94,306.85,2025-06-27
USE-00034216,PROD-00094276,MAT-006,223.14,21.18,2025-05-18
USE-00034217,PROD-00278181,MAT-004,881.1,255.07,2025-11-18
USE-00034218,PROD-00129467,MAT-007,708.79,382.07,2026-07-22
USE-00034219,PROD-00194272,MAT-005,776.19,140.75,2026-03-23
USE-00034220,PROD-00156102,MAT-008,642.9,369.57,2025-05-10
USE-00034221,PROD-00096191,MAT-006,621.18,362.68,2025-03-26
USE-00034222,PROD-00293830,MAT-010,879.17,171.68,2025-01-15
USE-00034223,PROD-00212649,MAT-003,951.77,390.51,2025-12-01
USE-00034224,PROD-00053104,MAT-002,129.34,104.35,2024-08-27
USE-00034225,PROD-00099072,MAT-006,129.46,269.11,2025-06-16
USE-00034226,PROD-00259912,MAT-005,241.44,481.53,2026-08-14
USE-00034227,PROD-00176241,MAT-007,239.95,178.93,2026-04-28
USE-00034228,PROD-00279765,MAT-005,791.35,43.37,2025-10-12
USE-00034229,PROD-00066589,MAT-009,388.71,428.75,2025-09-05
USE-00034230,PROD-00249440,MAT-004,390.88,385.67,2026-02-11
USE-00034231,PROD-00068374,MAT-010,253.15,125.62,2026-06-26
USE-00034232,PROD-00136784,MAT-001,629.56,176.5,2026-04-15
USE-00034233,PROD-00237601,MAT-004,542.27,376.02,2026-04-28
USE-00034234,PROD-00294689,MAT-008,483.76,417.32,2026-04-04
USE-00034235,PROD-00292049,MAT-005,16.5,440.02,2025-05-25
USE-00034236,PROD-00179856,MAT-001,375.35,271.65,2025-01-29
USE-00034237,PROD-00119127,MAT-005,789.88,303.41,2026-04-21
USE-00034238,PROD-00008168,MAT-001,50.93,13.32,2025-10-25
USE-00034239,PROD-00185945,MAT-004,312.74,186.79,2026-06-03
USE-00034240,PROD-00296024,MAT-006,906.71,53.63,2026-05-08
USE-00034241,PROD-00004900,MAT-004,631.13,343.01,2024-09-01
USE-00034242,PROD-00062578,MAT-004,989.12,254.25,2025-06-08
USE-00034243,PROD-00094137,MAT-007,924.4,104.72,2025-08-19
USE-00034244,PROD-00195065,MAT-007,577.06,188.84,2024-10-05
USE-00034245,PROD-00157675,MAT-003,670.93,319.26,2024-10-06
USE-00034246,PROD-00232071,MAT-006,614.99,135.31,2026-06-08
USE-00034247,PROD-00033741,MAT-010,216.14,177.11,2025-02-15
USE-00034248,PROD-00216188,MAT-009,241.59,161.03,2025-09-26
USE-00034249,PROD-00203735,MAT-002,443.3,488.65,2025-03-05
USE-00034250,PROD-00169540,MAT-002,90.28,108.68,2025-02-20
USE-00034251,PROD-00129455,MAT-006,961.87,294.27,2025-11-19
USE-00034252,PROD-00184654,MAT-001,834.2,333.25,2024-09-02
USE-00034253,PROD-00123510,MAT-003,306.55,331.66,2024-09-29
USE-00034254,PROD-00172144,MAT-009,344.6,387.63,2025-11-20
USE-00034255,PROD-00108879,MAT-006,228.84,74.59,2024-09-18
USE-00034256,PROD-00243388,MAT-010,575.91,133.15,2024-11-18
USE-00034257,PROD-00294964,MAT-005,264.28,343.81,2026-08-15
USE-00034258,PROD-00135160,MAT-001,156.58,346.62,2025-10-20
USE-00034259,PROD-00057674,MAT-005,264.99,336.34,2025-05-18
USE-00034260,PROD-00181722,MAT-002,548.83,407.36,2025-05-12
USE-00034261,PROD-00103756,MAT-004,717.14,144.17,2026-01-15
USE-00034262,PROD-00100583,MAT-003,667.82,477.16,2025-07-31
USE-00034263,PROD-00128305,MAT-001,716.93,140.03,2024-09-13
USE-00034264,PROD-00055678,MAT-001,870.34,205.56,2024-09-06
USE-00034265,PROD-00027314,MAT-004,439.99,375.34,2026-02-16
USE-00034266,PROD-00180444,MAT-009,327.01,198.71,2025-12-03
USE-00034267,PROD-00068133,MAT-007,641.79,305.31,2025-11-28
USE-00034268,PROD-00013753,MAT-005,290.42,282.37,2026-02-12
USE-00034269,PROD-00294113,MAT-009,671.32,422.44,2024-11-02
USE-00034270,PROD-00077057,MAT-005,584.06,259.9,2026-05-20
USE-00034271,PROD-00006214,MAT-004,928.97,213.85,2025-07-01
USE-00034272,PROD-00130852,MAT-005,649.09,185.97,2025-02-25
USE-00034273,PROD-00171425,MAT-009,669.77,462.78,2025-11-29
USE-00034274,PROD-00145155,MAT-002,849.0,257.0,2024-11-16
USE-00034275,PROD-00256625,MAT-003,367.4,203.85,2025-07-28
USE-00034276,PROD-00128568,MAT-004,465.53,378.28,2025-10-17
USE-00034277,PROD-00236404,MAT-001,14.93,182.62,2026-03-11
USE-00034278,PROD-00014083,MAT-008,851.3,282.25,2026-03-27
USE-00034279,PROD-00262582,MAT-010,582.33,419.34,2025-06-11
USE-00034280,PROD-00263563,MAT-002,587.4,139.51,2026-07-20
USE-00034281,PROD-00160582,MAT-008,787.87,201.22,2026-02-08
USE-00034282,PROD-00221691,MAT-007,234.24,465.49,2026-05-23
USE-00034283,PROD-00210694,MAT-010,645.73,173.26,2024-12-05
USE-00034284,PROD-00113202,MAT-008,682.2,488.95,2025-08-11
USE-00034285,PROD-00076239,MAT-007,147.92,51.36,2025-01-30
USE-00034286,PROD-00028325,MAT-009,745.11,258.01,2024-12-17
USE-00034287,PROD-00140124,MAT-004,328.14,397.32,2026-05-06
USE-00034288,PROD-00168212,MAT-009,777.6,342.64,2026-05-12
USE-00034289,PROD-00168533,MAT-008,460.09,115.17,2025-12-07
USE-00034290,PROD-00272695,MAT-010,311.69,182.03,2026-05-21
USE-00034291,PROD-00205418,MAT-010,371.85,198.94,2026-02-28
USE-00034292,PROD-00043663,MAT-010,516.42,492.08,2026-07-07
USE-00034293,PROD-00187076,MAT-007,981.04,112.47,2025-10-02
USE-00034294,PROD-00283533,MAT-004,314.71,375.65,2025-09-01
USE-00034295,PROD-00217263,MAT-009,724.15,344.58,2025-11-29
USE-00034296,PROD-00064391,MAT-001,570.05,78.01,2026-04-10
USE-00034297,PROD-00044450,MAT-007,545.09,266.62,2025-09-07
USE-00034298,PROD-00080763,MAT-003,535.36,115.91,2026-01-19
USE-00034299,PROD-00089734,MAT-007,734.09,246.17,2025-11-07
USE-00034300,PROD-00133943,MAT-007,520.31,435.18,2025-06-03
USE-00034301,PROD-00172984,MAT-010,324.61,171.73,2026-08-05
USE-00034302,PROD-00155107,MAT-010,163.13,77.43,2024-09-03
USE-00034303,PROD-00277486,MAT-005,436.39,484.32,2026-01-20
USE-00034304,PROD-00270169,MAT-007,526.8,56.32,2024-11-21
USE-00034305,PROD-00144351,MAT-001,896.56,101.13,2026-06-01
USE-00034306,PROD-00067056,MAT-007,27.57,196.92,2026-04-25
USE-00034307,PROD-00044619,MAT-010,196.88,341.71,2025-04-12
USE-00034308,PROD-00043592,MAT-010,254.39,152.92,2025-11-28
USE-00034309,PROD-00164496,MAT-001,921.48,27.38,2026-05-18
USE-00034310,PROD-00165214,MAT-002,494.1,184.87,2026-07-16
USE-00034311,PROD-00244500,MAT-006,907.04,418.39,2024-12-17
USE-00034312,PROD-00046734,MAT-006,167.14,418.31,2026-04-02
USE-00034313,PROD-00051391,MAT-009,429.53,293.35,2026-02-10
USE-00034314,PROD-00198827,MAT-006,235.17,143.59,2025-12-08
USE-00034315,PROD-00146815,MAT-006,229.78,455.75,2024-10-25
USE-00034316,PROD-00024541,MAT-010,201.12,318.15,2025-05-16
USE-00034317,PROD-00032045,MAT-010,863.47,471.31,2025-03-10
USE-00034318,PROD-00025981,MAT-007,774.12,466.16,2025-06-15
USE-00034319,PROD-00032995,MAT-001,712.31,300.31,2025-05-08
USE-00034320,PROD-00195319,MAT-004,416.3,313.88,2026-07-26
USE-00034321,PROD-00143444,MAT-010,395.75,187.82,2026-05-13
USE-00034322,PROD-00153861,MAT-001,108.63,23.63,2026-04-26
USE-00034323,PROD-00136199,MAT-010,174.76,65.65,2025-02-09
USE-00034324,PROD-00057906,MAT-007,943.88,358.51,2026-01-22
USE-00034325,PROD-00028069,MAT-007,836.44,146.9,2025-09-02
USE-00034326,PROD-00190709,MAT-007,98.59,368.08,2026-08-12
USE-00034327,PROD-00080513,MAT-005,36.71,79.83,2026-04-22
USE-00034328,PROD-00169051,MAT-008,591.43,410.97,2025-09-27
USE-00034329,PROD-00154375,MAT-010,958.68,196.07,2025-10-01
USE-00034330,PROD-00184642,MAT-002,679.3,203.73,2024-10-23
USE-00034331,PROD-00165789,MAT-008,325.08,206.21,2026-01-22
USE-00034332,PROD-00147181,MAT-008,191.26,416.56,2025-01-16
USE-00034333,PROD-00080663,MAT-006,738.13,459.38,2024-09-05
USE-00034334,PROD-00173080,MAT-001,183.33,455.58,2025-11-12
USE-00034335,PROD-00212838,MAT-007,327.3,390.18,2025-09-27
USE-00034336,PROD-00097519,MAT-005,726.45,459.45,2026-01-04
USE-00034337,PROD-00243480,MAT-008,937.59,218.68,2026-01-28
USE-00034338,PROD-00088059,MAT-001,816.79,376.13,2025-04-06
USE-00034339,PROD-00162633,MAT-007,643.37,487.89,2026-07-31
USE-00034340,PROD-00226750,MAT-002,633.76,148.04,2025-09-14
USE-00034341,PROD-00154137,MAT-009,451.89,186.5,2024-09-23
USE-00034342,PROD-00277193,MAT-009,846.39,397.25,2026-06-07
USE-00034343,PROD-00051078,MAT-010,904.14,299.05,2026-04-02
USE-00034344,PROD-00053926,MAT-003,611.38,291.03,2025-04-12
USE-00034345,PROD-00088553,MAT-006,865.75,216.96,2025-03-13
USE-00034346,PROD-00007137,MAT-002,550.58,140.51,2025-06-07
USE-00034347,PROD-00013245,MAT-009,567.43,495.96,2026-02-16
USE-00034348,PROD-00182051,MAT-002,603.76,383.45,2024-12-22
USE-00034349,PROD-00053434,MAT-010,336.93,84.25,2024-10-27
USE-00034350,PROD-00251489,MAT-002,727.58,498.8,2025-04-17
USE-00034351,PROD-00120931,MAT-004,352.3,110.74,2025-01-22
USE-00034352,PROD-00246059,MAT-006,702.7,118.84,2026-07-30
USE-00034353,PROD-00068757,MAT-004,658.74,325.03,2026-01-01
USE-00034354,PROD-00018002,MAT-001,237.14,241.93,2024-12-09
USE-00034355,PROD-00195262,MAT-002,314.9,214.8,2026-01-07
USE-00034356,PROD-00031179,MAT-007,510.74,274.35,2025-12-13
USE-00034357,PROD-00094404,MAT-005,672.41,320.43,2025-10-07
USE-00034358,PROD-00191632,MAT-001,542.56,197.16,2025-08-09
USE-00034359,PROD-00028860,MAT-001,496.23,370.59,2025-06-02
USE-00034360,PROD-00004613,MAT-002,20.5,116.74,2024-09-28
USE-00034361,PROD-00106047,MAT-006,367.48,343.71,2025-11-13
USE-00034362,PROD-00186617,MAT-003,76.47,167.56,2025-03-10
USE-00034363,PROD-00099169,MAT-005,620.61,482.62,2024-09-05
USE-00034364,PROD-00060639,MAT-007,518.74,203.8,2026-04-19
USE-00034365,PROD-00110650,MAT-007,305.99,444.43,2025-03-25
USE-00034366,PROD-00223203,MAT-006,489.65,482.48,2026-07-04
USE-00034367,PROD-00078574,MAT-003,304.04,243.19,2026-05-23
USE-00034368,PROD-00145632,MAT-008,742.19,193.02,2024-11-14
USE-00034369,PROD-00259140,MAT-005,446.16,475.07,2026-03-01
USE-00034370,PROD-00216723,MAT-005,21.74,406.59,2026-08-01
USE-00034371,PROD-00139087,MAT-009,531.94,490.63,2026-08-10
USE-00034372,PROD-00290463,MAT-008,56.26,346.17,2024-09-07
USE-00034373,PROD-00024414,MAT-008,226.2,283.85,2025-03-02
USE-00034374,PROD-00124784,MAT-007,945.82,454.13,2024-10-18
USE-00034375,PROD-00027062,MAT-001,791.74,201.43,2026-04-29
USE-00034376,PROD-00149284,MAT-002,835.11,418.6,2025-08-09
USE-00034377,PROD-00105340,MAT-006,24.0,449.08,2025-01-13
USE-00034378,PROD-00050193,MAT-006,41.17,384.74,2025-04-07
USE-00034379,PROD-00155992,MAT-002,283.25,492.31,2025-09-03
USE-00034380,PROD-00173014,MAT-005,692.1,120.62,2025-05-26
USE-00034381,PROD-00253693,MAT-005,442.29,32.61,2026-02-25
USE-00034382,PROD-00256148,MAT-001,981.66,149.06,2025-06-05
USE-00034383,PROD-00146323,MAT-009,967.38,81.69,2025-09-21
USE-00034384,PROD-00010776,MAT-008,266.45,120.91,2025-03-25
USE-00034385,PROD-00045337,MAT-001,843.65,422.29,2025-09-13
USE-00034386,PROD-00181210,MAT-010,443.58,276.61,2024-12-19
USE-00034387,PROD-00216068,MAT-002,589.15,26.95,2026-01-09
USE-00034388,PROD-00006329,MAT-009,320.63,225.05,2026-08-13
USE-00034389,PROD-00036949,MAT-004,27.58,482.26,2025-02-23
USE-00034390,PROD-00121484,MAT-005,148.03,157.21,2024-10-02
USE-00034391,PROD-00065083,MAT-007,361.31,200.17,2025-05-14
USE-00034392,PROD-00145307,MAT-010,818.81,114.09,2024-11-11
USE-00034393,PROD-00212211,MAT-003,901.69,309.91,2025-10-22
USE-00034394,PROD-00296529,MAT-009,175.64,22.36,2025-03-29
USE-00034395,PROD-00124356,MAT-005,375.94,307.82,2025-02-14
USE-00034396,PROD-00131063,MAT-002,826.09,289.61,2025-01-08
USE-00034397,PROD-00123500,MAT-006,565.91,114.83,2025-05-18
USE-00034398,PROD-00088228,MAT-003,146.35,128.19,2024-12-08
USE-00034399,PROD-00048948,MAT-007,350.2,27.48,2024-11-22
USE-00034400,PROD-00085264,MAT-003,816.58,459.05,2026-02-24
USE-00034401,PROD-00069767,MAT-002,90.32,183.62,2025-07-30
USE-00034402,PROD-00049002,MAT-009,330.98,205.48,2025-05-11
USE-00034403,PROD-00066690,MAT-001,142.0,479.78,2024-09-23
USE-00034404,PROD-00008843,MAT-002,909.12,116.26,2025-02-14
USE-00034405,PROD-00003823,MAT-007,533.92,373.23,2026-03-31
USE-00034406,PROD-00101570,MAT-008,226.76,72.72,2026-03-14
USE-00034407,PROD-00283667,MAT-006,383.39,36.89,2025-06-03
USE-00034408,PROD-00048975,MAT-007,503.0,480.68,2026-01-07
USE-00034409,PROD-00151440,MAT-010,586.89,300.75,2025-05-16
USE-00034410,PROD-00029188,MAT-001,796.16,399.06,2025-10-29
USE-00034411,PROD-00084457,MAT-001,394.28,473.37,2025-06-08
USE-00034412,PROD-00030607,MAT-004,978.67,44.86,2025-10-19
USE-00034413,PROD-00296079,MAT-008,324.34,411.04,2026-04-30
USE-00034414,PROD-00083009,MAT-010,443.84,139.05,2025-06-26
USE-00034415,PROD-00093652,MAT-007,639.62,420.74,2025-03-24
USE-00034416,PROD-00133124,MAT-002,675.9,361.42,2026-08-20
USE-00034417,PROD-00060391,MAT-009,340.9,312.66,2024-08-25
USE-00034418,PROD-00068975,MAT-002,831.14,209.46,2026-08-09
USE-00034419,PROD-00081276,MAT-003,307.26,355.11,2025-12-11
USE-00034420,PROD-00012244,MAT-001,19.28,260.21,2025-12-05
USE-00034421,PROD-00235565,MAT-003,276.83,125.71,2025-12-20
USE-00034422,PROD-00059769,MAT-004,468.47,106.39,2024-11-19
USE-00034423,PROD-00128756,MAT-009,746.14,265.65,2026-04-24
USE-00034424,PROD-00144952,MAT-007,37.22,322.13,2025-03-02
USE-00034425,PROD-00098984,MAT-006,888.58,241.64,2025-02-04
USE-00034426,PROD-00216764,MAT-004,870.32,327.86,2026-02-01
USE-00034427,PROD-00195482,MAT-009,862.45,189.71,2025-01-09
USE-00034428,PROD-00036823,MAT-001,17.32,494.14,2026-05-13
USE-00034429,PROD-00154889,MAT-009,971.17,16.59,2024-10-16
USE-00034430,PROD-00003319,MAT-005,24.9,226.06,2025-09-22
USE-00034431,PROD-00158407,MAT-006,78.87,461.25,2025-08-04
USE-00034432,PROD-00162555,MAT-007,574.62,165.64,2026-04-09
USE-00034433,PROD-00067734,MAT-004,925.67,391.85,2025-07-21
USE-00034434,PROD-00224749,MAT-010,141.86,402.23,2026-03-05
USE-00034435,PROD-00004881,MAT-003,999.71,364.64,2026-08-19
USE-00034436,PROD-00037266,MAT-008,575.68,163.68,2024-11-22
USE-00034437,PROD-00248858,MAT-005,278.78,419.37,2026-06-23
USE-00034438,PROD-00282555,MAT-006,153.22,143.56,2025-03-31
USE-00034439,PROD-00038983,MAT-004,10.25,430.32,2025-10-16
USE-00034440,PROD-00285868,MAT-009,978.59,282.16,2026-03-05
USE-00034441,PROD-00158028,MAT-008,329.49,248.98,2025-01-06
USE-00034442,PROD-00206802,MAT-010,640.52,298.5,2026-03-02
USE-00034443,PROD-00112866,MAT-008,592.22,19.01,2024-12-09
USE-00034444,PROD-00261104,MAT-010,315.53,282.91,2025-12-08
USE-00034445,PROD-00096351,MAT-002,58.33,459.04,2025-03-23
USE-00034446,PROD-00020863,MAT-007,641.82,337.38,2025-06-06
USE-00034447,PROD-00265482,MAT-010,963.6,365.23,2026-03-25
USE-00034448,PROD-00061831,MAT-002,334.92,194.78,2025-08-18
USE-00034449,PROD-00246166,MAT-005,663.8,308.95,2026-07-07
USE-00034450,PROD-00137730,MAT-008,334.59,39.37,2025-11-01
USE-00034451,PROD-00146605,MAT-001,80.07,365.8,2026-02-10
USE-00034452,PROD-00162524,MAT-008,675.71,374.26,2025-12-09
USE-00034453,PROD-00168698,MAT-007,636.09,167.04,2026-01-28
USE-00034454,PROD-00010272,MAT-010,633.09,315.39,2025-04-05
USE-00034455,PROD-00182303,MAT-010,11.07,203.0,2025-05-02
USE-00034456,PROD-00061619,MAT-004,41.47,290.4,2025-08-29
USE-00034457,PROD-00057417,MAT-007,339.75,105.2,2025-08-14
USE-00034458,PROD-00015456,MAT-008,809.73,245.98,2025-09-24
USE-00034459,PROD-00130610,MAT-009,56.13,455.26,2026-06-02
USE-00034460,PROD-00086123,MAT-005,925.46,271.25,2025-10-10
USE-00034461,PROD-00064961,MAT-001,633.81,164.07,2026-01-03
USE-00034462,PROD-00121153,MAT-003,718.66,355.75,2026-03-26
USE-00034463,PROD-00149298,MAT-005,561.68,197.21,2025-09-23
USE-00034464,PROD-00281758,MAT-004,69.33,196.1,2025-03-23
USE-00034465,PROD-00037260,MAT-006,510.74,225.06,2025-02-13
USE-00034466,PROD-00110493,MAT-002,426.96,100.95,2025-07-19
USE-00034467,PROD-00253791,MAT-009,835.14,468.54,2026-08-24
USE-00034468,PROD-00218612,MAT-004,407.33,155.9,2024-09-24
USE-00034469,PROD-00202891,MAT-006,310.06,369.77,2026-03-05
USE-00034470,PROD-00055155,MAT-001,879.04,313.42,2025-02-18
USE-00034471,PROD-00064566,MAT-002,971.82,326.59,2025-03-03
USE-00034472,PROD-00125092,MAT-002,446.92,13.4,2025-09-27
USE-00034473,PROD-00137258,MAT-009,172.51,112.15,2026-08-21
USE-00034474,PROD-00253739,MAT-010,57.32,13.85,2025-03-24
USE-00034475,PROD-00297152,MAT-001,86.9,379.83,2026-03-20
USE-00034476,PROD-00035999,MAT-010,955.96,343.38,2025-04-13
USE-00034477,PROD-00254013,MAT-007,616.83,111.17,2025-04-01
USE-00034478,PROD-00163548,MAT-001,988.57,82.41,2024-11-26
USE-00034479,PROD-00227308,MAT-003,332.92,499.68,2025-05-14
USE-00034480,PROD-00089113,MAT-010,706.35,316.65,2025-09-15
USE-00034481,PROD-00089135,MAT-002,53.07,279.44,2025-08-25
USE-00034482,PROD-00202661,MAT-001,31.22,71.13,2025-09-26
USE-00034483,PROD-00075738,MAT-006,309.69,471.89,2025-08-23
USE-00034484,PROD-00214419,MAT-003,50.79,416.86,2026-05-25
USE-00034485,PROD-00136254,MAT-007,914.09,39.88,2025-02-11
USE-00034486,PROD-00081164,MAT-001,998.03,87.94,2026-06-17
USE-00034487,PROD-00214306,MAT-010,92.56,55.59,2025-09-22
USE-00034488,PROD-00078001,MAT-002,29.74,67.15,2025-05-15
USE-00034489,PROD-00276555,MAT-004,573.44,437.99,2024-10-12
USE-00034490,PROD-00100776,MAT-006,674.02,19.51,2024-11-04
USE-00034491,PROD-00162776,MAT-006,627.08,48.53,2024-09-02
USE-00034492,PROD-00176949,MAT-006,791.79,401.99,2024-09-04
USE-00034493,PROD-00087270,MAT-007,556.3,127.54,2026-02-22
USE-00034494,PROD-00133431,MAT-005,467.9,355.33,2024-09-07
USE-00034495,PROD-00035325,MAT-010,234.56,459.32,2025-01-27
USE-00034496,PROD-00146219,MAT-003,351.69,130.12,2024-08-30
USE-00034497,PROD-00245086,MAT-009,400.63,119.38,2026-08-20
USE-00034498,PROD-00101763,MAT-003,812.81,234.65,2024-12-23
USE-00034499,PROD-00196218,MAT-008,413.29,201.48,2025-12-08
USE-00034500,PROD-00288973,MAT-008,460.4,414.12,2026-07-03
USE-00034501,PROD-00298619,MAT-008,224.98,24.64,2025-03-07
USE-00034502,PROD-00123287,MAT-003,443.28,14.0,2026-07-16
USE-00034503,PROD-00074538,MAT-001,285.57,406.11,2025-10-29
USE-00034504,PROD-00125980,MAT-001,203.33,211.65,2025-09-11
USE-00034505,PROD-00224411,MAT-010,161.74,183.61,2025-09-22
USE-00034506,PROD-00253435,MAT-007,37.52,237.14,2025-01-15
USE-00034507,PROD-00147598,MAT-002,200.84,302.34,2025-06-08
USE-00034508,PROD-00128500,MAT-010,228.85,195.63,2025-06-09
USE-00034509,PROD-00035471,MAT-007,979.76,114.89,2025-05-21
USE-00034510,PROD-00204787,MAT-006,18.63,474.04,2025-11-13
USE-00034511,PROD-00163672,MAT-010,439.65,338.99,2025-02-07
USE-00034512,PROD-00202317,MAT-009,971.0,462.15,2025-10-20
USE-00034513,PROD-00032815,MAT-003,653.39,380.35,2025-08-16
USE-00034514,PROD-00174016,MAT-001,952.66,134.45,2024-09-23
USE-00034515,PROD-00009172,MAT-007,169.79,393.28,2025-12-04
USE-00034516,PROD-00058607,MAT-001,65.1,63.4,2025-02-28
USE-00034517,PROD-00013072,MAT-001,659.37,351.02,2026-07-21
USE-00034518,PROD-00069788,MAT-010,963.31,450.94,2026-08-02
USE-00034519,PROD-00003801,MAT-010,574.51,313.19,2026-06-11
USE-00034520,PROD-00061371,MAT-006,586.75,202.65,2024-11-20
USE-00034521,PROD-00247294,MAT-002,651.19,388.84,2026-08-23
USE-00034522,PROD-00248319,MAT-009,200.39,498.62,2024-10-21
USE-00034523,PROD-00085168,MAT-006,353.89,298.13,2024-11-25
USE-00034524,PROD-00034223,MAT-008,702.47,453.03,2024-09-03
USE-00034525,PROD-00175973,MAT-006,846.3,393.35,2025-01-10
USE-00034526,PROD-00289873,MAT-005,915.31,227.36,2025-12-28
USE-00034527,PROD-00048188,MAT-009,148.52,92.0,2025-03-22
USE-00034528,PROD-00269223,MAT-004,383.25,22.46,2025-07-27
USE-00034529,PROD-00198457,MAT-005,683.05,463.35,2026-05-31
USE-00034530,PROD-00029538,MAT-006,602.57,254.24,2025-12-30
USE-00034531,PROD-00168374,MAT-004,966.81,16.31,2026-01-03
USE-00034532,PROD-00277365,MAT-010,412.67,315.12,2026-02-15
USE-00034533,PROD-00186475,MAT-010,460.57,397.77,2025-12-26
USE-00034534,PROD-00173943,MAT-009,315.01,391.04,2026-03-01
USE-00034535,PROD-00218477,MAT-005,683.33,92.79,2024-12-18
USE-00034536,PROD-00098702,MAT-003,782.15,252.31,2025-03-11
USE-00034537,PROD-00028426,MAT-010,795.05,393.43,2025-06-01
USE-00034538,PROD-00284611,MAT-003,983.28,282.35,2025-04-03
USE-00034539,PROD-00140255,MAT-002,361.88,143.61,2026-07-07
USE-00034540,PROD-00072282,MAT-003,621.27,241.74,2025-12-31
USE-00034541,PROD-00204454,MAT-001,887.69,319.42,2024-11-12
USE-00034542,PROD-00055061,MAT-010,594.06,89.45,2026-08-17
USE-00034543,PROD-00033972,MAT-001,726.88,243.5,2025-07-12
USE-00034544,PROD-00160535,MAT-005,543.74,321.25,2025-11-24
USE-00034545,PROD-00241961,MAT-003,496.86,215.01,2025-02-12
USE-00034546,PROD-00076204,MAT-006,108.2,340.33,2025-04-01
USE-00034547,PROD-00110565,MAT-005,904.36,360.37,2025-07-26
USE-00034548,PROD-00274930,MAT-002,941.38,48.94,2025-09-05
USE-00034549,PROD-00219019,MAT-005,321.23,207.79,2025-06-25
USE-00034550,PROD-00234263,MAT-005,813.97,122.82,2026-03-21
USE-00034551,PROD-00157809,MAT-002,566.9,259.39,2024-09-11
USE-00034552,PROD-00237222,MAT-001,133.43,52.71,2025-11-04
USE-00034553,PROD-00011553,MAT-008,705.14,475.56,2024-12-01
USE-00034554,PROD-00248995,MAT-004,502.72,286.27,2024-11-28
USE-00034555,PROD-00029627,MAT-008,129.08,234.28,2026-04-17
USE-00034556,PROD-00165938,MAT-003,448.83,424.58,2026-06-02
USE-00034557,PROD-00037423,MAT-009,620.88,365.69,2025-09-30
USE-00034558,PROD-00018743,MAT-005,213.81,444.2,2025-09-17
USE-00034559,PROD-00126944,MAT-010,798.31,301.4,2025-01-14
USE-00034560,PROD-00235932,MAT-007,231.16,29.75,2025-01-21
USE-00034561,PROD-00132174,MAT-010,134.49,61.57,2025-02-24
USE-00034562,PROD-00186545,MAT-003,251.26,163.38,2025-04-20
USE-00034563,PROD-00200424,MAT-003,543.39,457.61,2025-06-25
USE-00034564,PROD-00252313,MAT-010,740.38,331.13,2026-01-06
USE-00034565,PROD-00120481,MAT-009,25.13,480.35,2026-05-24
USE-00034566,PROD-00271849,MAT-006,485.96,450.04,2026-03-23
USE-00034567,PROD-00139610,MAT-001,508.96,194.5,2025-03-18
USE-00034568,PROD-00175152,MAT-006,607.47,402.01,2026-04-19
USE-00034569,PROD-00122403,MAT-003,889.44,240.4,2025-12-13
USE-00034570,PROD-00189819,MAT-006,801.67,140.91,2025-12-30
USE-00034571,PROD-00185458,MAT-005,73.82,412.65,2026-06-15
USE-00034572,PROD-00060938,MAT-003,822.95,96.67,2025-06-04
USE-00034573,PROD-00262666,MAT-002,772.42,492.23,2026-08-18
USE-00034574,PROD-00083810,MAT-006,894.85,154.8,2025-04-27
USE-00034575,PROD-00125039,MAT-001,218.82,57.87,2025-11-20
