usage_id,production_id,material_id,quantity_used,unit_cost,usage_date
USE-00045628,PROD-00051328,MAT-006,596.27,494.74,2025-08-28
USE-00045629,PROD-00222351,MAT-007,300.56,414.52,2025-12-09
USE-00045630,PROD-00196897,MAT-002,948.35,181.56,2025-04-22
USE-00045631,PROD-00159597,MAT-004,192.04,208.17,2024-10-15
USE-00045632,PROD-00017725,MAT-007,105.69,397.8,2025-05-03
USE-00045633,PROD-00078038,MAT-008,592.88,218.02,2024-11-22
USE-00045634,PROD-00090563,MAT-009,346.65,366.37,2025-11-03
USE-00045635,PROD-00112673,MAT-008,549.56,322.04,2026-08-19
USE-00045636,PROD-00119013,MAT-002,222.95,134.12,2026-01-23
USE-00045637,PROD-00218804,MAT-009,558.63,153.52,2026-05-20
USE-00045638,PROD-00243295,MAT-002,557.7,440.61,2024-12-05
USE-00045639,PROD-00066003,MAT-005,347.72,420.24,2026-04-13
USE-00045640,PROD-00115294,MAT-006,473.31,358.38,2025-06-27
USE-00045641,PROD-00273297,MAT-001,420.19,308.0,2025-07-20
USE-00045642,PROD-00147968,MAT-002,663.51,61.34,2025-10-26
USE-00045643,PROD-00101225,MAT-001,920.25,14.79,2025-06-12
USE-00045644,PROD-00075367,MAT-005,911.47,376.83,2025-03-10
USE-00045645,PROD-00151402,MAT-003,900.68,473.57,2026-02-15
USE-00045646,PROD-00147152,MAT-003,567.74,155.46,2026-06-18
USE-00045647,PROD-00198511,MAT-002,800.61,325.97,2025-07-12
USE-00045648,PROD-00071690,MAT-006,683.93,381.24,2025-04-04
USE-00045649,PROD-00079216,MAT-007,839.83,47.75,2024-09-23
USE-00045650,PROD-00272408,MAT-010,346.46,278.35,2025-08-23
USE-00045651,PROD-00058205,MAT-010,941.89,343.72,2026-03-18
USE-00045652,PROD-00140861,MAT-010,746.03,443.53,2025-03-24
USE-00045653,PROD-00283192,MAT-002,405.59,172.22,2026-05-05
USE-00045654,PROD-00166661,MAT-006,212.63,421.15,2025-09-15
USE-00045655,PROD-00088291,MAT-008,468.47,182.36,2026-01-28
USE-00045656,PROD-00009587,MAT-001,246.42,405.97,2025-07-14
USE-00045657,PROD-00079251,MAT-010,177.94,131.91,2026-01-09
USE-00045658,PROD-00151412,MAT-006,979.59,287.86,2026-05-16
USE-00045659,PROD-00056174,MAT-009,649.02,358.93,2025-03-06
USE-00045660,PROD-00020118,MAT-006,551.93,318.76,2026-01-11
USE-00045661,PROD-00028451,MAT-008,787.09,228.25,2026-06-13
USE-00045662,PROD-00271543,MAT-009,933.28,276.31,2025-05-24
USE-00045663,PROD-00107518,MAT-008,475.48,303.77,2026-06-07
USE-00045664,PROD-00205510,MAT-010,179.53,496.64,2025-08-16
USE-00045665,PROD-00149982,MAT-009,744.08,491.51,2026-05-04
USE-00045666,PROD-00100043,MAT-006,282.9,251.63,2024-12-11
USE-00045667,PROD-00203823,MAT-007,687.43,279.12,2025-11-27
USE-00045668,PROD-00059696,MAT-009,54.41,371.83,2026-08-25
USE-00045669,PROD-00199672,MAT-005,345.14,467.96,2025-01-05
USE-00045670,PROD-00292380,MAT-006,540.48,96.73,2025-12-19
USE-00045671,PROD-00267059,MAT-004,585.31,205.22,2024-11-24
USE-00045672,PROD-00003844,MAT-005,779.13,245.51,2026-01-20
USE-00045673,PROD-00064850,MAT-004,726.46,461.02,2026-04-07
USE-00045674,PROD-00298850,MAT-009,559.17,356.71,2024-12-12
USE-00045675,PROD-00060341,MAT-004,591.89,173.32,2024-12-02
USE-00045676,PROD-00228544,MAT-005,296.81,174.89,2026-05-18
USE-00045677,PROD-00038869,MAT-007,835.06,315.13,2025-04-15
USE-00045678,PROD-00222544,MAT-004,720.35,499.95,2024-10-09
USE-00045679,PROD-00120167,MAT-003,251.39,347.92,2025-02-27
USE-00045680,PROD-00046067,MAT-008,180.44,319.82,2026-03-07
USE-00045681,PROD-00090857,MAT-007,362.54,98.99,2024-08-28
USE-00045682,PROD-00202299,MAT-003,382.06,76.73,2026-02-23
USE-00045683,PROD-00034192,MAT-003,453.61,326.2,2026-04-25
USE-00045684,PROD-00130761,MAT-005,446.56,411.52,2026-01-23
USE-00045685,PROD-00066000,MAT-005,684.22,498.01,2026-03-14
USE-00045686,PROD-00187255,MAT-010,479.56,389.79,2026-07-17
USE-00045687,PROD-00222850,MAT-006,742.28,385.35,2025-08-29
USE-00045688,PROD-00049693,MAT-010,903.47,123.18,2025-05-03
USE-00045689,PROD-00281762,MAT-006,651.97,356.21,2025-01-25
USE-00045690,PROD-00120142,MAT-002,447.83,14.41,2026-08-17
USE-00045691,PROD-00140227,MAT-007,741.62,455.3,2025-06-15
USE-00045692,PROD-00077215,MAT-007,73.32,377.71,2024-10-11
USE-00045693,PROD-00052707,MAT-008,972.48,146.47,2026-04-03
USE-00045694,PROD-00105821,MAT-007,303.64,394.52,2024-09-28
USE-00045695,PROD-00223633,MAT-005,198.12,70.52,2024-12-04
USE-00045696,PROD-00069938,MAT-009,575.04,440.47,2025-06-07
USE-00045697,PROD-00107392,MAT-001,395.56,384.47,2025-08-04
USE-00045698,PROD-00013507,MAT-003,646.99,392.11,2025-01-01
USE-00045699,PROD-00006179,MAT-006,674.8,36.55,2025-11-24
USE-00045700,PROD-00066953,MAT-004,496.99,11.82,2025-02-25
USE-00045701,PROD-00239538,MAT-008,633.78,30.33,2026-01-28
USE-00045702,PROD-00082114,MAT-010,524.24,113.93,2025-09-13
USE-00045703,PROD-00290763,MAT-004,443.83,76.54,2026-03-13
USE-00045704,PROD-00184551,MAT-005,655.63,277.17,2025-12-15
USE-00045705,PROD-00045261,MAT-006,833.9,485.53,2025-02-03
USE-00045706,PROD-00033130,MAT-002,649.23,424.45,2025-12-09
USE-00045707,PROD-00081639,MAT-008,909.76,416.59,2024-12-17
USE-00045708,PROD-00036366,MAT-004,372.43,462.08,2024-12-08
USE-00045709,PROD-00243438,MAT-010,156.17,323.49,2024-11-21
USE-00045710,PROD-00146912,MAT-010,996.64,212.35,2025-08-28
USE-00045711,PROD-00205799,MAT-009,422.68,363.38,2026-06-15
USE-00045712,PROD-00048772,MAT-008,879.51,428.7,2026-05-15
USE-00045713,PROD-00224436,MAT-005,80.64,441.12,2026-02-19
USE-00045714,PROD-00111124,MAT-006,382.84,40.8,2025-04-22
USE-00045715,PROD-00030486,MAT-010,355.89,338.68,2025-11-09
USE-00045716,PROD-00144089,MAT-009,176.88,145.24,2025-02-26
USE-00045717,PROD-00168735,MAT-005,534.62,466.72,2025-02-12
USE-00045718,PROD-00047071,MAT-004,732.11,372.44,2024-12-03
USE-00045719,PROD-00176249,MAT-009,843.37,475.14,2026-05-20
USE-00045720,PROD-00285288,MAT-003,655.46,17.61,2025-11-04
USE-00045721,PROD-00048154,MAT-008,260.29,486.17,2024-12-29
USE-00045722,PROD-00148981,MAT-007,137.75,36.54,2024-10-12
USE-00045723,PROD-00139843,MAT-008,959.56,306.24,2025-10-02
USE-00045724,PROD-00168830,MAT-010,750.13,115.53,2025-12-29
USE-00045725,PROD-00188064,MAT-003,364.17,453.36,2025-04-19
USE-00045726,PROD-00017980,MAT-005,988.75,220.18,2026-04-15
USE-00045727,PROD-00060234,MAT-001,722.83,42.59,2024-09-24
USE-00045728,PROD-00210528,MAT-009,27.41,135.95,2025-08-22
USE-00045729,PROD-00116387,MAT-003,48.68,220.14,2026-03-25
USE-00045730,PROD-00119602,MAT-010,596.07,65.24,2025-10-15
USE-00045731,PROD-00114234,MAT-005,105.24,100.08,2025-06-14
USE-00045732,PROD-00054072,MAT-004,224.49,221.36,2026-05-22
USE-00045733,PROD-00252623,MAT-010,747.92,302.38,2026-05-07
USE-00045734,PROD-00141748,MAT-003,91.08,471.23,2025-06-22
USE-00045735,PROD-00088029,MAT-005,357.97,102.29,2025-09-28
USE-00045736,PROD-00240457,MAT-007,373.16,18.63,2026-07-30
USE-00045737,PROD-00050824,MAT-008,820.31,314.22,2025-11-18
USE-00045738,PROD-00170881,MAT-009,38.94,258.2,2025-08-19
USE-00045739,PROD-00171590,MAT-010,971.8,69.04,2025-01-25
USE-00045740,PROD-00188253,MAT-001,541.48,136.92,2025-08-24
USE-00045741,PROD-00112431,MAT-007,401.23,365.34,2025-11-24
USE-00045742,PROD-00020123,MAT-005,610.04,36.41,2025-07-20
USE-00045743,PROD-00007347,MAT-002,328.51,290.51,2025-02-12
USE-00045744,PROD-00052506,MAT-009,359.66,398.14,2026-06-28
USE-00045745,PROD-00157221,MAT-010,647.68,306.34,2025-07-23
USE-00045746,PROD-00102691,MAT-010,964.05,202.9,2026-04-09
USE-00045747,PROD-00133483,MAT-006,280.8,19.39,2026-05-10
USE-00045748,PROD-00036685,MAT-010,172.59,357.66,2024-12-02
USE-00045749,PROD-00134996,MAT-007,81.65,170.7,2025-01-11
USE-00045750,PROD-00015346,MAT-008,224.21,194.17,2024-10-06
USE-00045751,PROD-00089124,MAT-004,80.72,132.57,2026-08-08
USE-00045752,PROD-00023631,MAT-008,889.9,77.73,2025-12-04
USE-00045753,PROD-00137682,MAT-004,933.26,275.36,2026-06-28
USE-00045754,PROD-00116418,MAT-003,320.37,199.85,2025-03-24
USE-00045755,PROD-00063196,MAT-004,557.66,110.15,2026-04-18
USE-00045756,PROD-00253488,MAT-006,890.06,295.12,2025-10-24
USE-00045757,PROD-00252045,MAT-001,542.3,12.65,2024-10-02
USE-00045758,PROD-00042602,MAT-003,304.52,455.15,2024-10-18
USE-00045759,PROD-00019508,MAT-001,313.45,19.95,2026-07-09
USE-00045760,PROD-00137401,MAT-004,324.76,110.33,2025-03-14
USE-00045761,PROD-00004433,MAT-002,711.88,408.1,2026-02-17
USE-00045762,PROD-00209285,MAT-010,194.2,270.31,2025-06-17
USE-00045763,PROD-00001046,MAT-005,579.13,411.88,2025-10-28
USE-00045764,PROD-00067787,MAT-002,579.61,91.71,2024-09-09
USE-00045765,PROD-00120070,MAT-008,231.36,249.19,2026-05-08
USE-00045766,PROD-00080325,MAT-002,609.38,60.83,2024-10-21
USE-00045767,PROD-00000077,MAT-009,376.16,442.59,2026-02-25
USE-00045768,PROD-00013104,MAT-010,29.99,277.85,2026-05-29
USE-00045769,PROD-00038733,MAT-006,724.98,28.85,2026-06-30
USE-00045770,PROD-00053813,MAT-010,278.57,461.47,2026-02-08
USE-00045771,PROD-00112561,MAT-006,174.91,279.35,2025-02-04
USE-00045772,PROD-00248029,MAT-009,824.15,155.49,2025-12-10
USE-00045773,PROD-00166660,MAT-003,823.38,279.61,2025-02-01
USE-00045774,PROD-00174810,MAT-009,295.29,118.08,2025-09-20
USE-00045775,PROD-00198791,MAT-003,190.6,141.86,2026-06-05
USE-00045776,PROD-00135670,MAT-003,983.21,446.28,2025-11-19
USE-00045777,PROD-00065946,MAT-004,84.6,428.38,2024-09-25
USE-00045778,PROD-00187601,MAT-003,634.21,74.86,2026-01-18
USE-00045779,PROD-00124275,MAT-006,407.93,389.56,2025-11-21
USE-00045780,PROD-00051652,MAT-003,765.01,42.49,2026-03-15
USE-00045781,PROD-00039153,MAT-001,270.3,411.47,2025-01-09
USE-00045782,PROD-00018318,MAT-002,883.07,467.86,2026-02-25
USE-00045783,PROD-00233057,MAT-002,610.65,219.11,2025-02-24
USE-00045784,PROD-00204468,MAT-006,533.66,269.55,2025-07-15
USE-00045785,PROD-00262906,MAT-010,816.0,285.16,2025-07-27
USE-00045786,PROD-00259940,MAT-010,118.54,190.65,2025-02-05
USE-00045787,PROD-00120005,MAT-001,14.88,232.48,2024-10-29
USE-00045788,PROD-00234835,MAT-004,720.62,220.03,2025-03-06
USE-00045789,PROD-00050231,MAT-006,729.49,347.98,2024-12-31
USE-00045790,PROD-00165993,MAT-009,585.13,137.01,2026-04-07
USE-00045791,PROD-00175921,MAT-003,231.35,419.93,2024-11-19
USE-00045792,PROD-00088132,MAT-006,906.24,151.28,2025-04-03
USE-00045793,PROD-00059782,MAT-004,710.61,78.92,2025-06-19
USE-00045794,PROD-00028796,MAT-003,551.12,88.6,2025-02-12
USE-00045795,PROD-00299072,MAT-001,616.53,380.45,2025-01-27
USE-00045796,PROD-00106123,MAT-010,843.1,325.55,2025-02-27
USE-00045797,PROD-00292699,MAT-001,399.29,314.82,2025-11-29
USE-00045798,PROD-00103488,MAT-007,797.73,270.16,2025-05-22
USE-00045799,PROD-00278580,MAT-008,373.81,459.0,2026-03-25
USE-00045800,PROD-00138800,MAT-007,667.39,169.43,2024-10-20
USE-00045801,PROD-00271996,MAT-003,916.43,411.3,2026-03-19
USE-00045802,PROD-00171171,MAT-002,900.54,79.71,2024-12-19
USE-00045803,PROD-00012605,MAT-005,310.5,349.67,2026-07-23
USE-00045804,PROD-00276618,MAT-009,904.97,122.4,2024-12-06
USE-00045805,PROD-00021930,MAT-005,185.5,476.73,2025-02-22
USE-00045806,PROD-00292042,MAT-003,704.39,478.88,2026-03-25
USE-00045807,PROD-00269022,MAT-004,203.3,89.51,2026-02-02
USE-00045808,PROD-00175346,MAT-010,429.21,462.72,2024-12-22
USE-00045809,PROD-00060733,MAT-009,194.45,318.78,2026-05-27
USE-00045810,PROD-00031757,MAT-005,692.1,57.9,2025-03-22
USE-00045811,PROD-00168641,MAT-005,140.34,328.23,2026-08-01
USE-00045812,PROD-00282396,MAT-004,506.22,387.4,2025-09-12
USE-00045813,PROD-00226221,MAT-003,992.56,200.48,2024-11-03
USE-00045814,PROD-00079227,MAT-005,391.59,314.68,2025-12-03
USE-00045815,PROD-00010086,MAT-006,797.38,126.14,2025-05-03
USE-00045816,PROD-00030822,MAT-005,933.04,453.83,2025-07-25
USE-00045817,PROD-00123425,MAT-010,43.42,452.98,2025-01-23
USE-00045818,PROD-00141233,MAT-003,147.78,397.51,2024-10-02
USE-00045819,PROD-00254079,MAT-003,645.19,457.04,2025-03-19
USE-00045820,PROD-00243750,MAT-010,18.86,145.36,2025-04-01
USE-00045821,PROD-00229962,MAT-003,394.19,374.44,2026-08-16
USE-00045822,PROD-00047115,MAT-004,575.24,25.22,2025-07-07
USE-00045823,PROD-00088916,MAT-004,602.94,68.21,2026-08-20
USE-00045824,PROD-00084720,MAT-002,754.31,298.7,2024-11-28
USE-00045825,PROD-00035255,MAT-005,866.65,145.9,2025-02-04
USE-00045826,PROD-00217532,MAT-002,682.18,119.35,2025-12-26
USE-00045827,PROD-00215405,MAT-003,256.95,12.74,2026-06-07
USE-00045828,PROD-00209469,MAT-003,480.83,493.47,2025-11-21
USE-00045829,PROD-00093538,MAT-003,853.3,364.14,2024-11-19
USE-00045830,PROD-00066456,MAT-010,121.7,280.63,2025-11-28
USE-00045831,PROD-00158003,MAT-006,135.86,292.8,2025-06-20
USE-00045832,PROD-00056199,MAT-009,822.87,364.05,2025-03-05
USE-00045833,PROD-00077053,MAT-009,41.4,304.32,2026-08-16
USE-00045834,PROD-00013410,MAT-003,126.12,218.5,2025-04-29
USE-00045835,PROD-00040969,MAT-010,420.77,15.08,2025-10-24
USE-00045836,PROD-00251090,MAT-002,711.19,238.55,2025-05-28
USE-00045837,PROD-00261605,MAT-008,641.27,125.48,2025-09-26
USE-00045838,PROD-00073097,MAT-007,420.5,388.34,2026-03-26
USE-00045839,PROD-00163273,MAT-004,157.23,202.27,2025-08-24
USE-00045840,PROD-00233920,MAT-001,459.02,439.45,2025-09-09
USE-00045841,PROD-00044078,MAT-002,533.36,235.64,2026-04-11
USE-00045842,PROD-00296663,MAT-002,307.19,379.07,2024-10-03
USE-00045843,PROD-00118720,MAT-001,43.23,286.08,2025-03-04
USE-00045844,PROD-00285466,MAT-007,984.04,434.87,2026-02-24
USE-00045845,PROD-00290233,MAT-008,918.11,268.04,2025-02-21
USE-00045846,PROD-00123145,MAT-008,431.08,431.83,2024-12-04
USE-00045847,PROD-00050500,MAT-001,840.76,198.02,2026-06-24
USE-00045848,PROD-00079980,MAT-006,640.25,457.32,2024-11-29
USE-00045849,PROD-00047257,MAT-009,980.11,356.17,2024-10-08
USE-00045850,PROD-00061183,MAT-010,825.99,74.98,2025-09-12
USE-00045851,PROD-00147596,MAT-007,272.33,245.04,2025-06-05
USE-00045852,PROD-00177671,MAT-008,255.44,385.07,2025-04-17
USE-00045853,PROD-00234369,MAT-001,466.47,336.5,2025-10-01
USE-00045854,PROD-00162929,MAT-005,753.65,335.79,2024-12-18
USE-00045855,PROD-00138615,MAT-009,378.64,163.83,2024-10-02
USE-00045856,PROD-00033996,MAT-006,382.66,407.77,2024-11-13
USE-00045857,PROD-00094019,MAT-005,525.65,491.19,2025-01-18
USE-00045858,PROD-00215281,MAT-004,889.74,357.91,2024-10-01
USE-00045859,PROD-00140843,MAT-005,870.07,20.99,2026-03-21
USE-00045860,PROD-00087365,MAT-002,395.9,460.81,2024-10-19
USE-00045861,PROD-00022079,MAT-006,650.89,239.49,2026-03-05
USE-00045862,PROD-00173491,MAT-006,43.38,213.23,2025-12-22
USE-00045863,PROD-00237596,MAT-007,470.4,490.42,2026-08-25
USE-00045864,PROD-00079845,MAT-001,63.56,281.76,2026-04-21
USE-00045865,PROD-00020035,MAT-006,366.77,198.38,2025-11-22
USE-00045866,PROD-00244490,MAT-009,452.11,493.3,2026-04-08
USE-00045867,PROD-00298076,MAT-003,881.14,252.68,2024-12-10
USE-00045868,PROD-00208882,MAT-009,298.28,69.88,2026-02-09
USE-00045869,PROD-00164648,MAT-003,996.07,464.9,2024-10-27
USE-00045870,PROD-00238037,MAT-002,768.29,171.79,2026-03-11
USE-00045871,PROD-00069837,MAT-002,184.21,196.96,2026-05-15
USE-00045872,PROD-00224592,MAT-007,30.34,250.69,2024-11-09
USE-00045873,PROD-00203438,MAT-001,961.2,84.51,2025-06-19
USE-00045874,PROD-00284406,MAT-005,475.1,224.06,2025-11-30
USE-00045875,PROD-00139020,MAT-007,199.79,75.14,2025-12-05
USE-00045876,PROD-00296776,MAT-004,283.27,153.63,2025-08-29
USE-00045877,PROD-00269809,MAT-003,227.28,113.61,2026-02-24
USE-00045878,PROD-00263268,MAT-009,148.04,151.43,2024-09-12
USE-00045879,PROD-00098095,MAT-008,190.74,171.15,2025-02-16
USE-00045880,PROD-00238454,MAT-003,964.04,364.35,2026-04-22
USE-00045881,PROD-00047210,MAT-005,420.55,445.31,2026-01-29
USE-00045882,PROD-00179205,MAT-010,699.44,160.39,2024-09-24
USE-00045883,PROD-00246139,MAT-010,994.03,326.8,2026-08-09
USE-00045884,PROD-00217148,MAT-007,923.26,78.09,2024-12-23
USE-00045885,PROD-00014876,MAT-010,409.56,123.34,2026-08-21
USE-00045886,PROD-00236182,MAT-001,712.69,496.17,2025-01-28
USE-00045887,PROD-00118972,MAT-006,578.46,470.15,2025-01-01
USE-00045888,PROD-00242685,MAT-004,785.7,464.81,2025-10-06
USE-00045889,PROD-00039583,MAT-004,367.52,312.82,2025-05-12
USE-00045890,PROD-00074673,MAT-010,819.24,127.34,2026-06-21
USE-00045891,PROD-00184889,MAT-003,824.27,53.91,2025-04-15
USE-00045892,PROD-00014195,MAT-002,157.52,291.84,2026-01-10
USE-00045893,PROD-00236768,MAT-004,294.71,425.93,2025-03-31
USE-00045894,PROD-00102033,MAT-006,134.87,54.89,2025-01-28
USE-00045895,PROD-00240551,MAT-008,610.6,137.5,2025-03-07
USE-00045896,PROD-00186329,MAT-009,222.02,148.9,2025-08-15
USE-00045897,PROD-00280538,MAT-009,90.51,210.43,2025-03-18
USE-00045898,PROD-00191144,MAT-003,986.13,63.85,2024-12-05
USE-00045899,PROD-00110030,MAT-009,581.33,317.28,2024-12-22
USE-00045900,PROD-00002700,MAT-003,143.3,487.1,2025-12-19
USE-00045901,PROD-00166514,MAT-007,616.59,153.85,2024-12-28
USE-00045902,PROD-00001862,MAT-009,378.51,393.4,2025-03-12
USE-00045903,PROD-00111433,MAT-006,812.1,415.37,2026-04-17
USE-00045904,PROD-00164124,MAT-008,319.54,289.01,2025-06-15
USE-00045905,PROD-00129829,MAT-010,484.85,62.4,2024-08-28
USE-00045906,PROD-00253149,MAT-005,715.76,305.92,2025-05-04
USE-00045907,PROD-00004783,MAT-001,629.59,250.28,2024-11-04
USE-00045908,PROD-00153490,MAT-010,435.84,218.03,2026-04-04
USE-00045909,PROD-00156410,MAT-006,317.31,269.35,2024-10-18
USE-00045910,PROD-00124081,MAT-004,215.33,61.49,2026-07-28
USE-00045911,PROD-00052152,MAT-007,796.71,143.22,2025-08-06
USE-00045912,PROD-00090635,MAT-006,558.38,454.31,2025-12-13
USE-00045913,PROD-00082809,MAT-001,833.18,352.64,2025-07-04
USE-00045914,PROD-00149357,MAT-002,997.14,250.58,2025-06-13
USE-00045915,PROD-00093293,MAT-005,742.11,18.24,2026-03-21
USE-00045916,PROD-00114008,MAT-007,596.12,490.11,2025-06-01
USE-00045917,PROD-00260406,MAT-008,18.87,243.81,2024-09-22
USE-00045918,PROD-00295331,MAT-007,364.99,424.65,2026-01-01
USE-00045919,PROD-00195924,MAT-003,985.22,56.09,2026-03-26
USE-00045920,PROD-00172105,MAT-006,188.5,161.7,2026-07-23
USE-00045921,PROD-00240295,MAT-005,709.21,134.25,2026-08-17
USE-00045922,PROD-00285404,MAT-004,427.94,468.3,2025-11-23
USE-00045923,PROD-00079396,MAT-001,19.93,308.08,2026-02-09
USE-00045924,PROD-00115554,MAT-002,652.11,369.05,2026-08-16
USE-00045925,PROD-00079204,MAT-008,591.66,352.34,2025-04-30
USE-00045926,PROD-00224861,MAT-007,574.74,87.57,2025-01-17
USE-00045927,PROD-00151931,MAT-001,709.08,58.03,2025-07-25
USE-00045928,PROD-00276195,MAT-006,414.7,308.6,2024-11-08
USE-00045929,PROD-00002851,MAT-003,291.74,133.44,2026-05-05
USE-00045930,PROD-00206045,MAT-008,81.83,128.61,2025-10-29
USE-00045931,PROD-00121930,MAT-003,266.49,415.92,2024-09-21
USE-00045932,PROD-00156613,MAT-001,726.78,267.98,2025-04-23
USE-00045933,PROD-00183178,MAT-006,667.31,392.8,2026-04-08
USE-00045934,PROD-00087841,MAT-006,614.8,380.14,2026-04-14
USE-00045935,PROD-00229956,MAT-009,414.5,80.88,2026-06-30
USE-00045936,PROD-00067524,MAT-006,658.51,187.01,2024-11-06
USE-00045937,PROD-00141072,MAT-010,721.9,228.62,2025-06-13
USE-00045938,PROD-00058288,MAT-010,888.53,224.06,2024-12-10
USE-00045939,PROD-00071517,MAT-001,411.52,376.74,2025-08-13
USE-00045940,PROD-00121478,MAT-003,322.92,39.53,2024-11-02
USE-00045941,PROD-00133268,MAT-007,375.8,314.5,2026-07-29
USE-00045942,PROD-00134937,MAT-005,366.2,245.44,2026-03-31
USE-00045943,PROD-00168108,MAT-003,152.84,294.16,2025-12-20
USE-00045944,PROD-00261731,MAT-008,236.75,126.98,2024-11-22
USE-00045945,PROD-00218294,MAT-002,663.83,51.63,2025-05-24
USE-00045946,PROD-00202179,MAT-010,784.2,304.01,2024-12-11
USE-00045947,PROD-00014560,MAT-001,403.23,492.78,2025-12-06
USE-00045948,PROD-00168980,MAT-001,439.84,201.73,2025-08-21
USE-00045949,PROD-00236851,MAT-006,567.24,183.52,2024-08-27
USE-00045950,PROD-00149305,MAT-003,489.82,422.87,2026-05-18
USE-00045951,PROD-00112316,MAT-005,303.7,14.66,2025-11-14
USE-00045952,PROD-00117360,MAT-008,466.19,416.07,2026-06-09
USE-00045953,PROD-00152306,MAT-006,825.03,65.08,2025-12-16
USE-00045954,PROD-00299637,MAT-003,895.94,443.5,2025-04-17
USE-00045955,PROD-00149838,MAT-010,170.46,344.33,2026-08-24
USE-00045956,PROD-00062694,MAT-002,229.6,321.67,2024-09-09
USE-00045957,PROD-00239751,MAT-004,387.63,495.87,2025-04-08
USE-00045958,PROD-00194043,MAT-008,600.04,314.96,2025-04-07
USE-00045959,PROD-00051458,MAT-004,808.3,199.08,2024-12-30
USE-00045960,PROD-00040421,MAT-004,387.13,82.97,2025-01-18
USE-00045961,PROD-00073715,MAT-006,919.86,221.32,2025-11-30
USE-00045962,PROD-00294064,MAT-001,745.12,222.87,2026-03-30
USE-00045963,PROD-00018243,MAT-002,305.02,197.98,2026-06-02
USE-00045964,PROD-00188272,MAT-002,116.98,261.54,2025-06-27
USE-00045965,PROD-00136440,MAT-004,773.78,461.83,2026-01-06
USE-00045966,PROD-00154825,MAT-006,156.52,137.89,2025-02-13
USE-00045967,PROD-00174407,MAT-005,10.32,172.79,2026-06-08
USE-00045968,PROD-00051427,MAT-007,880.82,54.82,2024-08-29
USE-00045969,PROD-00197225,MAT-004,16.63,179.48,2025-11-25
USE-00045970,PROD-00251097,MAT-003,288.28,457.55,2025-01-14
USE-00045971,PROD-00076361,MAT-007,492.03,276.36,2026-05-11
USE-00045972,PROD-00092565,MAT-008,904.74,297.52,2026-01-01
USE-00045973,PROD-00001036,MAT-001,817.87,400.99,2026-04-28
USE-00045974,PROD-00119660,MAT-002,478.05,260.39,2025-08-26
USE-00045975,PROD-00212934,MAT-006,552.46,368.43,2025-02-08
USE-00045976,PROD-00103126,MAT-002,214.78,366.68,2025-12-29
USE-00045977,PROD-00143665,MAT-009,23.18,294.63,2026-04-13
USE-00045978,PROD-00238627,MAT-007,52.89,484.87,2026-01-01
USE-00045979,PROD-00055160,MAT-001,254.49,393.1,2025-10-28
USE-00045980,PROD-00048479,MAT-005,368.9,47.02,2026-03-18
USE-00045981,PROD-00243918,MAT-005,537.42,426.43,2026-06-12
USE-00045982,PROD-00208100,MAT-005,663.06,464.95,2026-06-01
USE-00045983,PROD-00211362,MAT-006,394.87,298.36,2025-04-22
USE-00045984,PROD-00261728,MAT-003,40.48,176.35,2024-09-15
USE-00045985,PROD-00022904,MAT-001,420.1,147.98,2026-07-15
USE-00045986,PROD-00111475,MAT-008,632.99,74.02,2026-04-17
USE-00045987,PROD-00139112,MAT-009,522.22,133.31,2025-03-12
USE-00045988,PROD-00038086,MAT-008,984.86,236.71,2024-11-28
USE-00045989,PROD-00254984,MAT-001,220.43,464.79,2025-10-23
USE-00045990,PROD-00005560,MAT-003,889.22,143.7,2026-07-08
USE-00045991,PROD-00059589,MAT-002,83.43,158.9,2025-02-13
USE-00045992,PROD-00162545,MAT-004,218.6,59.83,2025-08-05
USE-00045993,PROD-00292424,MAT-007,246.37,10.91,2026-01-11
USE-00045994,PROD-00204410,MAT-007,966.1,69.82,2024-12-23
USE-00045995,PROD-00001828,MAT-009,459.89,36.41,2025-04-12
USE-00045996,PROD-00053799,MAT-004,368.93,366.01,2024-12-22
USE-00045997,PROD-00214217,MAT-002,217.24,498.13,2025-03-18
USE-00045998,PROD-00228046,MAT-002,43.0,183.74,2026-04-21
USE-00045999,PROD-00013502,MAT-002,156.67,187.68,2025-12-04
USE-00046000,PROD-00130906,MAT-007,830.04,310.5,2024-12-21
USE-00046001,PROD-00202995,MAT-006,819.25,17.52,2025-10-05
USE-00046002,PROD-00185749,MAT-006,180.07,464.55,2026-03-30
USE-00046003,PROD-00198012,MAT-006,575.31,261.38,2025-05-25
USE-00046004,PROD-00077337,MAT-006,741.45,258.46,2026-03-20
USE-00046005,PROD-00287578,MAT-007,978.11,462.85,2026-08-03
USE-00046006,PROD-00097992,MAT-005,33.41,230.4,2025-07-03
USE-00046007,PROD-00009259,MAT-009,237.4,329.54,2025-05-25
USE-00046008,PROD-00230390,MAT-006,324.01,423.71,2024-09-04
USE-00046009,PROD-00225018,MAT-007,405.41,465.27,2026-03-18
USE-00046010,PROD-00174036,MAT-001,500.17,187.06,2026-06-25
USE-00046011,PROD-00244263,MAT-004,128.28,11.43,2025-07-26
USE-00046012,PROD-00094114,MAT-002,274.87,21.57,2025-11-18
USE-00046013,PROD-00129209,MAT-008,610.25,86.13,2026-07-31
USE-00046014,PROD-00023983,MAT-004,185.68,171.35,2025-11-05
USE-00046015,PROD-00050089,MAT-010,184.96,218.75,2025-05-17
