movement_id,movement_date,material_id,warehouse,movement_type,quantity
INV-00041416,2025-05-03,MAT-001,WH-003,Adjustment,4929
INV-00041417,2024-10-21,MAT-001,WH-003,Production Consumption,2662
INV-00041418,2024-09-27,MAT-009,WH-001,Production Consumption,1180
INV-00041419,2025-07-05,MAT-003,WH-002,Sales,1764
INV-00041420,2025-01-07,MAT-005,WH-003,Return,2951
INV-00041421,2026-05-28,MAT-003,WH-002,Sales,351
INV-00041422,2025-07-30,MAT-008,WH-002,Sales,1798
INV-00041423,2026-05-19,MAT-004,WH-001,Purchase,745
INV-00041424,2025-08-25,MAT-002,WH-001,Purchase,2812
INV-00041425,2024-10-14,MAT-002,WH-002,Production Consumption,3535
INV-00041426,2025-04-28,MAT-009,WH-003,Adjustment,3842
INV-00041427,2026-05-05,MAT-007,WH-002,Purchase,2811
INV-00041428,2026-05-16,MAT-006,WH-002,Adjustment,4672
INV-00041429,2025-11-05,MAT-005,WH-001,Production Consumption,245
INV-00041430,2025-09-24,MAT-009,WH-003,Return,934
INV-00041431,2025-04-08,MAT-003,WH-002,Sales,1543
INV-00041432,2024-11-05,MAT-010,WH-001,Adjustment,3573
INV-00041433,2026-05-22,MAT-005,WH-001,Adjustment,1942
INV-00041434,2025-08-16,MAT-008,WH-003,Production Consumption,779
INV-00041435,2025-01-03,MAT-009,WH-002,Sales,3334
INV-00041436,2026-07-16,MAT-004,WH-003,Adjustment,1898
INV-00041437,2025-02-20,MAT-010,WH-001,Return,4947
INV-00041438,2024-11-09,MAT-009,WH-001,Return,2143
INV-00041439,2025-12-23,MAT-001,WH-003,Adjustment,4941
INV-00041440,2026-03-13,MAT-009,WH-002,Purchase,3279
INV-00041441,2025-08-30,MAT-005,WH-001,Return,490
INV-00041442,2026-02-27,MAT-009,WH-001,Production Consumption,3467
INV-00041443,2026-07-24,MAT-005,WH-003,Adjustment,3373
INV-00041444,2026-08-09,MAT-005,WH-002,Production Consumption,159
INV-00041445,2026-06-27,MAT-007,WH-001,Return,4204
INV-00041446,2025-02-03,MAT-002,WH-003,Sales,682
INV-00041447,2026-03-13,MAT-006,WH-002,Purchase,1932
INV-00041448,2024-09-06,MAT-004,WH-003,Purchase,2264
INV-00041449,2026-03-30,MAT-009,WH-002,Adjustment,4186
INV-00041450,2024-10-13,MAT-008,WH-001,Return,1028
INV-00041451,2025-12-23,MAT-008,WH-001,Purchase,713
INV-00041452,2026-02-11,MAT-005,WH-002,Purchase,3260
INV-00041453,2026-05-04,MAT-007,WH-003,Return,1681
INV-00041454,2025-06-28,MAT-007,WH-001,Adjustment,2995
INV-00041455,2024-09-20,MAT-003,WH-003,Production Consumption,96
INV-00041456,2025-07-13,MAT-010,WH-001,Purchase,3360
INV-00041457,2026-06-19,MAT-004,WH-003,Adjustment,129
INV-00041458,2025-06-11,MAT-004,WH-001,Production Consumption,3111
INV-00041459,2025-11-25,MAT-008,WH-003,Production Consumption,4520
INV-00041460,2024-12-14,MAT-002,WH-002,Adjustment,1386
INV-00041461,2026-05-28,MAT-010,WH-001,Production Consumption,4304
INV-00041462,2025-07-07,MAT-009,WH-002,Production Consumption,3674
INV-00041463,2025-11-09,MAT-007,WH-001,Production Consumption,3503
INV-00041464,2025-06-09,MAT-007,WH-002,Return,2680
INV-00041465,2024-10-20,MAT-007,WH-003,Sales,4936
INV-00041466,2024-10-29,MAT-005,WH-001,Return,2812
INV-00041467,2025-11-29,MAT-004,WH-001,Sales,3610
INV-00041468,2026-02-19,MAT-002,WH-003,Return,4619
INV-00041469,2024-12-20,MAT-004,WH-003,Adjustment,3601
INV-00041470,2025-06-13,MAT-006,WH-001,Sales,558
INV-00041471,2026-07-11,MAT-009,WH-001,Production Consumption,3525
INV-00041472,2025-09-17,MAT-009,WH-003,Production Consumption,1276
INV-00041473,2024-11-15,MAT-009,WH-001,Purchase,4078
INV-00041474,2024-11-07,MAT-010,WH-002,Production Consumption,1125
INV-00041475,2024-12-29,MAT-010,WH-001,Production Consumption,1430
INV-00041476,2025-05-28,MAT-005,WH-003,Adjustment,640
INV-00041477,2025-05-30,MAT-001,WH-001,Production Consumption,3687
INV-00041478,2025-08-11,MAT-008,WH-003,Sales,970
INV-00041479,2026-05-07,MAT-009,WH-002,Adjustment,4479
INV-00041480,2024-12-24,MAT-004,WH-003,Sales,3248
INV-00041481,2026-06-08,MAT-004,WH-002,Return,3905
INV-00041482,2025-11-27,MAT-007,WH-002,Adjustment,1452
INV-00041483,2026-07-20,MAT-009,WH-003,Purchase,4152
INV-00041484,2025-04-27,MAT-001,WH-002,Purchase,2965
INV-00041485,2025-05-22,MAT-009,WH-003,Sales,1652
INV-00041486,2025-03-02,MAT-002,WH-001,Adjustment,2795
INV-00041487,2025-02-04,MAT-008,WH-002,Return,3046
INV-00041488,2024-08-27,MAT-004,WH-001,Production Consumption,2309
INV-00041489,2025-08-03,MAT-010,WH-001,Return,3436
INV-00041490,2024-09-23,MAT-005,WH-001,Production Consumption,79
INV-00041491,2026-01-10,MAT-004,WH-002,Return,650
INV-00041492,2026-04-28,MAT-005,WH-001,Production Consumption,4586
INV-00041493,2025-09-01,MAT-004,WH-001,Sales,1371
INV-00041494,2025-10-23,MAT-004,WH-003,Purchase,2519
INV-00041495,2026-05-19,MAT-010,WH-001,Sales,1088
INV-00041496,2026-07-23,MAT-004,WH-003,Sales,1227
INV-00041497,2025-11-27,MAT-001,WH-003,Return,1191
INV-00041498,2025-10-17,MAT-007,WH-003,Purchase,3179
INV-00041499,2024-11-27,MAT-007,WH-003,Purchase,2897
INV-00041500,2024-09-01,MAT-006,WH-002,Sales,1921
INV-00041501,2026-01-31,MAT-002,WH-003,Adjustment,774
INV-00041502,2025-04-11,MAT-008,WH-003,Production Consumption,1419
INV-00041503,2025-10-21,MAT-004,WH-003,Purchase,2780
INV-00041504,2026-05-15,MAT-002,WH-001,Production Consumption,1329
INV-00041505,2025-09-17,MAT-010,WH-002,Sales,1734
INV-00041506,2025-06-24,MAT-002,WH-002,Return,246
INV-00041507,2026-07-24,MAT-005,WH-001,Purchase,2305
INV-00041508,2025-03-30,MAT-002,WH-001,Purchase,1007
INV-00041509,2025-10-08,MAT-006,WH-001,Sales,1255
INV-00041510,2025-05-04,MAT-005,WH-003,Return,2535
INV-00041511,2026-07-22,MAT-010,WH-003,Sales,3169
INV-00041512,2025-08-20,MAT-009,WH-003,Adjustment,4633
INV-00041513,2025-06-18,MAT-009,WH-001,Sales,1282
INV-00041514,2025-02-03,MAT-004,WH-001,Return,3829
INV-00041515,2025-03-07,MAT-006,WH-002,Return,4101
INV-00041516,2026-06-05,MAT-001,WH-002,Sales,354
INV-00041517,2025-12-19,MAT-005,WH-002,Adjustment,2655
INV-00041518,2026-01-19,MAT-006,WH-001,Return,1043
INV-00041519,2024-09-20,MAT-006,WH-003,Return,4965
INV-00041520,2025-07-26,MAT-004,WH-003,Sales,1235
INV-00041521,2024-12-10,MAT-002,WH-002,Return,3558
INV-00041522,2024-10-15,MAT-006,WH-003,Production Consumption,466
INV-00041523,2024-12-31,MAT-001,WH-002,Sales,343
INV-00041524,2026-07-15,MAT-004,WH-003,Adjustment,2148
INV-00041525,2026-06-07,MAT-002,WH-001,Purchase,1952
INV-00041526,2024-08-31,MAT-009,WH-003,Purchase,445
INV-00041527,2025-07-30,MAT-010,WH-001,Purchase,2388
INV-00041528,2025-05-27,MAT-005,WH-001,Sales,2974
INV-00041529,2025-10-19,MAT-002,WH-001,Purchase,156
INV-00041530,2025-10-26,MAT-009,WH-002,Sales,2074
INV-00041531,2025-01-22,MAT-008,WH-002,Return,3697
INV-00041532,2026-05-01,MAT-005,WH-003,Purchase,2268
INV-00041533,2026-03-22,MAT-003,WH-001,Production Consumption,4010
INV-00041534,2026-06-13,MAT-005,WH-003,Adjustment,3933
INV-00041535,2025-02-05,MAT-005,WH-001,Adjustment,4923
INV-00041536,2025-12-15,MAT-009,WH-002,Return,590
INV-00041537,2026-05-13,MAT-010,WH-001,Production Consumption,1276
INV-00041538,2024-12-27,MAT-005,WH-001,Sales,2860
INV-00041539,2024-10-29,MAT-006,WH-001,Purchase,1673
INV-00041540,2024-12-01,MAT-003,WH-003,Production Consumption,255
INV-00041541,2025-02-17,MAT-009,WH-001,Return,2000
INV-00041542,2026-06-28,MAT-004,WH-001,Adjustment,3165
INV-00041543,2025-12-20,MAT-001,WH-003,Production Consumption,1006
INV-00041544,2025-05-28,MAT-008,WH-001,Production Consumption,1003
INV-00041545,2024-10-20,MAT-001,WH-003,Adjustment,2835
INV-00041546,2025-11-28,MAT-004,WH-002,Sales,3214
INV-00041547,2026-03-17,MAT-001,WH-002,Purchase,21
INV-00041548,2025-04-27,MAT-001,WH-002,Purchase,4736
INV-00041549,2025-03-06,MAT-003,WH-003,Return,2050
INV-00041550,2024-11-18,MAT-007,WH-002,Adjustment,3801
INV-00041551,2025-08-11,MAT-008,WH-001,Purchase,3228
INV-00041552,2025-07-21,MAT-010,WH-002,Sales,769
INV-00041553,2025-11-24,MAT-003,WH-003,Return,325
INV-00041554,2025-12-06,MAT-006,WH-003,Adjustment,3209
INV-00041555,2025-03-15,MAT-007,WH-002,Purchase,456
INV-00041556,2025-10-24,MAT-001,WH-002,Sales,4377
INV-00041557,2026-08-04,MAT-002,WH-002,Production Consumption,2795
INV-00041558,2026-01-01,MAT-006,WH-003,Return,2892
INV-00041559,2025-10-20,MAT-005,WH-001,Adjustment,2750
INV-00041560,2025-02-13,MAT-005,WH-001,Return,2327
INV-00041561,2025-06-14,MAT-002,WH-002,Return,4541
INV-00041562,2024-10-15,MAT-005,WH-001,Return,1084
INV-00041563,2026-03-27,MAT-010,WH-001,Adjustment,32
INV-00041564,2026-01-19,MAT-009,WH-001,Return,4665
INV-00041565,2025-07-01,MAT-010,WH-002,Sales,4474
INV-00041566,2026-01-12,MAT-009,WH-003,Adjustment,4120
INV-00041567,2026-07-26,MAT-001,WH-001,Adjustment,4670
INV-00041568,2026-02-05,MAT-008,WH-003,Return,3895
INV-00041569,2026-05-20,MAT-009,WH-001,Adjustment,2626
INV-00041570,2025-08-15,MAT-008,WH-002,Adjustment,2903
INV-00041571,2025-09-29,MAT-003,WH-003,Purchase,3880
INV-00041572,2025-06-01,MAT-003,WH-001,Sales,1204
INV-00041573,2026-02-01,MAT-005,WH-003,Production Consumption,2576
INV-00041574,2024-11-25,MAT-002,WH-002,Return,770
INV-00041575,2024-12-12,MAT-001,WH-001,Adjustment,1214
INV-00041576,2025-05-26,MAT-002,WH-003,Adjustment,894
INV-00041577,2024-12-13,MAT-007,WH-001,Sales,350
INV-00041578,2025-06-30,MAT-002,WH-001,Production Consumption,3605
INV-00041579,2026-07-22,MAT-008,WH-003,Adjustment,4634
INV-00041580,2026-03-08,MAT-004,WH-001,Sales,1970
INV-00041581,2024-12-12,MAT-007,WH-001,Sales,3339
INV-00041582,2025-01-29,MAT-007,WH-003,Adjustment,1173
INV-00041583,2026-04-12,MAT-004,WH-001,Adjustment,2051
INV-00041584,2025-02-24,MAT-006,WH-001,Production Consumption,405
INV-00041585,2024-11-12,MAT-006,WH-002,Purchase,4658
INV-00041586,2024-10-12,MAT-004,WH-002,Production Consumption,3511
INV-00041587,2025-09-12,MAT-009,WH-002,Purchase,4776
INV-00041588,2025-05-22,MAT-009,WH-002,Adjustment,672
INV-00041589,2024-08-25,MAT-007,WH-001,Return,4296
INV-00041590,2026-08-05,MAT-004,WH-001,Production Consumption,4400
INV-00041591,2025-05-06,MAT-005,WH-003,Return,3120
INV-00041592,2025-10-21,MAT-002,WH-003,Return,1812
INV-00041593,2024-09-19,MAT-010,WH-001,Adjustment,619
INV-00041594,2025-06-14,MAT-004,WH-003,Purchase,181
INV-00041595,2026-02-26,MAT-002,WH-003,Production Consumption,2244
INV-00041596,2025-06-22,MAT-001,WH-003,Production Consumption,1055
INV-00041597,2025-01-15,MAT-008,WH-003,Sales,3411
INV-00041598,2024-09-18,MAT-010,WH-003,Purchase,1918
INV-00041599,2025-01-10,MAT-003,WH-001,Production Consumption,890
INV-00041600,2025-06-27,MAT-002,WH-002,Sales,2861
INV-00041601,2025-10-31,MAT-008,WH-001,Production Consumption,3751
INV-00041602,2025-03-10,MAT-008,WH-001,Production Consumption,1250
INV-00041603,2026-02-17,MAT-002,WH-003,Return,3378
INV-00041604,2026-03-10,MAT-009,WH-001,Return,3747
INV-00041605,2024-10-24,MAT-010,WH-002,Return,4576
INV-00041606,2026-01-23,MAT-007,WH-002,Purchase,3248
INV-00041607,2025-04-23,MAT-009,WH-002,Adjustment,104
INV-00041608,2026-06-24,MAT-009,WH-003,Purchase,1659
INV-00041609,2026-08-24,MAT-003,WH-001,Sales,565
INV-00041610,2025-01-10,MAT-002,WH-003,Sales,2588
INV-00041611,2025-02-08,MAT-010,WH-002,Sales,148
INV-00041612,2026-07-12,MAT-003,WH-003,Return,3396
INV-00041613,2025-06-15,MAT-003,WH-001,Purchase,1389
INV-00041614,2025-05-27,MAT-006,WH-001,Return,2595
INV-00041615,2026-02-24,MAT-010,WH-002,Purchase,414
INV-00041616,2025-12-19,MAT-006,WH-001,Sales,3852
INV-00041617,2025-07-09,MAT-009,WH-001,Return,2253
INV-00041618,2025-08-13,MAT-004,WH-001,Sales,3536
INV-00041619,2025-05-09,MAT-002,WH-003,Production Consumption,988
INV-00041620,2025-03-29,MAT-004,WH-002,Purchase,1547
INV-00041621,2026-08-19,MAT-005,WH-003,Adjustment,567
INV-00041622,2026-03-04,MAT-010,WH-002,Return,4176
INV-00041623,2024-08-30,MAT-002,WH-001,Purchase,4083
INV-00041624,2025-06-11,MAT-002,WH-002,Purchase,50
INV-00041625,2024-12-23,MAT-006,WH-003,Sales,1200
INV-00041626,2025-03-18,MAT-002,WH-002,Sales,4545
INV-00041627,2026-02-15,MAT-003,WH-002,Purchase,4070
INV-00041628,2025-04-19,MAT-005,WH-003,Production Consumption,4373
INV-00041629,2025-01-12,MAT-005,WH-002,Sales,2910
INV-00041630,2024-11-08,MAT-010,WH-001,Adjustment,2801
INV-00041631,2025-02-19,MAT-005,WH-001,Production Consumption,335
INV-00041632,2026-08-09,MAT-003,WH-003,Sales,963
INV-00041633,2025-10-09,MAT-004,WH-001,Adjustment,3341
INV-00041634,2025-07-24,MAT-008,WH-003,Production Consumption,3238
INV-00041635,2025-05-08,MAT-009,WH-001,Sales,4984
INV-00041636,2026-02-10,MAT-007,WH-003,Purchase,2094
INV-00041637,2026-03-13,MAT-005,WH-003,Production Consumption,4863
INV-00041638,2025-08-07,MAT-003,WH-002,Purchase,639
INV-00041639,2025-01-26,MAT-006,WH-002,Purchase,3648
INV-00041640,2025-09-12,MAT-010,WH-001,Return,799
INV-00041641,2025-01-27,MAT-004,WH-003,Return,3787
INV-00041642,2024-10-09,MAT-001,WH-001,Adjustment,3887
INV-00041643,2024-09-03,MAT-010,WH-002,Sales,876
INV-00041644,2025-12-04,MAT-006,WH-001,Production Consumption,647
INV-00041645,2025-05-26,MAT-005,WH-003,Sales,1462
INV-00041646,2025-12-29,MAT-006,WH-003,Production Consumption,3367
INV-00041647,2026-02-07,MAT-002,WH-002,Production Consumption,2281
INV-00041648,2024-11-25,MAT-006,WH-003,Sales,2625
INV-00041649,2025-05-02,MAT-001,WH-001,Adjustment,4717
INV-00041650,2025-03-21,MAT-003,WH-001,Production Consumption,2772
INV-00041651,2024-08-31,MAT-004,WH-002,Production Consumption,1560
INV-00041652,2026-02-26,MAT-007,WH-001,Sales,415
INV-00041653,2025-04-09,MAT-002,WH-002,Production Consumption,3482
INV-00041654,2024-10-13,MAT-003,WH-002,Production Consumption,4819
INV-00041655,2024-09-10,MAT-003,WH-003,Purchase,4996
INV-00041656,2025-08-29,MAT-001,WH-002,Production Consumption,244
INV-00041657,2026-06-12,MAT-007,WH-003,Sales,2574
INV-00041658,2025-10-25,MAT-009,WH-002,Purchase,3062
INV-00041659,2026-05-24,MAT-007,WH-003,Return,880
INV-00041660,2025-11-13,MAT-001,WH-002,Production Consumption,2669
INV-00041661,2024-11-08,MAT-001,WH-001,Production Consumption,2674
INV-00041662,2026-05-08,MAT-001,WH-002,Adjustment,1091
INV-00041663,2026-03-28,MAT-009,WH-002,Purchase,3876
INV-00041664,2025-11-25,MAT-005,WH-002,Sales,1817
INV-00041665,2026-01-12,MAT-006,WH-002,Sales,169
INV-00041666,2025-09-19,MAT-004,WH-002,Return,1624
INV-00041667,2025-02-28,MAT-007,WH-002,Sales,3618
INV-00041668,2025-04-16,MAT-009,WH-002,Return,4317
INV-00041669,2025-01-08,MAT-002,WH-002,Production Consumption,3630
INV-00041670,2024-10-28,MAT-004,WH-001,Sales,751
INV-00041671,2025-10-13,MAT-001,WH-002,Sales,1594
INV-00041672,2024-10-11,MAT-010,WH-002,Adjustment,516
INV-00041673,2026-03-03,MAT-003,WH-003,Adjustment,301
INV-00041674,2025-06-17,MAT-001,WH-001,Production Consumption,241
INV-00041675,2024-12-21,MAT-006,WH-002,Sales,3495
INV-00041676,2024-12-15,MAT-009,WH-001,Return,1474
INV-00041677,2026-05-14,MAT-002,WH-003,Purchase,4376
INV-00041678,2026-08-21,MAT-007,WH-002,Purchase,554
INV-00041679,2026-06-18,MAT-007,WH-001,Sales,197
INV-00041680,2024-11-26,MAT-004,WH-002,Purchase,3498
INV-00041681,2025-09-09,MAT-007,WH-003,Purchase,2162
INV-00041682,2026-02-15,MAT-006,WH-003,Purchase,2985
INV-00041683,2024-11-25,MAT-009,WH-001,Adjustment,4124
INV-00041684,2026-01-25,MAT-002,WH-003,Sales,2555
INV-00041685,2025-01-04,MAT-006,WH-003,Purchase,2088
INV-00041686,2025-11-26,MAT-002,WH-002,Production Consumption,1909
INV-00041687,2024-11-16,MAT-001,WH-001,Adjustment,3282
INV-00041688,2026-03-11,MAT-008,WH-003,Sales,4875
INV-00041689,2025-06-24,MAT-010,WH-001,Purchase,4562
INV-00041690,2024-10-27,MAT-006,WH-003,Return,4525
INV-00041691,2026-02-21,MAT-001,WH-002,Purchase,247
INV-00041692,2026-04-22,MAT-001,WH-002,Adjustment,4677
INV-00041693,2026-04-20,MAT-009,WH-001,Sales,3665
INV-00041694,2025-06-22,MAT-003,WH-003,Adjustment,184
INV-00041695,2025-06-22,MAT-002,WH-002,Adjustment,1202
INV-00041696,2025-04-16,MAT-002,WH-003,Return,4476
INV-00041697,2026-07-11,MAT-002,WH-003,Production Consumption,4325
INV-00041698,2025-03-24,MAT-002,WH-002,Purchase,4014
INV-00041699,2025-10-24,MAT-009,WH-003,Sales,4663
INV-00041700,2024-12-09,MAT-009,WH-003,Sales,1729
INV-00041701,2025-07-22,MAT-003,WH-002,Return,3389
INV-00041702,2025-09-29,MAT-003,WH-001,Production Consumption,4506
INV-00041703,2025-04-22,MAT-001,WH-003,Production Consumption,733
INV-00041704,2025-05-07,MAT-004,WH-001,Production Consumption,643
INV-00041705,2025-04-21,MAT-005,WH-002,Production Consumption,4796
INV-00041706,2026-02-13,MAT-007,WH-003,Production Consumption,3136
INV-00041707,2026-04-14,MAT-001,WH-002,Sales,3669
INV-00041708,2026-07-18,MAT-005,WH-002,Sales,550
INV-00041709,2025-12-21,MAT-002,WH-003,Adjustment,4551
INV-00041710,2025-02-28,MAT-009,WH-003,Adjustment,3631
INV-00041711,2026-07-25,MAT-003,WH-003,Production Consumption,2186
INV-00041712,2025-08-27,MAT-010,WH-003,Return,1708
INV-00041713,2025-09-11,MAT-006,WH-003,Purchase,3042
INV-00041714,2025-01-20,MAT-004,WH-002,Production Consumption,2994
INV-00041715,2025-04-16,MAT-007,WH-001,Sales,3496
INV-00041716,2026-02-28,MAT-007,WH-002,Production Consumption,3765
INV-00041717,2024-12-24,MAT-002,WH-003,Adjustment,1526
INV-00041718,2025-06-19,MAT-009,WH-003,Sales,1562
INV-00041719,2024-12-11,MAT-007,WH-003,Production Consumption,208
INV-00041720,2025-08-23,MAT-010,WH-002,Adjustment,2049
INV-00041721,2026-04-30,MAT-005,WH-001,Purchase,2827
INV-00041722,2025-05-25,MAT-008,WH-003,Adjustment,127
INV-00041723,2025-11-16,MAT-005,WH-002,Adjustment,759
INV-00041724,2025-06-16,MAT-001,WH-001,Adjustment,1403
INV-00041725,2026-02-26,MAT-003,WH-003,Production Consumption,2968
INV-00041726,2024-11-09,MAT-003,WH-003,Adjustment,2197
INV-00041727,2026-05-29,MAT-007,WH-003,Purchase,649
INV-00041728,2024-12-08,MAT-009,WH-002,Adjustment,674
INV-00041729,2024-11-22,MAT-003,WH-002,Production Consumption,1996
INV-00041730,2025-12-07,MAT-010,WH-002,Production Consumption,864
INV-00041731,2026-06-25,MAT-006,WH-003,Production Consumption,3599
INV-00041732,2024-11-13,MAT-003,WH-002,Production Consumption,1673
INV-00041733,2026-01-10,MAT-009,WH-001,Production Consumption,248
INV-00041734,2025-07-28,MAT-010,WH-002,Return,4770
INV-00041735,2026-06-29,MAT-007,WH-001,Adjustment,2378
INV-00041736,2024-12-09,MAT-007,WH-003,Purchase,542
INV-00041737,2024-09-01,MAT-010,WH-001,Adjustment,2401
INV-00041738,2025-10-06,MAT-003,WH-001,Adjustment,3837
INV-00041739,2026-04-13,MAT-009,WH-001,Production Consumption,1489
INV-00041740,2025-05-27,MAT-009,WH-003,Purchase,1484
INV-00041741,2025-01-02,MAT-002,WH-002,Sales,785
INV-00041742,2024-11-02,MAT-005,WH-003,Purchase,4455
INV-00041743,2025-01-27,MAT-003,WH-003,Return,4875
INV-00041744,2026-03-10,MAT-003,WH-002,Adjustment,4500
INV-00041745,2026-07-24,MAT-010,WH-002,Return,256
INV-00041746,2025-10-25,MAT-003,WH-001,Adjustment,4978
INV-00041747,2026-03-02,MAT-009,WH-003,Adjustment,4049
INV-00041748,2026-05-05,MAT-009,WH-003,Return,4947
INV-00041749,2026-07-13,MAT-004,WH-001,Production Consumption,37
INV-00041750,2025-09-14,MAT-004,WH-002,Sales,3001
INV-00041751,2026-04-17,MAT-009,WH-003,Adjustment,1017
INV-00041752,2026-04-08,MAT-006,WH-002,Adjustment,2439
INV-00041753,2025-10-25,MAT-002,WH-003,Adjustment,835
INV-00041754,2026-05-27,MAT-002,WH-001,Adjustment,1935
INV-00041755,2026-01-24,MAT-004,WH-002,Return,1650
INV-00041756,2024-10-24,MAT-010,WH-003,Purchase,1979
INV-00041757,2026-08-07,MAT-002,WH-001,Sales,4049
INV-00041758,2025-06-06,MAT-005,WH-001,Purchase,3460
INV-00041759,2026-03-05,MAT-008,WH-001,Sales,4570
INV-00041760,2025-12-25,MAT-003,WH-002,Adjustment,3202
INV-00041761,2025-08-24,MAT-008,WH-002,Sales,3645
INV-00041762,2025-05-07,MAT-003,WH-001,Sales,3605
INV-00041763,2025-07-09,MAT-002,WH-001,Adjustment,2724
INV-00041764,2025-12-09,MAT-001,WH-003,Purchase,3349
INV-00041765,2026-03-06,MAT-008,WH-002,Adjustment,1152
INV-00041766,2024-12-10,MAT-002,WH-001,Return,4704
INV-00041767,2026-02-01,MAT-008,WH-001,Sales,2210
INV-00041768,2025-04-09,MAT-010,WH-002,Return,4439
INV-00041769,2024-10-20,MAT-009,WH-002,Return,936
INV-00041770,2025-05-04,MAT-009,WH-003,Purchase,326
INV-00041771,2025-02-07,MAT-006,WH-003,Adjustment,2696
INV-00041772,2026-05-01,MAT-002,WH-003,Purchase,601
INV-00041773,2025-09-10,MAT-007,WH-001,Adjustment,1974
INV-00041774,2024-10-28,MAT-002,WH-001,Sales,2465
INV-00041775,2024-09-09,MAT-002,WH-003,Purchase,1786
INV-00041776,2025-02-22,MAT-002,WH-002,Adjustment,82
INV-00041777,2024-09-08,MAT-003,WH-002,Production Consumption,3903
INV-00041778,2024-10-16,MAT-004,WH-003,Purchase,3729
INV-00041779,2025-03-20,MAT-004,WH-002,Return,3588
INV-00041780,2024-10-27,MAT-009,WH-002,Production Consumption,2948
INV-00041781,2026-01-15,MAT-010,WH-003,Production Consumption,1037
INV-00041782,2026-04-19,MAT-009,WH-003,Adjustment,4925
INV-00041783,2026-01-11,MAT-004,WH-002,Sales,931
INV-00041784,2024-10-15,MAT-001,WH-001,Production Consumption,1469
INV-00041785,2024-10-29,MAT-009,WH-003,Production Consumption,4359
INV-00041786,2025-12-20,MAT-006,WH-001,Purchase,627
INV-00041787,2026-01-17,MAT-004,WH-002,Return,3549
INV-00041788,2025-04-29,MAT-003,WH-001,Production Consumption,4791
INV-00041789,2025-11-12,MAT-006,WH-002,Adjustment,3303
INV-00041790,2025-04-25,MAT-002,WH-001,Production Consumption,2016
INV-00041791,2026-02-02,MAT-002,WH-002,Production Consumption,711
INV-00041792,2026-07-23,MAT-001,WH-001,Production Consumption,2200
INV-00041793,2026-07-18,MAT-005,WH-003,Sales,4014
INV-00041794,2025-12-22,MAT-003,WH-002,Production Consumption,989
INV-00041795,2024-09-01,MAT-007,WH-001,Return,2263
INV-00041796,2025-02-09,MAT-009,WH-003,Production Consumption,731
INV-00041797,2025-10-06,MAT-007,WH-002,Return,4970
INV-00041798,2025-10-06,MAT-006,WH-003,Adjustment,3952
INV-00041799,2026-03-22,MAT-010,WH-003,Purchase,2590
INV-00041800,2025-06-23,MAT-005,WH-001,Production Consumption,4701
INV-00041801,2026-01-25,MAT-002,WH-002,Return,375
INV-00041802,2025-06-24,MAT-007,WH-002,Adjustment,1769
INV-00041803,2025-04-05,MAT-010,WH-003,Sales,3130
INV-00041804,2025-01-28,MAT-003,WH-001,Sales,2024
INV-00041805,2026-02-19,MAT-001,WH-003,Sales,1168
INV-00041806,2025-01-20,MAT-010,WH-001,Return,326
INV-00041807,2024-09-05,MAT-005,WH-001,Adjustment,2518
INV-00041808,2025-03-27,MAT-009,WH-001,Purchase,4832
INV-00041809,2025-09-29,MAT-007,WH-001,Adjustment,676
INV-00041810,2025-05-26,MAT-009,WH-003,Adjustment,1611
INV-00041811,2025-07-09,MAT-002,WH-001,Purchase,4025
INV-00041812,2026-04-02,MAT-007,WH-002,Return,3251
INV-00041813,2025-02-17,MAT-009,WH-002,Purchase,4
INV-00041814,2025-09-03,MAT-006,WH-002,Adjustment,676
INV-00041815,2024-09-30,MAT-001,WH-001,Return,1284
INV-00041816,2025-07-27,MAT-009,WH-002,Production Consumption,1461
INV-00041817,2025-08-23,MAT-009,WH-002,Production Consumption,4486
INV-00041818,2026-04-09,MAT-001,WH-001,Sales,2196
INV-00041819,2025-01-10,MAT-007,WH-001,Purchase,782
INV-00041820,2026-04-24,MAT-005,WH-003,Return,1815
INV-00041821,2024-09-08,MAT-002,WH-002,Adjustment,4310
INV-00041822,2026-03-19,MAT-002,WH-002,Production Consumption,4155
INV-00041823,2025-03-28,MAT-002,WH-003,Production Consumption,3540
INV-00041824,2025-06-09,MAT-008,WH-002,Purchase,463
INV-00041825,2025-11-22,MAT-007,WH-003,Return,4445
INV-00041826,2026-02-12,MAT-003,WH-001,Production Consumption,2607
INV-00041827,2025-04-26,MAT-008,WH-002,Return,2989
INV-00041828,2024-12-07,MAT-006,WH-003,Purchase,1884
INV-00041829,2025-09-13,MAT-007,WH-001,Return,3870
INV-00041830,2024-09-13,MAT-002,WH-003,Sales,3600
INV-00041831,2025-03-10,MAT-003,WH-002,Production Consumption,2207
INV-00041832,2025-01-29,MAT-010,WH-001,Sales,1169
INV-00041833,2026-07-31,MAT-003,WH-003,Return,158
INV-00041834,2025-11-20,MAT-001,WH-002,Sales,4325
INV-00041835,2025-06-18,MAT-004,WH-003,Return,2124
INV-00041836,2026-01-03,MAT-005,WH-002,Sales,2090
INV-00041837,2025-01-21,MAT-005,WH-001,Sales,366
INV-00041838,2025-09-27,MAT-006,WH-001,Production Consumption,2503
INV-00041839,2025-04-26,MAT-001,WH-002,Adjustment,2702
INV-00041840,2024-08-29,MAT-006,WH-002,Sales,4586
