quality_check_id,production_id,inspection_date,inspector_id,units_inspected,defective_units,defect_type,result
QC-00047222,PROD-00144735,2025-05-15,EMP-00402,1268,65,Surface,Failed
QC-00047223,PROD-00117203,2026-04-05,EMP-00073,2710,61,None,Passed
QC-00047224,PROD-00163419,2025-05-30,EMP-00003,2046,6,Assembly,Passed
QC-00047225,PROD-00196346,2025-10-11,EMP-00305,2302,138,None,Failed
QC-00047226,PROD-00135512,2025-04-01,EMP-00259,603,42,Material,Failed
QC-00047227,PROD-00156370,2025-09-06,EMP-00377,1211,113,Dimensional,Failed
QC-00047228,PROD-00071811,2026-02-24,EMP-00106,1047,52,Surface,Passed
QC-00047229,PROD-00246052,2026-01-14,EMP-00054,2717,271,Assembly,Failed
QC-00047230,PROD-00067850,2025-12-10,EMP-00210,1165,71,None,Failed
QC-00047231,PROD-00228038,2025-10-21,EMP-00056,2959,264,Material,Failed
QC-00047232,PROD-00122869,2025-10-21,EMP-00222,1943,64,Surface,Passed
QC-00047233,PROD-00097518,2025-01-13,EMP-00002,2977,239,Dimensional,Failed
QC-00047234,PROD-00125682,2025-09-26,EMP-00094,1984,88,Assembly,Passed
QC-00047235,PROD-00096267,2026-05-08,EMP-00347,2319,129,Assembly,Failed
QC-00047236,PROD-00239743,2025-01-21,EMP-00393,1915,183,Surface,Failed
QC-00047237,PROD-00196112,2024-09-22,EMP-00100,652,34,None,Failed
QC-00047238,PROD-00124989,2025-02-13,EMP-00163,2666,263,Surface,Failed
QC-00047239,PROD-00194114,2024-10-12,EMP-00333,1737,26,Dimensional,Passed
QC-00047240,PROD-00095815,2025-08-19,EMP-00491,2025,174,Surface,Failed
QC-00047241,PROD-00267432,2025-10-17,EMP-00353,2363,128,Dimensional,Failed
QC-00047242,PROD-00239967,2025-12-22,EMP-00442,2759,266,None,Failed
QC-00047243,PROD-00198025,2025-03-31,EMP-00220,2280,2,Assembly,Passed
QC-00047244,PROD-00197694,2025-02-26,EMP-00500,1815,107,None,Failed
QC-00047245,PROD-00237885,2026-07-12,EMP-00415,1241,92,Material,Failed
QC-00047246,PROD-00035709,2026-05-20,EMP-00028,779,55,Material,Failed
QC-00047247,PROD-00108752,2025-02-02,EMP-00409,617,34,Dimensional,Failed
QC-00047248,PROD-00100647,2025-10-16,EMP-00013,2333,120,Dimensional,Failed
QC-00047249,PROD-00140278,2025-12-02,EMP-00303,2867,116,Surface,Passed
QC-00047250,PROD-00292790,2024-11-27,EMP-00168,2762,163,Material,Failed
QC-00047251,PROD-00281671,2026-01-04,EMP-00318,624,56,Surface,Failed
QC-00047252,PROD-00007030,2024-10-29,EMP-00328,642,31,Surface,Passed
QC-00047253,PROD-00170411,2024-11-10,EMP-00230,1767,59,Dimensional,Passed
QC-00047254,PROD-00142173,2025-01-29,EMP-00409,2306,177,Dimensional,Failed
QC-00047255,PROD-00140391,2025-05-19,EMP-00310,2609,172,Surface,Failed
QC-00047256,PROD-00053013,2025-08-31,EMP-00234,882,39,Surface,Passed
QC-00047257,PROD-00173877,2026-04-22,EMP-00423,1612,78,Assembly,Passed
QC-00047258,PROD-00258776,2025-04-04,EMP-00458,2922,115,Surface,Passed
QC-00047259,PROD-00278480,2025-06-22,EMP-00269,747,31,Dimensional,Passed
QC-00047260,PROD-00195350,2025-09-08,EMP-00309,1960,8,Surface,Passed
QC-00047261,PROD-00034113,2025-06-30,EMP-00449,888,23,None,Passed
QC-00047262,PROD-00034232,2025-03-14,EMP-00075,1341,62,Surface,Passed
QC-00047263,PROD-00291425,2026-08-14,EMP-00461,1917,38,Dimensional,Passed
QC-00047264,PROD-00048151,2025-10-07,EMP-00123,1735,25,Dimensional,Passed
QC-00047265,PROD-00047267,2025-09-28,EMP-00076,1147,82,Assembly,Failed
QC-00047266,PROD-00129954,2025-06-24,EMP-00400,624,47,None,Failed
QC-00047267,PROD-00102439,2026-07-29,EMP-00493,599,51,Surface,Failed
QC-00047268,PROD-00223454,2026-06-02,EMP-00131,525,10,None,Passed
QC-00047269,PROD-00166629,2024-10-29,EMP-00278,741,3,Dimensional,Passed
QC-00047270,PROD-00177878,2025-01-28,EMP-00445,882,17,None,Passed
QC-00047271,PROD-00253180,2025-09-21,EMP-00270,2506,222,Dimensional,Failed
QC-00047272,PROD-00195496,2025-04-02,EMP-00165,1573,99,None,Failed
QC-00047273,PROD-00148584,2025-04-24,EMP-00046,1322,100,Surface,Failed
QC-00047274,PROD-00022498,2025-03-18,EMP-00393,1109,13,Surface,Passed
QC-00047275,PROD-00258539,2025-11-02,EMP-00288,1518,2,Surface,Passed
QC-00047276,PROD-00221996,2026-05-24,EMP-00335,686,65,Dimensional,Failed
QC-00047277,PROD-00084895,2026-06-29,EMP-00381,2814,40,Dimensional,Passed
QC-00047278,PROD-00124379,2024-12-07,EMP-00092,1387,87,None,Failed
QC-00047279,PROD-00258640,2025-07-03,EMP-00154,2338,217,Dimensional,Failed
QC-00047280,PROD-00131461,2024-09-10,EMP-00340,2779,251,Dimensional,Failed
QC-00047281,PROD-00136068,2025-06-09,EMP-00138,1496,92,Surface,Failed
QC-00047282,PROD-00194339,2026-05-29,EMP-00040,1224,46,Assembly,Passed
QC-00047283,PROD-00085197,2025-06-08,EMP-00090,1724,153,Material,Failed
QC-00047284,PROD-00074132,2026-07-26,EMP-00293,2515,48,Surface,Passed
QC-00047285,PROD-00162356,2025-12-17,EMP-00414,2784,34,Assembly,Passed
QC-00047286,PROD-00058422,2026-08-07,EMP-00422,796,70,Material,Failed
QC-00047287,PROD-00158802,2025-10-01,EMP-00368,959,29,None,Passed
QC-00047288,PROD-00041461,2026-07-06,EMP-00257,1013,82,Material,Failed
QC-00047289,PROD-00074631,2025-07-14,EMP-00016,610,35,None,Failed
QC-00047290,PROD-00106667,2026-08-05,EMP-00085,2853,216,Dimensional,Failed
QC-00047291,PROD-00230882,2025-05-26,EMP-00400,656,25,Material,Passed
QC-00047292,PROD-00256877,2026-06-08,EMP-00118,1435,66,Assembly,Passed
QC-00047293,PROD-00051217,2026-08-12,EMP-00497,705,10,None,Passed
QC-00047294,PROD-00228388,2024-11-23,EMP-00336,1424,120,None,Failed
QC-00047295,PROD-00064255,2025-06-20,EMP-00376,758,0,Dimensional,Passed
QC-00047296,PROD-00163618,2024-09-30,EMP-00011,1530,58,Surface,Passed
QC-00047297,PROD-00032509,2024-11-27,EMP-00074,1640,109,Assembly,Failed
QC-00047298,PROD-00071381,2026-07-10,EMP-00076,2876,152,None,Failed
QC-00047299,PROD-00065944,2024-11-03,EMP-00455,1163,48,Material,Passed
QC-00047300,PROD-00053992,2025-02-07,EMP-00080,771,13,Surface,Passed
QC-00047301,PROD-00066260,2024-10-19,EMP-00082,590,35,Material,Failed
QC-00047302,PROD-00129956,2024-10-28,EMP-00393,553,28,None,Failed
QC-00047303,PROD-00064024,2025-02-28,EMP-00256,1373,91,None,Failed
QC-00047304,PROD-00174051,2025-10-25,EMP-00087,2845,153,Assembly,Failed
QC-00047305,PROD-00067154,2024-11-23,EMP-00475,1058,74,Assembly,Failed
QC-00047306,PROD-00230744,2026-05-11,EMP-00260,1467,84,Surface,Failed
QC-00047307,PROD-00199027,2024-10-13,EMP-00316,1823,105,None,Failed
QC-00047308,PROD-00052350,2024-08-26,EMP-00136,1216,108,Assembly,Failed
QC-00047309,PROD-00220041,2025-11-08,EMP-00487,2069,199,None,Failed
QC-00047310,PROD-00289264,2024-09-13,EMP-00153,984,57,None,Failed
QC-00047311,PROD-00035280,2025-05-30,EMP-00321,2824,260,Surface,Failed
QC-00047312,PROD-00167745,2025-04-27,EMP-00064,1148,23,Dimensional,Passed
QC-00047313,PROD-00212032,2026-07-26,EMP-00426,2061,157,None,Failed
QC-00047314,PROD-00298387,2025-05-11,EMP-00132,761,57,Dimensional,Failed
QC-00047315,PROD-00104393,2024-12-17,EMP-00415,1818,121,None,Failed
QC-00047316,PROD-00051421,2025-03-25,EMP-00389,2838,190,None,Failed
QC-00047317,PROD-00228753,2025-11-22,EMP-00391,524,25,None,Passed
QC-00047318,PROD-00162783,2026-05-25,EMP-00317,615,17,Material,Passed
QC-00047319,PROD-00080309,2025-04-06,EMP-00282,1113,14,Dimensional,Passed
QC-00047320,PROD-00169371,2024-12-15,EMP-00059,1444,24,Material,Passed
QC-00047321,PROD-00028930,2024-10-15,EMP-00242,1579,32,Dimensional,Passed
QC-00047322,PROD-00084952,2025-06-19,EMP-00219,2830,227,Assembly,Failed
QC-00047323,PROD-00129896,2025-06-09,EMP-00398,1208,36,Surface,Passed
QC-00047324,PROD-00187820,2026-01-04,EMP-00030,2965,6,Dimensional,Passed
QC-00047325,PROD-00180819,2025-06-21,EMP-00203,1019,27,Assembly,Passed
QC-00047326,PROD-00148112,2025-02-09,EMP-00123,669,46,None,Failed
QC-00047327,PROD-00131816,2025-01-07,EMP-00259,1459,138,Dimensional,Failed
QC-00047328,PROD-00204001,2026-03-11,EMP-00059,2000,106,Dimensional,Failed
QC-00047329,PROD-00191892,2026-01-26,EMP-00469,2847,124,None,Passed
QC-00047330,PROD-00182280,2024-11-02,EMP-00129,1364,62,Dimensional,Passed
QC-00047331,PROD-00272245,2025-10-19,EMP-00303,817,68,Surface,Failed
QC-00047332,PROD-00255956,2026-02-08,EMP-00415,2851,266,Assembly,Failed
QC-00047333,PROD-00027852,2025-05-02,EMP-00386,2968,119,None,Passed
QC-00047334,PROD-00223813,2026-07-29,EMP-00229,1373,118,Surface,Failed
QC-00047335,PROD-00207123,2026-08-11,EMP-00023,2164,106,Material,Passed
QC-00047336,PROD-00212501,2024-10-18,EMP-00250,2190,199,None,Failed
QC-00047337,PROD-00272018,2025-02-12,EMP-00296,2134,27,Assembly,Passed
QC-00047338,PROD-00135600,2026-07-12,EMP-00466,2760,50,Material,Passed
QC-00047339,PROD-00232112,2025-09-27,EMP-00069,873,67,None,Failed
QC-00047340,PROD-00153457,2025-09-16,EMP-00093,1727,151,Material,Failed
QC-00047341,PROD-00026571,2026-02-07,EMP-00284,2104,123,Material,Failed
QC-00047342,PROD-00213372,2025-04-23,EMP-00324,2318,61,None,Passed
QC-00047343,PROD-00060510,2026-04-13,EMP-00249,2405,69,Dimensional,Passed
QC-00047344,PROD-00241344,2026-05-20,EMP-00275,2171,129,Material,Failed
QC-00047345,PROD-00284808,2025-07-03,EMP-00241,2963,92,Surface,Passed
QC-00047346,PROD-00081149,2025-11-02,EMP-00016,1555,21,Assembly,Passed
QC-00047347,PROD-00044877,2024-11-06,EMP-00090,1504,74,Material,Passed
QC-00047348,PROD-00221096,2025-01-01,EMP-00350,1690,123,Material,Failed
QC-00047349,PROD-00196283,2026-01-15,EMP-00395,1917,165,Dimensional,Failed
QC-00047350,PROD-00131628,2026-01-16,EMP-00485,1340,45,Assembly,Passed
QC-00047351,PROD-00292989,2025-12-18,EMP-00459,2494,87,Assembly,Passed
QC-00047352,PROD-00288623,2025-01-28,EMP-00085,2549,226,Surface,Failed
QC-00047353,PROD-00190268,2025-10-18,EMP-00045,2150,86,Dimensional,Passed
QC-00047354,PROD-00141858,2024-08-31,EMP-00215,1851,118,None,Failed
QC-00047355,PROD-00076268,2024-09-11,EMP-00064,1915,121,Dimensional,Failed
QC-00047356,PROD-00019105,2025-03-28,EMP-00404,1878,61,Dimensional,Passed
QC-00047357,PROD-00013438,2025-04-11,EMP-00335,2781,231,Material,Failed
QC-00047358,PROD-00111831,2026-08-13,EMP-00277,1049,58,Assembly,Failed
QC-00047359,PROD-00227407,2026-01-26,EMP-00444,703,35,None,Passed
QC-00047360,PROD-00189075,2024-10-29,EMP-00304,896,70,None,Failed
QC-00047361,PROD-00101318,2024-09-11,EMP-00011,2936,31,Assembly,Passed
QC-00047362,PROD-00181446,2026-07-07,EMP-00304,1566,75,None,Passed
QC-00047363,PROD-00144596,2025-12-29,EMP-00162,1435,24,Dimensional,Passed
QC-00047364,PROD-00149319,2024-09-21,EMP-00021,2026,86,Material,Passed
QC-00047365,PROD-00074266,2025-01-12,EMP-00130,1373,86,Surface,Failed
QC-00047366,PROD-00049238,2025-07-19,EMP-00059,1965,11,Surface,Passed
QC-00047367,PROD-00115802,2024-12-31,EMP-00169,2683,33,Material,Passed
QC-00047368,PROD-00071798,2024-11-21,EMP-00103,2507,19,Assembly,Passed
QC-00047369,PROD-00062270,2026-01-03,EMP-00238,2841,97,None,Passed
QC-00047370,PROD-00001975,2024-09-07,EMP-00007,2401,25,Material,Passed
QC-00047371,PROD-00071582,2026-01-21,EMP-00203,1213,33,Dimensional,Passed
QC-00047372,PROD-00100727,2026-02-15,EMP-00246,1989,47,Surface,Passed
QC-00047373,PROD-00086537,2024-10-29,EMP-00347,2515,174,None,Failed
QC-00047374,PROD-00084070,2026-04-11,EMP-00494,724,68,None,Failed
QC-00047375,PROD-00259637,2025-11-30,EMP-00385,1795,109,None,Failed
QC-00047376,PROD-00299034,2025-08-09,EMP-00334,1221,34,Surface,Passed
QC-00047377,PROD-00018889,2024-12-01,EMP-00486,910,63,Assembly,Failed
QC-00047378,PROD-00118955,2026-05-07,EMP-00122,2073,30,Material,Passed
QC-00047379,PROD-00247247,2026-05-30,EMP-00402,764,25,Material,Passed
QC-00047380,PROD-00113614,2025-07-24,EMP-00101,670,54,None,Failed
QC-00047381,PROD-00121074,2026-07-05,EMP-00202,1033,21,Assembly,Passed
QC-00047382,PROD-00088976,2025-04-06,EMP-00393,1136,89,Surface,Failed
QC-00047383,PROD-00113345,2024-12-20,EMP-00284,2280,184,None,Failed
QC-00047384,PROD-00033585,2025-12-02,EMP-00058,2263,78,Surface,Passed
QC-00047385,PROD-00091665,2025-07-13,EMP-00025,1981,137,Dimensional,Failed
QC-00047386,PROD-00113702,2025-02-10,EMP-00374,2017,182,Surface,Failed
QC-00047387,PROD-00073597,2025-06-01,EMP-00486,2406,85,Assembly,Passed
QC-00047388,PROD-00207563,2024-10-26,EMP-00119,1928,37,None,Passed
QC-00047389,PROD-00018966,2026-02-05,EMP-00127,1582,149,None,Failed
QC-00047390,PROD-00145762,2024-10-14,EMP-00290,1471,47,Material,Passed
QC-00047391,PROD-00078697,2026-04-26,EMP-00413,1794,40,Material,Passed
QC-00047392,PROD-00260626,2026-05-03,EMP-00021,2679,118,Material,Passed
QC-00047393,PROD-00212560,2026-06-08,EMP-00339,2425,216,Material,Failed
QC-00047394,PROD-00132725,2025-11-09,EMP-00079,2820,106,Material,Passed
QC-00047395,PROD-00241144,2025-11-27,EMP-00379,2060,52,None,Passed
QC-00047396,PROD-00236228,2024-12-15,EMP-00189,2780,15,None,Passed
QC-00047397,PROD-00084905,2025-07-06,EMP-00191,2538,146,Material,Failed
QC-00047398,PROD-00245553,2025-03-18,EMP-00248,2907,164,Surface,Failed
QC-00047399,PROD-00093905,2025-02-14,EMP-00233,778,62,Assembly,Failed
QC-00047400,PROD-00236275,2024-11-18,EMP-00126,527,28,Assembly,Failed
QC-00047401,PROD-00215017,2025-04-09,EMP-00479,612,14,Assembly,Passed
QC-00047402,PROD-00112039,2025-07-18,EMP-00102,2390,202,Material,Failed
QC-00047403,PROD-00240743,2025-02-02,EMP-00428,770,64,Material,Failed
QC-00047404,PROD-00107704,2026-08-19,EMP-00236,832,40,Dimensional,Passed
QC-00047405,PROD-00074025,2025-12-21,EMP-00459,1351,31,Dimensional,Passed
QC-00047406,PROD-00079345,2025-07-10,EMP-00284,1239,105,Material,Failed
QC-00047407,PROD-00055756,2025-02-26,EMP-00289,2994,143,Surface,Passed
QC-00047408,PROD-00242853,2025-09-16,EMP-00086,2801,198,Material,Failed
QC-00047409,PROD-00100395,2026-01-18,EMP-00390,2505,65,Assembly,Passed
QC-00047410,PROD-00166701,2026-03-03,EMP-00273,1302,43,Material,Passed
QC-00047411,PROD-00258389,2025-12-08,EMP-00231,848,83,Surface,Failed
QC-00047412,PROD-00001176,2025-05-19,EMP-00093,1478,30,None,Passed
QC-00047413,PROD-00208016,2024-10-26,EMP-00098,1506,106,Material,Failed
QC-00047414,PROD-00126185,2025-01-07,EMP-00300,1655,96,Assembly,Failed
QC-00047415,PROD-00009820,2024-11-10,EMP-00250,1614,140,None,Failed
QC-00047416,PROD-00091274,2026-02-18,EMP-00381,1730,49,Assembly,Passed
QC-00047417,PROD-00192032,2024-10-06,EMP-00222,685,28,Material,Passed
QC-00047418,PROD-00099210,2024-10-19,EMP-00326,2343,57,Dimensional,Passed
QC-00047419,PROD-00168076,2024-12-20,EMP-00125,2838,181,Dimensional,Failed
QC-00047420,PROD-00289254,2025-02-25,EMP-00092,2118,192,Material,Failed
QC-00047421,PROD-00034530,2025-01-19,EMP-00400,2274,161,Material,Failed
QC-00047422,PROD-00111637,2026-04-30,EMP-00229,2174,83,Dimensional,Passed
QC-00047423,PROD-00034616,2026-02-05,EMP-00371,1917,160,Assembly,Failed
QC-00047424,PROD-00225673,2025-09-16,EMP-00288,1550,75,Assembly,Passed
QC-00047425,PROD-00016643,2025-04-25,EMP-00479,1074,3,Material,Passed
QC-00047426,PROD-00216517,2025-04-02,EMP-00439,2235,113,Surface,Failed
QC-00047427,PROD-00258559,2025-08-26,EMP-00376,1935,23,Material,Passed
QC-00047428,PROD-00043386,2025-11-03,EMP-00138,932,10,Material,Passed
QC-00047429,PROD-00147799,2025-04-03,EMP-00108,1267,4,Assembly,Passed
QC-00047430,PROD-00030629,2025-12-10,EMP-00070,2322,220,Material,Failed
QC-00047431,PROD-00278866,2026-03-12,EMP-00355,2379,49,Dimensional,Passed
QC-00047432,PROD-00200055,2024-11-18,EMP-00396,2348,177,Surface,Failed
QC-00047433,PROD-00139740,2024-11-11,EMP-00114,2901,177,None,Failed
QC-00047434,PROD-00184543,2025-07-31,EMP-00017,1491,102,Assembly,Failed
QC-00047435,PROD-00199326,2026-03-11,EMP-00383,2126,83,Dimensional,Passed
QC-00047436,PROD-00135092,2025-12-13,EMP-00421,1263,117,Material,Failed
QC-00047437,PROD-00125100,2026-07-25,EMP-00292,1824,85,Assembly,Passed
QC-00047438,PROD-00110430,2024-10-31,EMP-00020,1058,58,Dimensional,Failed
QC-00047439,PROD-00183853,2026-06-07,EMP-00194,2518,169,Assembly,Failed
QC-00047440,PROD-00210459,2025-12-25,EMP-00089,2371,204,Material,Failed
QC-00047441,PROD-00290228,2026-07-13,EMP-00371,1019,22,Assembly,Passed
QC-00047442,PROD-00248111,2024-11-09,EMP-00174,880,17,Material,Passed
QC-00047443,PROD-00093998,2024-12-20,EMP-00482,2576,207,Material,Failed
QC-00047444,PROD-00131154,2026-04-13,EMP-00442,947,38,Material,Passed
QC-00047445,PROD-00260166,2025-08-31,EMP-00106,993,2,Surface,Passed
QC-00047446,PROD-00289354,2025-09-19,EMP-00241,1042,25,Surface,Passed
QC-00047447,PROD-00043283,2025-04-26,EMP-00135,939,70,None,Failed
QC-00047448,PROD-00130394,2026-06-03,EMP-00175,602,40,Assembly,Failed
QC-00047449,PROD-00218268,2025-12-11,EMP-00385,1658,42,Material,Passed
QC-00047450,PROD-00174790,2026-04-29,EMP-00309,2445,37,Surface,Passed
QC-00047451,PROD-00169798,2026-03-15,EMP-00334,2432,14,Material,Passed
QC-00047452,PROD-00088563,2025-04-29,EMP-00236,2545,68,None,Passed
QC-00047453,PROD-00010549,2025-09-19,EMP-00306,1395,56,None,Passed
QC-00047454,PROD-00198028,2026-07-07,EMP-00054,605,4,Surface,Passed
QC-00047455,PROD-00234921,2025-08-22,EMP-00074,2592,186,Dimensional,Failed
QC-00047456,PROD-00000592,2024-10-31,EMP-00319,1675,17,Assembly,Passed
QC-00047457,PROD-00296230,2025-06-03,EMP-00183,2293,186,Material,Failed
QC-00047458,PROD-00229535,2026-08-25,EMP-00276,1092,36,Material,Passed
QC-00047459,PROD-00175981,2026-08-12,EMP-00437,2368,155,Surface,Failed
QC-00047460,PROD-00178240,2025-03-08,EMP-00397,2481,40,Surface,Passed
QC-00047461,PROD-00073165,2025-05-12,EMP-00259,1867,99,Assembly,Failed
QC-00047462,PROD-00180847,2026-07-25,EMP-00037,2569,143,None,Failed
QC-00047463,PROD-00230185,2024-09-18,EMP-00457,1087,29,None,Passed
QC-00047464,PROD-00142492,2025-05-07,EMP-00337,607,11,None,Passed
QC-00047465,PROD-00222803,2026-07-14,EMP-00341,504,41,Surface,Failed
QC-00047466,PROD-00135706,2025-01-06,EMP-00488,2703,57,Dimensional,Passed
QC-00047467,PROD-00189447,2026-03-12,EMP-00038,2209,126,Assembly,Failed
QC-00047468,PROD-00155562,2026-08-13,EMP-00097,2780,247,None,Failed
QC-00047469,PROD-00203699,2025-12-07,EMP-00407,925,10,Assembly,Passed
QC-00047470,PROD-00082025,2026-05-07,EMP-00334,2530,70,Dimensional,Passed
QC-00047471,PROD-00094875,2026-01-21,EMP-00428,2358,116,None,Passed
QC-00047472,PROD-00084257,2025-06-19,EMP-00028,1000,16,Surface,Passed
QC-00047473,PROD-00164931,2025-05-10,EMP-00025,1100,65,Assembly,Failed
QC-00047474,PROD-00126488,2024-10-15,EMP-00120,2993,159,Surface,Failed
QC-00047475,PROD-00287224,2026-02-28,EMP-00222,1433,96,Material,Failed
QC-00047476,PROD-00125134,2025-04-12,EMP-00135,1143,19,Surface,Passed
QC-00047477,PROD-00019503,2024-09-23,EMP-00213,2672,245,None,Failed
QC-00047478,PROD-00001682,2025-05-21,EMP-00241,1348,45,None,Passed
QC-00047479,PROD-00272318,2025-06-27,EMP-00067,1073,39,Surface,Passed
QC-00047480,PROD-00153117,2025-05-29,EMP-00246,1421,13,Material,Passed
QC-00047481,PROD-00095581,2026-05-29,EMP-00382,915,42,Dimensional,Passed
QC-00047482,PROD-00078656,2025-01-28,EMP-00430,1326,18,None,Passed
QC-00047483,PROD-00127984,2026-04-15,EMP-00192,1345,18,Surface,Passed
QC-00047484,PROD-00123478,2026-01-11,EMP-00002,1171,11,Material,Passed
QC-00047485,PROD-00012882,2024-11-02,EMP-00129,960,96,Material,Failed
QC-00047486,PROD-00185191,2024-12-23,EMP-00331,2006,61,None,Passed
QC-00047487,PROD-00275475,2025-03-09,EMP-00403,1450,107,Material,Failed
QC-00047488,PROD-00052828,2026-02-23,EMP-00071,1876,114,Surface,Failed
QC-00047489,PROD-00006937,2026-04-30,EMP-00224,1393,109,Surface,Failed
QC-00047490,PROD-00015205,2025-05-05,EMP-00187,1728,46,None,Passed
QC-00047491,PROD-00158295,2025-10-26,EMP-00192,2475,53,Surface,Passed
QC-00047492,PROD-00186005,2025-04-05,EMP-00265,2715,186,None,Failed
QC-00047493,PROD-00132491,2025-01-03,EMP-00294,1925,174,Dimensional,Failed
QC-00047494,PROD-00183542,2024-12-30,EMP-00043,1241,68,None,Failed
QC-00047495,PROD-00198322,2024-10-19,EMP-00441,2316,129,None,Failed
QC-00047496,PROD-00063441,2024-09-30,EMP-00059,1710,36,None,Passed
QC-00047497,PROD-00003169,2025-10-31,EMP-00443,2151,92,Dimensional,Passed
QC-00047498,PROD-00257332,2026-07-08,EMP-00358,2679,243,Surface,Failed
QC-00047499,PROD-00001505,2025-01-20,EMP-00144,609,45,None,Failed
QC-00047500,PROD-00233901,2025-07-23,EMP-00288,1232,30,None,Passed
QC-00047501,PROD-00134363,2025-04-21,EMP-00495,901,83,Surface,Failed
QC-00047502,PROD-00163240,2025-06-19,EMP-00489,1053,32,Assembly,Passed
QC-00047503,PROD-00139643,2025-12-18,EMP-00155,1088,77,Dimensional,Failed
QC-00047504,PROD-00275556,2024-12-16,EMP-00441,2549,213,Assembly,Failed
QC-00047505,PROD-00273085,2025-07-28,EMP-00491,615,1,Material,Passed
QC-00047506,PROD-00166004,2026-02-28,EMP-00429,2190,49,Surface,Passed
QC-00047507,PROD-00159123,2025-01-31,EMP-00104,1634,158,Material,Failed
QC-00047508,PROD-00135409,2026-01-27,EMP-00397,1760,28,Assembly,Passed
QC-00047509,PROD-00043542,2025-09-02,EMP-00394,1031,101,None,Failed
QC-00047510,PROD-00225435,2026-08-19,EMP-00208,2445,196,Material,Failed
QC-00047511,PROD-00013612,2025-01-23,EMP-00074,1728,90,Material,Failed
QC-00047512,PROD-00234939,2024-12-16,EMP-00141,1801,17,Dimensional,Passed
QC-00047513,PROD-00034033,2024-10-28,EMP-00326,2133,181,Material,Failed
QC-00047514,PROD-00252428,2026-08-22,EMP-00393,522,39,Assembly,Failed
QC-00047515,PROD-00005292,2025-05-06,EMP-00207,2795,9,Surface,Passed
QC-00047516,PROD-00210972,2026-04-23,EMP-00141,2975,155,Material,Failed
QC-00047517,PROD-00270129,2025-07-16,EMP-00479,1190,5,Material,Passed
QC-00047518,PROD-00158956,2025-03-15,EMP-00062,1409,72,Surface,Failed
QC-00047519,PROD-00236010,2024-12-01,EMP-00453,1316,70,Material,Failed
QC-00047520,PROD-00129071,2026-06-09,EMP-00487,1430,85,Dimensional,Failed
QC-00047521,PROD-00282777,2026-04-18,EMP-00447,675,21,None,Passed
QC-00047522,PROD-00110268,2026-07-19,EMP-00239,1480,103,Dimensional,Failed
QC-00047523,PROD-00094549,2025-08-31,EMP-00115,1784,43,Dimensional,Passed
QC-00047524,PROD-00175945,2026-02-01,EMP-00136,1035,28,Assembly,Passed
QC-00047525,PROD-00258651,2024-09-03,EMP-00494,2677,184,Material,Failed
QC-00047526,PROD-00052992,2025-11-01,EMP-00086,2328,18,Surface,Passed
QC-00047527,PROD-00122622,2025-07-24,EMP-00047,2877,165,Material,Failed
QC-00047528,PROD-00136326,2025-01-26,EMP-00371,634,52,Surface,Failed
QC-00047529,PROD-00137000,2024-10-03,EMP-00222,2122,207,Assembly,Failed
QC-00047530,PROD-00125124,2026-01-11,EMP-00500,1661,8,None,Passed
QC-00047531,PROD-00144165,2024-09-27,EMP-00472,1997,173,Surface,Failed
QC-00047532,PROD-00230359,2026-08-03,EMP-00439,2162,185,Dimensional,Failed
QC-00047533,PROD-00293685,2025-12-26,EMP-00361,2398,175,Surface,Failed
QC-00047534,PROD-00008529,2026-04-23,EMP-00419,559,41,None,Failed
QC-00047535,PROD-00049500,2025-04-19,EMP-00283,1993,132,Dimensional,Failed
QC-00047536,PROD-00130136,2025-05-02,EMP-00338,1164,69,Dimensional,Failed
QC-00047537,PROD-00259417,2025-10-03,EMP-00433,565,29,Dimensional,Failed
QC-00047538,PROD-00162383,2025-08-23,EMP-00168,2621,248,Material,Failed
QC-00047539,PROD-00173055,2024-12-26,EMP-00056,2504,42,Dimensional,Passed
QC-00047540,PROD-00187444,2026-04-15,EMP-00061,745,42,Dimensional,Failed
QC-00047541,PROD-00083124,2026-01-07,EMP-00321,623,1,Dimensional,Passed
QC-00047542,PROD-00246823,2026-04-22,EMP-00346,1655,51,Material,Passed
QC-00047543,PROD-00266147,2024-10-15,EMP-00267,1108,84,Assembly,Failed
QC-00047544,PROD-00123605,2025-08-25,EMP-00334,573,6,Surface,Passed
QC-00047545,PROD-00253955,2026-01-11,EMP-00436,1891,170,Surface,Failed
QC-00047546,PROD-00017776,2026-04-09,EMP-00486,2498,118,Surface,Passed
QC-00047547,PROD-00231182,2026-01-05,EMP-00078,1919,84,Dimensional,Passed
QC-00047548,PROD-00037891,2024-10-09,EMP-00475,2063,119,None,Failed
QC-00047549,PROD-00266589,2025-07-01,EMP-00055,2362,182,Surface,Failed
QC-00047550,PROD-00270706,2026-06-13,EMP-00271,658,13,Material,Passed
QC-00047551,PROD-00085642,2025-04-20,EMP-00217,1247,16,None,Passed
QC-00047552,PROD-00279476,2025-12-24,EMP-00210,769,62,Surface,Failed
QC-00047553,PROD-00123303,2026-06-26,EMP-00487,2423,27,Surface,Passed
QC-00047554,PROD-00048254,2026-01-01,EMP-00002,1548,93,Assembly,Failed
QC-00047555,PROD-00165721,2026-04-04,EMP-00349,769,48,Surface,Failed
QC-00047556,PROD-00289708,2025-03-28,EMP-00308,910,38,None,Passed
